Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,26.0,6290,1026,2185,0.47,327,927,0.353,699,1258,0.556,515,620,0.831,254,802,1056,617,226,113,407,520,2894
Team/G,,241.9,39.5,84.0,0.47,12.6,35.7,0.353,26.9,48.4,0.556,19.8,23.8,0.831,9.8,30.8,40.6,23.7,8.7,4.3,15.7,20.0,111.3
Lg Rank,,12,28,29,16.0,21,20,20.0,25,26,12.0,14,20,2.0,27,25,27,29,12,20,20,5,27
Year/Year,,0.2%,-5.1%,-2.6%,-0.012,0.9%,6.8%,-0.021,-7.6%,-8.5%,0.005,14.7%,10.1%,0.033,-4.7%,-8.0%,-7.3%,-5.7%,-7.8%,-3.7%,5.2%,9.1%,-1.4%
Opponent,26.0,6290,1091,2277,0.479,380,974,0.39,711,1303,0.546,476,590,0.807,289,818,1107,700,246,110,355,526,3038
Opponent/G,,241.9,42.0,87.6,0.479,14.6,37.5,0.39,27.3,50.1,0.546,18.3,22.7,0.807,11.1,31.5,42.6,26.9,9.5,4.2,13.7,20.2,116.8
Lg Rank,,12,15,9,22.0,27,19,30.0,5,9,14.0,9,4,27.0,9,10,10,17,28,10,26,21,19
Year/Year,,0.2%,6.2%,2.1%,0.018,12.6%,1.1%,0.04,3.1%,2.9%,0.001,12.9%,8.0%,0.035,14.2%,-1.0%,2.6%,4.9%,7.3%,-1.4%,-9.2%,13.8%,8.0%
