Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,James Harden,36,PG,25,25,885,7.7,17.5,0.44,3.6,9.6,0.376,4.1,7.9,0.518,0.543,7.5,8.5,0.885,0.6,4.7,5.3,8.3,1.3,0.4,4.0,2.2,26.5,
2,Ivica Zubac,28,C,26,26,854,7.8,12.7,0.613,0.0,0.0,,7.8,12.7,0.613,0.613,2.1,3.1,0.699,3.9,8.7,12.6,2.8,0.5,1.1,2.2,2.9,17.7,
3,John Collins,28,PF,26,17,699,6.3,12.7,0.496,1.1,3.9,0.289,5.2,8.8,0.588,0.541,2.4,2.9,0.807,1.6,4.4,6.1,1.0,1.1,0.8,2.0,3.1,16.1,
4,Kris Dunn,31,PG,26,20,685,4.3,8.7,0.488,1.4,3.7,0.366,2.9,5.0,0.579,0.566,1.2,1.5,0.759,1.1,2.5,3.6,4.0,2.2,0.2,1.7,3.1,11.0,
5,Kawhi Leonard,34,SF,16,16,522,10.0,20.6,0.487,2.5,6.7,0.371,7.5,13.9,0.542,0.547,5.1,5.2,0.974,0.8,5.4,6.2,3.4,2.2,0.4,2.0,1.8,27.6,
6,Nicolas Batum,37,PF,25,2,493,2.6,6.9,0.379,2.5,6.6,0.378,0.1,0.4,0.4,0.558,0.4,0.5,0.857,0.9,4.1,5.0,1.5,1.5,0.8,1.3,3.6,8.2,
7,Kobe Sanders,23,SG,18,3,341,4.0,9.5,0.422,1.8,5.1,0.354,2.2,4.4,0.5,0.517,2.3,2.5,0.917,0.8,2.7,3.6,2.3,1.1,0.2,2.6,4.4,12.1,
8,Derrick Jones Jr.,28,SF,13,13,324,5.4,10.2,0.533,1.8,5.1,0.348,3.7,5.1,0.717,0.62,2.4,3.1,0.786,1.2,2.2,3.4,1.6,1.2,1.7,1.1,2.9,15.1,
9,Bogdan Bogdanović,33,SG,12,2,297,4.4,11.2,0.391,2.5,7.0,0.362,1.8,4.1,0.441,0.505,1.9,2.3,0.842,0.6,4.2,4.8,4.5,1.0,0.1,1.7,3.6,13.2,
10,Brook Lopez,37,C,19,0,268,5.2,13.4,0.39,3.2,9.1,0.353,2.0,4.3,0.469,0.51,1.1,1.5,0.727,0.5,3.9,4.4,1.2,0.8,2.1,1.9,4.4,14.8,
11,Chris Paul,40,PG,16,0,228,2.8,8.8,0.321,1.6,4.7,0.333,1.3,4.1,0.308,0.411,0.2,0.3,0.5,0.9,3.5,4.4,8.4,1.7,0.0,2.5,3.6,7.4,
12,Kobe Brown,26,PF,17,0,218,3.8,10.1,0.377,1.7,6.8,0.244,2.1,3.3,0.65,0.459,2.3,2.6,0.875,1.8,4.6,6.4,3.0,1.2,0.3,1.7,1.7,11.6,
13,Cam Christie,20,SG,17,0,188,4.2,11.9,0.355,1.7,5.6,0.31,2.5,6.3,0.394,0.427,4.0,5.7,0.7,1.5,5.4,6.9,2.1,1.1,0.4,1.1,2.1,14.2,
14,Bradley Beal,32,SG,6,6,121,5.4,14.3,0.375,2.1,5.7,0.368,3.3,8.6,0.379,0.448,1.8,2.4,0.75,0.6,0.9,1.5,3.0,0.9,0.0,2.7,4.2,14.6,
15,Jordan Miller,26,SF,5,0,76,5.7,11.8,0.48,2.8,6.2,0.462,2.8,5.7,0.5,0.6,6.6,7.6,0.875,3.3,3.8,7.1,2.8,0.9,0.0,2.4,1.9,20.8,
16,Yanic Konan Niederhäuser,22,C,12,0,60,7.8,10.8,0.722,0.0,0.0,,7.8,10.8,0.722,0.722,4.2,7.2,0.583,4.2,5.4,9.6,1.8,0.0,1.8,2.4,2.4,19.8,
17,Jahmyl Telfort,24,PF,8,0,32,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,,0.0,1.1,4.5,0.25,0.0,3.4,3.4,1.1,1.1,0.0,1.1,5.6,1.1,
