Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,James Harden,36.0,PG,25,25,885,0.44,17.7,0.449,0.13,0.205,0.084,0.03,0.551,0.518,0.696,0.42,0.528,0.385,0.376,0.14,0.404,0.0,0,0.055,0.231,0,0,
2.0,Ivica Zubac,28.0,C,26,26,854,0.613,4.2,1.0,0.457,0.45,0.093,0.0,0.0,0.613,0.732,0.515,0.5,,,0.649,,0.195,53,,,0,0,
3.0,John Collins,28.0,PF,26,17,699,0.496,11.2,0.691,0.264,0.317,0.073,0.037,0.309,0.588,0.8,0.526,0.278,0.222,0.289,0.77,1.0,0.118,24,0.658,0.32,0,0,
4.0,Kris Dunn,31.0,PG,26,20,685,0.488,13.8,0.572,0.205,0.265,0.096,0.006,0.428,0.579,0.794,0.523,0.313,0.0,0.366,0.564,1.0,0.024,3,0.394,0.5,0,0,
5.0,Kawhi Leonard,34.0,SF,16,16,522,0.487,15.6,0.674,0.06,0.211,0.299,0.104,0.326,0.542,0.778,0.524,0.551,0.419,0.371,0.367,0.694,0.02,5,0.113,0.364,0,0,
6.0,Nicolas Batum,37.0,PF,25,2,493,0.379,23.8,0.053,0.021,0.0,0.011,0.021,0.947,0.4,0.5,,0.0,0.5,0.378,0.5,1.0,0.0,0,0.433,0.436,0,0,
7.0,Kobe Sanders,23.0,SG,18,3,341,0.422,16.9,0.467,0.144,0.156,0.078,0.089,0.533,0.5,0.692,0.5,0.286,0.375,0.354,0.571,1.0,0.056,5,0.417,0.5,0,0,
8.0,Derrick Jones Jr.,28.0,SF,13,13,324,0.533,14.5,0.5,0.239,0.228,0.011,0.022,0.5,0.717,0.955,0.476,1.0,0.5,0.348,0.727,1.0,0.152,14,0.435,0.3,0,0,
9.0,Bogdan Bogdanović,33.0,SG,12,2,297,0.391,19.7,0.37,0.098,0.12,0.12,0.033,0.63,0.441,0.667,0.182,0.545,0.333,0.362,0.133,0.571,0.0,0,0.086,0.8,0,0,
10.0,Brook Lopez,37.0,C,19,0,268,0.39,21.2,0.32,0.04,0.15,0.11,0.02,0.68,0.469,0.25,0.533,0.545,0.0,0.353,0.667,1.0,0.02,2,0.074,0.0,0,0,
11.0,Chris Paul,40.0,PG,16,0,228,0.321,19.3,0.464,0.018,0.125,0.232,0.089,0.536,0.308,1.0,0.429,0.154,0.4,0.333,0.125,0.5,0.0,0,0.133,0.5,0,0,
12.0,Kobe Brown,26.0,PF,17,0,218,0.377,18.0,0.328,0.164,0.164,0.0,0.0,0.672,0.65,0.8,0.5,,,0.244,0.615,1.0,0.115,7,0.366,0.267,0,0,
13.0,Cam Christie,20.0,SG,17,0,188,0.355,14.5,0.532,0.21,0.242,0.081,0.0,0.468,0.394,0.692,0.2,0.2,,0.31,0.615,1.0,0.048,3,0.31,0.444,0,0,
14.0,Bradley Beal,32.0,SG,6,6,121,0.375,16.1,0.604,0.125,0.146,0.208,0.125,0.396,0.379,0.5,0.571,0.2,0.333,0.368,0.727,1.0,0.0,0,0.211,0.25,0,0,
15.0,Jordan Miller,26.0,SF,5,0,76,0.48,16.1,0.48,0.2,0.24,0.04,0.0,0.52,0.5,0.8,0.333,0.0,,0.462,0.333,1.0,0.0,0,0.231,0.0,0,0,
16.0,Yanic Konan Niederhäuser,22.0,C,12,0,60,0.722,3.9,1.0,0.444,0.5,0.056,0.0,0.0,0.722,0.625,0.778,1.0,,,0.769,,0.333,6,,,0,0,
17.0,Jahmyl Telfort,24.0,PF,8,0,32,0.0,24.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.5,0.0,0,0,
,Team Totals,,,26,26,6291,0.47,15.9,0.576,0.185,0.24,0.114,0.038,0.424,0.556,0.745,0.487,0.456,0.366,0.353,0.526,0.761,0.062,122,0.246,0.373,0,0,
