Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,James Harden,36.0,PG,25,25,35.4,7.6,17.2,0.44,3.6,9.5,0.376,4.0,7.7,0.518,0.543,7.4,8.3,0.885,0.6,4.6,5.2,8.1,1.3,0.4,3.9,2.2,26.0,
2.0,Ivica Zubac,28.0,C,26,26,32.8,7.1,11.6,0.613,0.0,0.0,,7.1,11.6,0.613,0.613,2.0,2.8,0.699,3.5,8.0,11.5,2.5,0.5,1.0,2.0,2.7,16.2,
3.0,Kawhi Leonard,34.0,SF,16,16,32.6,9.1,18.6,0.487,2.3,6.1,0.371,6.8,12.6,0.542,0.547,4.6,4.8,0.974,0.8,4.9,5.6,3.1,2.0,0.4,1.8,1.6,25.0,
4.0,John Collins,28.0,PF,26,17,26.9,4.7,9.5,0.496,0.8,2.9,0.289,3.8,6.5,0.588,0.541,1.8,2.2,0.807,1.2,3.3,4.5,0.7,0.8,0.6,1.5,2.3,12.0,
5.0,Kris Dunn,31.0,PG,26,20,26.3,3.1,6.4,0.488,1.0,2.7,0.366,2.1,3.7,0.579,0.566,0.8,1.1,0.759,0.8,1.8,2.7,2.9,1.6,0.2,1.3,2.3,8.1,
6.0,Derrick Jones Jr.,28.0,SF,13,13,24.9,3.8,7.1,0.533,1.2,3.5,0.348,2.5,3.5,0.717,0.62,1.7,2.2,0.786,0.8,1.5,2.4,1.1,0.8,1.2,0.8,2.0,10.5,
7.0,Bogdan Bogdanović,33.0,SG,12,2,24.8,3.0,7.7,0.391,1.8,4.8,0.362,1.3,2.8,0.441,0.505,1.3,1.6,0.842,0.4,2.9,3.3,3.1,0.7,0.1,1.2,2.5,9.1,
8.0,Bradley Beal,32.0,SG,6,6,20.2,3.0,8.0,0.375,1.2,3.2,0.368,1.8,4.8,0.379,0.448,1.0,1.3,0.75,0.3,0.5,0.8,1.7,0.5,0.0,1.5,2.3,8.2,
9.0,Nicolas Batum,37.0,PF,25,2,19.7,1.4,3.8,0.379,1.4,3.6,0.378,0.1,0.2,0.4,0.558,0.2,0.3,0.857,0.5,2.2,2.8,0.8,0.8,0.4,0.7,2.0,4.5,
10.0,Kobe Sanders,23.0,SG,18,3,18.9,2.1,5.0,0.422,0.9,2.7,0.354,1.2,2.3,0.5,0.517,1.2,1.3,0.917,0.4,1.4,1.9,1.2,0.6,0.1,1.4,2.3,6.4,
11.0,Jordan Miller,26.0,SF,5,0,15.2,2.4,5.0,0.48,1.2,2.6,0.462,1.2,2.4,0.5,0.6,2.8,3.2,0.875,1.4,1.6,3.0,1.2,0.4,0.0,1.0,0.8,8.8,
12.0,Chris Paul,40.0,PG,16,0,14.3,1.1,3.5,0.321,0.6,1.9,0.333,0.5,1.6,0.308,0.411,0.1,0.1,0.5,0.4,1.4,1.8,3.3,0.7,0.0,1.0,1.4,2.9,
13.0,Brook Lopez,37.0,C,19,0,14.1,2.1,5.3,0.39,1.3,3.6,0.353,0.8,1.7,0.469,0.51,0.4,0.6,0.727,0.2,1.5,1.7,0.5,0.3,0.8,0.7,1.7,5.8,
14.0,Kobe Brown,26.0,PF,17,0,12.8,1.4,3.6,0.377,0.6,2.4,0.244,0.8,1.2,0.65,0.459,0.8,0.9,0.875,0.6,1.6,2.3,1.1,0.4,0.1,0.6,0.6,4.1,
15.0,Cam Christie,20.0,SG,17,0,11.1,1.3,3.6,0.355,0.5,1.7,0.31,0.8,1.9,0.394,0.427,1.2,1.8,0.7,0.5,1.6,2.1,0.6,0.4,0.1,0.4,0.6,4.4,
16.0,Yanic Konan Niederhäuser,22.0,C,12,0,5.0,1.1,1.5,0.722,0.0,0.0,,1.1,1.5,0.722,0.722,0.6,1.0,0.583,0.6,0.8,1.3,0.3,0.0,0.3,0.3,0.3,2.8,
17.0,Jahmyl Telfort,24.0,PF,8,0,4.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.1,0.5,0.25,0.0,0.4,0.4,0.1,0.1,0.0,0.1,0.6,0.1,
,Team Totals,,,26,26,241.9,39.5,84.0,0.47,12.6,35.7,0.353,26.9,48.4,0.556,0.544,19.8,23.8,0.831,9.8,30.8,40.6,23.7,8.7,4.3,15.7,20.0,111.3,
