Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Tyler Herro,22,66,10,2151,11.7,26.1,0.447,4.1,10.2,0.399,7.6,15.9,0.477,0.525,4.4,5.1,0.868,0.7,6.9,7.7,6.1,1.0,0.2,4.0,2.2,31.8,107,111,6MOY-1
2,Kyle Lowry,35,63,63,2133,6.5,14.7,0.44,3.4,9.0,0.377,3.1,5.7,0.539,0.555,3.5,4.1,0.851,0.8,5.8,6.6,11.1,1.6,0.4,3.9,4.2,19.8,118,110,
3,Duncan Robinson,27,79,68,2043,7.1,17.8,0.399,5.7,15.3,0.372,1.4,2.5,0.569,0.559,1.2,1.5,0.836,0.6,4.4,5.0,3.2,1.0,0.3,1.5,4.9,21.1,113,112,
4,P.J. Tucker,36,71,70,1981,5.2,10.8,0.484,2.0,4.9,0.415,3.2,5.9,0.54,0.577,1.1,1.5,0.738,2.5,7.2,9.8,3.8,1.5,0.4,1.7,4.1,13.6,120,110,
5,Jimmy Butler,32,57,57,1931,10.3,21.5,0.48,0.7,3.0,0.233,9.6,18.5,0.52,0.496,10.3,11.8,0.87,2.6,6.1,8.7,8.1,2.4,0.7,3.1,2.3,31.6,124,108,AS
6,Bam Adebayo,24,56,56,1825,11.1,20.0,0.557,0.0,0.2,0.0,11.1,19.8,0.562,0.557,7.0,9.3,0.753,3.8,11.7,15.5,5.2,2.2,1.2,4.1,4.7,29.3,117,104,"DPOY-4,DEF2"
7,Gabe Vincent,25,68,27,1589,6.7,16.2,0.417,3.7,10.2,0.368,3.0,6.0,0.5,0.533,1.4,1.7,0.815,0.7,3.3,4.0,6.6,2.0,0.4,3.1,5.0,18.6,107,111,
8,Max Strus,25,68,16,1587,7.8,17.8,0.441,5.7,13.9,0.41,2.1,3.8,0.557,0.602,1.3,1.7,0.792,0.8,5.6,6.4,2.9,0.9,0.5,1.8,3.7,22.7,116,112,
9,Caleb Martin,26,60,12,1372,7.6,15.0,0.507,2.3,5.7,0.413,5.3,9.3,0.565,0.585,2.6,3.4,0.763,2.6,5.8,8.4,2.3,2.1,1.1,1.9,3.8,20.1,119,108,
10,Dewayne Dedmon,32,67,15,1065,7.7,13.6,0.566,0.9,2.2,0.404,6.8,11.4,0.597,0.598,3.5,4.7,0.75,4.9,13.2,18.1,2.2,1.1,2.0,3.3,8.2,19.8,117,105,
11,Omer Yurtseven,23,56,12,706,9.2,17.5,0.526,0.1,0.8,0.091,9.1,16.7,0.547,0.528,2.7,4.3,0.623,6.0,14.8,20.8,3.5,1.2,1.4,2.9,6.0,21.2,112,104,
12,Markieff Morris,32,17,1,298,9.1,19.1,0.474,2.2,6.5,0.333,6.9,12.6,0.547,0.531,1.3,1.5,0.889,2.9,4.7,7.6,3.9,1.0,0.2,3.4,5.5,21.7,104,112,
13,KZ Okpala,22,21,0,244,6.2,14.1,0.435,1.8,5.3,0.346,4.3,8.8,0.488,0.5,1.6,2.3,0.727,2.3,6.2,8.4,2.9,0.8,1.4,1.0,5.1,15.8,113,110,
14,Kyle Guy,24,19,0,186,7.0,17.5,0.4,3.8,10.8,0.35,3.2,6.7,0.48,0.508,2.2,3.2,0.667,1.1,3.5,4.6,4.6,1.9,0.3,3.5,3.2,19.9,99,111,
15,Victor Oladipo,29,8,1,173,10.1,21.1,0.479,4.3,10.4,0.417,5.8,10.7,0.541,0.582,4.0,5.5,0.737,0.9,5.8,6.7,8.1,1.4,0.3,4.6,3.8,28.6,113,111,
16,Haywood Highsmith,25,19,1,163,4.9,14.1,0.348,2.8,8.6,0.321,2.1,5.5,0.389,0.446,0.6,1.5,0.4,3.1,4.9,8.0,1.8,0.6,0.9,0.9,4.0,13.2,101,112,
17,Marcus Garrett,23,12,0,128,2.0,8.2,0.238,0.4,1.6,0.25,1.6,6.6,0.235,0.262,0.8,2.0,0.4,3.5,5.5,9.0,2.7,2.0,1.2,0.8,6.3,5.1,89,108,
18,Chris Silva,25,9,0,88,4.5,8.5,0.533,0.0,0.0,,4.5,8.5,0.533,0.533,5.7,6.8,0.833,7.4,12.5,19.9,4.0,0.0,0.6,4.5,11.4,14.8,119,109,
19,Udonis Haslem,41,13,0,83,8.4,18.7,0.452,0.6,2.4,0.25,7.8,16.3,0.481,0.468,1.8,1.8,1.0,2.4,12.7,15.1,2.4,0.6,0.6,3.0,9.0,19.3,96,108,
20,Mychal Mulder,27,2,1,44,4.5,11.4,0.4,4.5,9.1,0.5,0.0,2.3,0.0,0.6,2.3,2.3,1.0,0.0,3.4,3.4,2.3,0.0,1.1,0.0,1.1,15.9,138,114,
21,Javonte Smart,22,4,0,40,10.0,21.3,0.471,5.0,11.3,0.444,5.0,10.0,0.5,0.588,0.0,0.0,,1.3,5.0,6.3,2.5,2.5,1.3,2.5,1.3,25.0,107,108,
22,Nik Stauskas,28,2,0,24,6.3,16.7,0.375,4.2,8.3,0.5,2.1,8.3,0.25,0.5,6.3,8.3,0.75,2.1,4.2,6.3,2.1,0.0,0.0,0.0,2.1,22.9,127,115,
