Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Jimmy Butler,32.0,SF,17,17,629,29.9,0.604,0.207,0.402,7.4,16.3,11.7,23.5,2.8,1.9,6.1,29.1,2.7,1.1,3.8,0.291,8.3,3.5,11.8,2.2,
2.0,Bam Adebayo,24.0,C,18,18,614,17.9,0.638,0.006,0.434,6.9,21.3,13.8,12.6,1.5,2.3,15.4,17.9,1.2,1.0,2.2,0.169,0.9,2.0,2.9,0.8,
3.0,Max Strus,25.0,SF,18,18,523,10.4,0.516,0.78,0.099,3.3,13.5,8.2,11.0,1.4,1.7,9.5,17.9,0.1,0.7,0.8,0.076,-0.2,0.7,0.5,0.3,
4.0,P.J. Tucker,36.0,PF,18,18,509,12.9,0.612,0.468,0.147,7.8,16.1,11.8,9.2,1.4,1.1,10.1,11.3,0.9,0.7,1.6,0.149,0.4,1.8,2.2,0.5,
5.0,Gabe Vincent,25.0,PG,18,8,423,10.0,0.515,0.618,0.153,0.8,9.2,4.9,20.0,1.7,1.3,15.2,17.4,0.0,0.5,0.6,0.065,-1.7,1.4,-0.3,0.2,
6.0,Tyler Herro,22.0,SG,15,0,381,12.6,0.49,0.387,0.149,2.1,16.3,9.0,18.5,1.2,1.7,12.3,25.7,-0.3,0.5,0.2,0.03,-0.5,-0.5,-1.0,0.1,
7.0,Victor Oladipo,29.0,SG,15,1,368,11.5,0.499,0.456,0.39,1.2,15.6,8.2,12.8,2.6,1.2,13.6,22.3,-0.2,0.6,0.4,0.051,-1.6,1.3,-0.3,0.2,
8.0,Kyle Lowry,35.0,PG,10,10,295,7.8,0.413,0.628,0.221,1.2,13.7,7.2,22.5,2.1,2.6,16.8,17.1,-0.4,0.5,0.1,0.018,-3.4,0.7,-2.7,0.0,
9.0,Caleb Martin,26.0,SF,17,0,209,9.3,0.46,0.413,0.075,6.5,14.6,10.4,3.7,2.4,1.0,10.8,19.7,-0.3,0.3,0.1,0.016,-2.4,0.1,-2.3,0.0,
10.0,Duncan Robinson,27.0,SG,13,0,159,13.2,0.612,0.825,0.105,1.4,16.1,8.5,5.0,1.3,0.7,4.8,17.5,0.3,0.2,0.5,0.142,0.8,2.0,2.8,0.2,
11.0,Dewayne Dedmon,32.0,C,14,0,138,11.2,0.527,0.222,0.267,12.4,23.9,17.9,5.7,0.4,2.4,12.2,18.5,0.1,0.2,0.3,0.104,-5.8,-0.4,-6.2,-0.1,
12.0,Omer Yurtseven,23.0,C,9,0,38,25.8,0.647,0.111,0.167,3.0,19.3,10.8,16.6,0.0,2.9,0.0,22.6,0.1,0.0,0.2,0.228,5.1,2.8,8.0,0.1,
13.0,Haywood Highsmith,25.0,SF,8,0,31,8.3,0.643,0.714,0.0,7.3,11.8,9.5,13.9,0.0,0.0,30.0,14.4,0.0,0.0,0.0,0.044,-0.2,0.6,0.4,0.0,
14.0,Markieff Morris,32.0,PF,1,0,3,-39.3,0.0,0.0,0.0,0.0,40.7,19.6,0.0,0.0,0.0,50.0,29.7,-0.1,0.0,0.0,-0.772,-33.7,-6.6,-40.3,0.0,
,Team Totals,,,18,18,4320,,0.55,0.408,0.253,,,,,,,,,4.2,6.5,10.7,0.119,0.5,1.4,2.0,4.4,
