Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Tyler Herro,22,SG,66,10,2151,8.4,18.8,0.447,2.9,7.3,0.399,5.5,11.4,0.477,0.525,3.2,3.7,0.868,0.5,5.0,5.5,4.4,0.7,0.1,2.9,1.6,22.9,6MOY-1
2,Kyle Lowry,35,PG,63,63,2133,4.7,10.6,0.44,2.4,6.4,0.377,2.2,4.1,0.539,0.555,2.5,2.9,0.851,0.6,4.2,4.8,8.0,1.1,0.3,2.8,3.0,14.2,
3,Duncan Robinson,27,SG,79,68,2043,5.1,12.8,0.399,4.1,11.0,0.372,1.0,1.8,0.569,0.559,0.9,1.1,0.836,0.4,3.2,3.6,2.3,0.7,0.2,1.1,3.5,15.2,
4,P.J. Tucker,36,PF,71,70,1981,3.8,7.8,0.484,1.5,3.5,0.415,2.3,4.3,0.54,0.577,0.8,1.1,0.738,1.8,5.2,7.0,2.7,1.1,0.3,1.2,2.9,9.8,
5,Jimmy Butler,32,SF,57,57,1931,7.4,15.5,0.48,0.5,2.2,0.233,6.9,13.3,0.52,0.496,7.4,8.5,0.87,1.9,4.4,6.3,5.8,1.8,0.5,2.3,1.6,22.7,AS
6,Bam Adebayo,24,C,56,56,1825,8.0,14.4,0.557,0.0,0.1,0.0,8.0,14.3,0.562,0.557,5.0,6.7,0.753,2.7,8.4,11.1,3.7,1.6,0.9,2.9,3.4,21.1,"DPOY-4,DEF2"
7,Gabe Vincent,25,PG,68,27,1589,4.8,11.6,0.417,2.7,7.3,0.368,2.2,4.3,0.5,0.533,1.0,1.2,0.815,0.5,2.4,2.9,4.8,1.4,0.3,2.2,3.6,13.4,
8,Max Strus,25,SF,68,16,1587,5.6,12.8,0.441,4.1,10.0,0.41,1.5,2.8,0.557,0.602,1.0,1.2,0.792,0.5,4.0,4.6,2.1,0.6,0.4,1.3,2.6,16.4,
9,Caleb Martin,26,SF,60,12,1372,5.5,10.8,0.507,1.7,4.1,0.413,3.8,6.7,0.565,0.585,1.9,2.4,0.763,1.8,4.2,6.0,1.7,1.5,0.8,1.4,2.7,14.5,
10,Dewayne Dedmon,32,C,67,15,1065,5.5,9.8,0.566,0.6,1.6,0.404,4.9,8.2,0.597,0.598,2.5,3.4,0.75,3.5,9.5,13.0,1.6,0.8,1.4,2.4,5.9,14.3,
11,Omer Yurtseven,23,C,56,12,706,6.6,12.6,0.526,0.1,0.6,0.091,6.6,12.0,0.547,0.528,1.9,3.1,0.623,4.3,10.7,15.0,2.5,0.9,1.0,2.1,4.3,15.2,
12,Markieff Morris,32,PF,17,1,298,6.5,13.8,0.474,1.6,4.7,0.333,5.0,9.1,0.547,0.531,1.0,1.1,0.889,2.1,3.4,5.4,2.8,0.7,0.1,2.4,4.0,15.6,
13,KZ Okpala,22,PF,21,0,244,4.4,10.2,0.435,1.3,3.8,0.346,3.1,6.3,0.488,0.5,1.2,1.6,0.727,1.6,4.4,6.0,2.1,0.6,1.0,0.7,3.7,11.4,
14,Kyle Guy,24,SG,19,0,186,5.0,12.6,0.4,2.7,7.7,0.35,2.3,4.8,0.48,0.508,1.5,2.3,0.667,0.8,2.5,3.3,3.3,1.4,0.2,2.5,2.3,14.3,
15,Victor Oladipo,29,SG,8,1,173,7.3,15.2,0.479,3.1,7.5,0.417,4.2,7.7,0.541,0.582,2.9,4.0,0.737,0.6,4.2,4.8,5.8,1.0,0.2,3.3,2.7,20.6,
16,Haywood Highsmith,25,SF,19,1,163,3.5,10.2,0.348,2.0,6.2,0.321,1.5,4.0,0.389,0.446,0.4,1.1,0.4,2.2,3.5,5.7,1.3,0.4,0.7,0.7,2.9,9.5,
17,Marcus Garrett,23,SG,12,0,128,1.4,5.9,0.238,0.3,1.1,0.25,1.1,4.8,0.235,0.262,0.6,1.4,0.4,2.5,3.9,6.5,2.0,1.4,0.8,0.6,4.5,3.7,
18,Chris Silva,25,PF,9,0,88,3.3,6.1,0.533,0.0,0.0,,3.3,6.1,0.533,0.533,4.1,4.9,0.833,5.3,9.0,14.3,2.9,0.0,0.4,3.3,8.2,10.6,
19,Udonis Haslem,41,C,13,0,83,6.1,13.4,0.452,0.4,1.7,0.25,5.6,11.7,0.481,0.468,1.3,1.3,1.0,1.7,9.1,10.8,1.7,0.4,0.4,2.2,6.5,13.9,
20,Mychal Mulder,27,PG,2,1,44,3.3,8.2,0.4,3.3,6.5,0.5,0.0,1.6,0.0,0.6,1.6,1.6,1.0,0.0,2.5,2.5,1.6,0.0,0.8,0.0,0.8,11.5,
21,Javonte Smart,22,PG,4,0,40,7.2,15.3,0.471,3.6,8.1,0.444,3.6,7.2,0.5,0.588,0.0,0.0,,0.9,3.6,4.5,1.8,1.8,0.9,1.8,0.9,18.0,
22,Nik Stauskas,28,SG,2,0,24,4.5,12.0,0.375,3.0,6.0,0.5,1.5,6.0,0.25,0.5,4.5,6.0,0.75,1.5,3.0,4.5,1.5,0.0,0.0,0.0,1.5,16.5,
