Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Bam Adebayo,24.0,C,56,56,1825,0.557,0.562,0.0,0.557,0.753,0.608,0.466,0.008,121,105,0.0,105,97.0,107,188,2,36.8,73.4,"DPOY-4,DEF2"
2.0,Jimmy Butler,32.0,SF,57,57,1931,0.48,0.52,0.233,0.496,0.87,0.592,0.549,0.14,104,98,66.0,93,112.0,105,221,35,-58.5,54.0,AS
3.0,Dewayne Dedmon,32.0,C,67,15,1065,0.566,0.597,0.404,0.598,0.75,0.632,0.345,0.162,123,112,114.0,113,97.0,112,139,41,38.6,43.9,
4.0,Marcus Garrett,23.0,SG,12,0,128,0.238,0.235,0.25,0.262,0.4,0.28,0.238,0.19,52,44,71.0,49,52.0,50,96,48,-11.3,-13.3,
5.0,Kyle Guy,24.0,SG,19,0,186,0.4,0.48,0.35,0.508,0.667,0.526,0.185,0.615,87,90,99.0,95,86.0,93,74,154,-3.1,-5.6,
6.0,Udonis Haslem,41.0,C,13,0,83,0.452,0.481,0.25,0.468,1.0,0.495,0.097,0.129,98,90,71.0,88,129.0,87,39,32,-4.0,-4.6,
7.0,Tyler Herro,22.0,SG,66,10,2151,0.447,0.477,0.399,0.525,0.868,0.561,0.195,0.391,97,90,113.0,99,112.0,99,79,98,-16.1,-12.2,6MOY-1
8.0,Haywood Highsmith,25.0,SF,19,1,163,0.348,0.389,0.321,0.446,0.4,0.446,0.109,0.609,75,73,91.0,84,52.0,79,44,152,-7.9,-11.6,
9.0,Kyle Lowry,35.0,PG,63,63,2133,0.44,0.539,0.377,0.555,0.851,0.6,0.278,0.609,95,101,107.0,104,110.0,106,112,153,29.3,47.6,
10.0,Caleb Martin,26.0,SF,60,12,1372,0.507,0.565,0.413,0.585,0.763,0.611,0.227,0.378,110,106,117.0,110,99.0,108,91,95,44.0,40.6,
11.0,Markieff Morris,32.0,PF,17,1,298,0.474,0.547,0.333,0.531,0.889,0.547,0.079,0.342,103,103,94.0,100,115.0,97,32,86,-0.2,-4.5,
12.0,Mychal Mulder,27.0,PG,2,1,44,0.4,0.0,0.5,0.6,1.0,0.643,0.2,0.8,87,0,141.0,113,129.0,114,81,200,1.4,1.7,
13.0,KZ Okpala,22.0,PF,21,0,244,0.435,0.488,0.346,0.5,0.727,0.521,0.159,0.377,94,92,98.0,94,94.0,92,64,94,-4.4,-6.6,
14.0,Victor Oladipo,29.0,SG,8,1,173,0.479,0.541,0.417,0.582,0.737,0.608,0.26,0.493,104,101,118.0,109,95.0,107,105,124,7.4,6.9,
15.0,Duncan Robinson,27.0,SG,79,68,2043,0.399,0.569,0.372,0.559,0.836,0.573,0.084,0.86,87,107,105.0,105,108.0,101,34,215,40.0,10.8,
16.0,Chris Silva,25.0,PF,9,0,88,0.533,0.533,,0.533,0.833,0.641,0.8,0.0,116,100,,100,108.0,113,322,0,0.0,3.0,
17.0,Javonte Smart,22.0,PG,4,0,40,0.471,0.5,0.444,0.588,,0.588,0.0,0.529,102,94,126.0,111,,104,0,133,1.9,0.8,
18.0,Nik Stauskas,28.0,SG,2,0,24,0.375,0.25,0.5,0.5,0.75,0.564,0.5,0.5,81,47,141.0,94,97.0,100,201,125,-0.5,0.0,
19.0,Max Strus,25.0,SF,68,16,1587,0.441,0.557,0.41,0.602,0.792,0.614,0.094,0.784,96,105,116.0,113,102.0,108,38,196,79.3,56.2,
20.0,P.J. Tucker,36.0,PF,71,70,1981,0.484,0.54,0.415,0.577,0.738,0.593,0.143,0.451,105,101,117.0,109,95.0,105,57,113,38.9,24.1,
21.0,Gabe Vincent,25.0,PG,68,27,1589,0.417,0.5,0.368,0.533,0.815,0.551,0.105,0.63,90,94,104.0,100,105.0,97,42,158,1.5,-16.6,
22.0,Omer Yurtseven,23.0,C,56,12,706,0.526,0.547,0.091,0.528,0.623,0.546,0.247,0.045,114,103,26.0,99,80.0,96,100,11,-1.7,-11.0,
,Team Totals,,,82,82,19854,0.467,0.531,0.379,0.547,0.808,0.584,0.252,0.422,101,100,107.0,103,104.0,103,102,106,211.4,277.0,
