Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Herbert Jones,25,76,76,2321,6.2,12.4,0.498,2.4,5.8,0.418,3.8,6.7,0.568,0.595,2.9,3.3,0.867,1.6,4.2,5.7,4.2,2.2,1.3,2.0,4.7,17.7,124,113,"DPOY-5,DEF1"
2,Zion Williamson,23,70,70,2207,13.9,24.3,0.57,0.1,0.4,0.333,13.7,23.9,0.574,0.573,7.7,11.0,0.702,2.7,6.3,9.0,7.8,1.7,1.0,4.3,3.5,35.6,119,113,
3,CJ McCollum,32,66,66,2159,11.0,24.0,0.459,5.4,12.6,0.429,5.6,11.3,0.492,0.572,2.6,3.2,0.827,0.9,5.6,6.5,6.9,1.4,0.9,2.5,2.9,30.0,118,114,
4,Brandon Ingram,26,64,64,2103,11.7,23.7,0.492,2.0,5.6,0.355,9.7,18.1,0.534,0.534,5.7,7.2,0.801,1.0,6.6,7.6,8.5,1.2,0.9,3.8,3.4,31.1,115,114,
5,Jonas Valančiūnas,31,82,82,1925,10.2,18.3,0.559,0.9,3.1,0.308,9.3,15.3,0.609,0.585,4.1,5.2,0.785,4.7,13.6,18.4,4.4,0.8,1.7,2.8,5.6,25.5,123,110,
6,Trey Murphy III,23,57,23,1690,8.0,18.0,0.443,4.9,12.9,0.38,3.1,5.1,0.602,0.579,3.6,4.4,0.815,1.2,6.9,8.1,3.6,1.5,0.8,1.0,2.0,24.4,127,114,
7,Dyson Daniels,20,61,16,1358,5.0,11.2,0.447,1.5,4.9,0.311,3.5,6.4,0.551,0.514,1.2,1.9,0.642,2.2,6.3,8.5,5.9,3.1,0.9,2.1,3.6,12.8,113,110,
8,Naji Marshall,26,66,1,1257,6.6,14.3,0.463,2.3,5.9,0.387,4.4,8.5,0.516,0.542,2.7,3.4,0.791,2.1,7.3,9.4,5.0,1.9,0.5,2.5,3.5,18.2,115,113,
9,Larry Nance Jr.,31,61,0,1216,5.6,9.7,0.573,1.1,2.6,0.415,4.5,7.1,0.631,0.629,1.9,2.5,0.77,3.8,8.6,12.4,4.6,2.5,0.8,2.0,4.0,14.1,131,111,
10,Jordan Hawkins,21,67,10,1160,7.4,19.3,0.382,4.6,12.6,0.366,2.7,6.7,0.411,0.501,2.8,3.4,0.838,1.2,5.0,6.3,3.0,0.8,0.3,1.7,3.0,22.1,109,117,
11,Jose Alvarado,25,56,0,1028,6.8,16.5,0.412,3.7,9.9,0.377,3.1,6.6,0.464,0.525,1.7,2.5,0.673,1.2,4.9,6.1,5.6,2.8,0.7,1.9,4.2,18.9,112,112,6MOY-6
12,Matt Ryan,26,28,1,390,6.2,14.2,0.434,5.2,11.4,0.451,1.0,2.8,0.364,0.615,1.6,1.8,0.929,0.8,4.3,5.0,2.3,0.8,0.1,2.4,4.0,19.1,113,118,
13,Jeremiah Robinson-Earl,23,39,1,334,6.6,13.9,0.474,1.9,5.7,0.333,4.7,8.2,0.571,0.542,1.8,2.3,0.75,3.4,7.8,11.2,3.1,1.5,0.6,2.3,3.5,16.9,112,113,
14,Cody Zeller,31,43,0,320,4.0,9.5,0.419,0.2,0.5,0.333,3.8,9.0,0.424,0.427,3.5,5.8,0.605,7.4,9.8,17.2,6.0,1.4,0.8,2.5,6.9,11.6,119,112,
15,Kira Lewis Jr.,22,15,0,144,5.4,17.7,0.308,0.7,6.8,0.1,4.8,10.9,0.438,0.327,3.4,3.7,0.909,1.4,3.4,4.8,6.1,1.7,0.3,2.7,2.7,15.0,89,116,
16,Dereon Seabron,23,6,0,55,3.6,11.6,0.308,0.9,1.8,0.5,2.7,9.8,0.273,0.346,4.5,5.3,0.833,0.9,5.3,6.2,4.5,1.8,0.9,0.0,3.6,12.5,115,114,
17,E.J. Liddell,23,8,0,23,2.1,12.8,0.167,0.0,10.7,0.0,2.1,2.1,1.0,0.167,4.3,4.3,1.0,0.0,10.7,10.7,2.1,4.3,4.3,4.3,4.3,8.5,56,101,
18,Kaiser Gates,27,1,0,7,0.0,28.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118,
19,Jalen Crutcher,24,1,0,3,0.0,16.3,0.0,0.0,0.0,,0.0,16.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,122,
20,Izaiah Brockington,24,1,0,3,32.7,81.7,0.4,0.0,16.3,0.0,32.7,65.4,0.5,0.4,0.0,0.0,,16.3,16.3,32.7,0.0,0.0,0.0,0.0,0.0,65.4,93,113,
