Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Trey Murphy III,23.0,SF,4,4,168,0,0,73,27,0,-18.6,-7.3,5,3,7,0,0,0,18,0,3,
2.0,CJ McCollum,32.0,PG,4,4,148,77,23,0,0,0,-20.0,-9.6,7,5,5,4,1,1,46,0,2,
3.0,Brandon Ingram,26.0,SF,4,4,145,8,86,6,0,0,-14.6,14.7,3,3,1,3,8,0,34,1,7,
4.0,Herbert Jones,25.0,SF,4,4,141,0,0,0,93,8,-16.4,4.7,4,3,4,3,6,1,23,1,2,
5.0,Jonas Valančiūnas,31.0,C,4,4,90,0,0,0,0,100,-17.9,-0.6,1,3,2,5,8,0,13,0,2,
6.0,Naji Marshall,26.0,SF,4,0,84,0,24,58,18,0,-20.6,-5.0,2,0,3,0,3,0,12,0,1,
7.0,Larry Nance Jr.,31.0,C,4,0,84,0,0,0,0,100,-11.8,10.6,2,2,3,3,3,0,19,2,2,
8.0,Jose Alvarado,25.0,PG,4,0,62,100,0,0,0,0,-22.3,-6.7,2,1,1,1,0,2,22,0,1,
9.0,Dyson Daniels,20.0,PG,3,0,17,1,82,17,0,0,-44.9,-29.8,1,0,0,0,0,0,0,0,0,
10.0,Jordan Hawkins,21.0,SG,3,0,12,32,0,68,0,0,-3.0,15.5,0,0,1,0,0,0,0,0,0,
11.0,Jeremiah Robinson-Earl,23.0,PF,1,0,5,0,0,0,0,100,-20.0,-2.4,0,0,0,0,0,0,2,0,1,
12.0,E.J. Liddell,23.0,PF,1,0,3,0,0,0,0,100,26.7,44.9,0,0,0,0,0,0,0,0,0,
13.0,Matt Ryan,26.0,SF,1,0,3,0,0,0,100,0,26.7,44.9,1,0,0,0,0,0,0,0,0,
,Team Totals,,,4,4,962,20,20,20,20,20,-17.6,0.1,28,20,27,19,29,4,189,4,21,
