Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Trey Murphy III,23,SF,4,4,168,3.9,10.3,0.375,2.1,6.4,0.333,1.7,3.9,0.444,0.479,0.0,0.0,,0.6,4.9,5.6,1.9,1.1,1.3,1.7,2.6,9.9,
2,CJ McCollum,32,PG,4,4,148,7.5,18.0,0.419,1.7,7.1,0.241,5.8,10.9,0.533,0.466,0.5,0.5,1.0,0.5,4.1,4.6,4.6,1.7,0.7,3.9,3.4,17.3,
3,Brandon Ingram,26,SF,4,4,145,4.7,13.7,0.345,0.5,2.0,0.25,4.2,11.7,0.362,0.364,4.2,4.7,0.895,0.2,4.2,4.5,3.2,1.0,1.2,2.2,2.0,14.2,
4,Herbert Jones,25,SF,4,4,141,4.1,10.5,0.39,2.0,6.1,0.333,2.0,4.3,0.471,0.488,3.1,3.1,1.0,1.5,3.6,5.1,2.6,1.3,0.3,2.8,3.8,13.3,
5,Jonas Valančiūnas,31,C,4,4,90,8.8,16.8,0.524,0.0,0.4,0.0,8.8,16.4,0.537,0.524,5.6,6.8,0.824,7.2,10.4,17.6,2.0,0.8,0.0,4.0,3.6,23.2,
6,Naji Marshall,26,SF,4,0,84,5.1,12.0,0.429,2.6,6.4,0.4,2.6,5.6,0.462,0.536,2.6,2.6,1.0,1.3,3.4,4.7,2.1,0.9,0.9,0.9,3.9,15.4,
7,Larry Nance Jr.,31,C,4,0,84,4.3,7.3,0.588,0.4,1.7,0.25,3.9,5.6,0.692,0.618,1.7,2.6,0.667,6.4,7.7,14.1,3.0,0.9,0.0,3.0,3.9,10.7,
8,Jose Alvarado,25,PG,4,0,62,1.7,11.6,0.15,0.6,8.1,0.071,1.2,3.5,0.333,0.175,0.0,0.0,,0.0,2.3,2.3,5.2,2.9,0.6,2.3,1.7,4.1,
9,Dyson Daniels,20,PG,3,0,17,4.2,12.7,0.333,0.0,4.2,0.0,4.2,8.5,0.5,0.333,0.0,0.0,,0.0,4.2,4.2,0.0,4.2,0.0,2.1,0.0,8.5,
10,Jordan Hawkins,21,SG,3,0,12,0.0,12.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,
11,Jeremiah Robinson-Earl,23,PF,1,0,5,7.2,14.4,0.5,0.0,0.0,,7.2,14.4,0.5,0.5,0.0,14.4,0.0,7.2,0.0,7.2,7.2,0.0,0.0,0.0,0.0,14.4,
12,E.J. Liddell,23,PF,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,Matt Ryan,26,SF,1,0,3,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,
