Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Jose Alvarado,25.0,PG,56,0,1028,0.412,0.464,0.377,0.525,0.673,0.54,0.151,0.6,87,85,103.0,96,86.0,93,62,152,-15.1,-29.7,6MOY-6
2.0,Izaiah Brockington,24.0,PG,1,0,3,0.4,0.5,0.0,0.4,,0.4,0.0,0.2,84,92,0.0,73,,69,0,51,-1.5,-1.8,
3.0,Jalen Crutcher,24.0,PG,1,0,3,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,,0,,0,0,0,-1.1,-1.2,
4.0,Dyson Daniels,20.0,PG,61,16,1358,0.447,0.551,0.311,0.514,0.642,0.529,0.17,0.434,94,101,85.0,94,82.0,91,70,110,-19.9,-33.8,
5.0,Kaiser Gates,27.0,SF,1,0,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0,0,0.0,0,,0,0,127,-4.4,-4.6,
6.0,Jordan Hawkins,21.0,SG,67,10,1160,0.382,0.411,0.366,0.501,0.838,0.533,0.175,0.654,80,75,100.0,92,107.0,92,72,166,-41.4,-45.8,
7.0,Brandon Ingram,26.0,SF,64,64,2103,0.492,0.534,0.355,0.534,0.801,0.578,0.302,0.238,104,98,97.0,98,102.0,100,124,60,-25.7,-4.4,
8.0,Herbert Jones,25.0,SF,76,76,2321,0.498,0.568,0.418,0.595,0.867,0.636,0.269,0.464,105,104,114.0,109,111.0,110,110,118,57.3,74.3,"DPOY-5,DEF1"
9.0,Kira Lewis Jr.,22.0,PG,15,0,144,0.308,0.438,0.1,0.327,0.909,0.387,0.212,0.385,65,80,27.0,60,116.0,67,87,97,-22.8,-21.9,
10.0,E.J. Liddell,23.0,PF,8,0,23,0.167,1.0,0.0,0.167,1.0,0.291,0.333,0.833,35,183,0.0,30,128.0,50,136,211,-4.6,-4.0,
11.0,Naji Marshall,26.0,SF,66,1,1257,0.463,0.516,0.387,0.542,0.791,0.576,0.234,0.409,98,95,106.0,99,101.0,99,96,104,-3.2,-3.6,
12.0,CJ McCollum,32.0,PG,66,66,2159,0.459,0.492,0.429,0.572,0.827,0.592,0.132,0.528,97,90,117.0,105,105.0,102,54,134,53.8,27.3,
13.0,Trey Murphy III,23.0,SF,57,23,1690,0.443,0.602,0.38,0.579,0.815,0.612,0.243,0.717,93,110,104.0,106,104.0,106,100,181,40.2,44.6,
14.0,Larry Nance Jr.,31.0,C,61,0,1216,0.573,0.631,0.415,0.629,0.77,0.653,0.253,0.27,121,116,114.0,115,98.0,113,104,68,39.6,39.3,
15.0,Jeremiah Robinson-Earl,23.0,PF,39,1,334,0.474,0.571,0.333,0.542,0.75,0.564,0.168,0.411,100,105,91.0,99,96.0,97,69,104,-0.8,-3.4,
16.0,Matt Ryan,26.0,SF,28,1,390,0.434,0.364,0.451,0.615,0.929,0.638,0.124,0.805,91,67,123.0,113,118.0,110,51,204,15.5,13.8,
17.0,Dereon Seabron,23.0,SG,6,0,55,0.308,0.273,0.5,0.346,0.833,0.448,0.462,0.154,65,50,137.0,63,106.0,77,189,39,-5.2,-4.1,
18.0,Jonas Valančiūnas,31.0,C,82,82,1925,0.559,0.609,0.308,0.585,0.785,0.619,0.285,0.167,118,112,84.0,107,100.0,107,117,42,55.1,63.3,
19.0,Zion Williamson,23.0,PF,70,70,2207,0.57,0.574,0.333,0.573,0.702,0.61,0.452,0.016,120,105,91.0,105,90.0,105,185,4,58.2,79.8,
20.0,Cody Zeller,31.0,C,43,0,320,0.419,0.424,0.333,0.427,0.605,0.483,0.613,0.048,88,78,91.0,78,77.0,83,251,12,-14.8,-15.3,
,Team Totals,,,82,82,19703,0.486,0.548,0.383,0.558,0.771,0.591,0.261,0.373,103,100,105.0,102,98.0,102,107,94,159.2,168.8,
