Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19855,3553,7455,0.477,1178,3219,0.366,2375,4236,0.561,1274,1710,0.745,888,2719,3607,2324,625,342,1078,1632,9558
Team/G,,242.1,43.3,90.9,0.477,14.4,39.3,0.366,29.0,51.7,0.561,15.5,20.9,0.745,10.8,33.2,44.0,28.3,7.6,4.2,13.1,19.9,116.6
Lg Rank,,3,7,6,14.0,4,3,16.0,18,25,9.0,27,21,30.0,12,15,12,7,13,28,13,24,9
Year/Year,,0.1%,-0.6%,3.1%,-0.017,4.4%,5.2%,-0.003,-2.9%,1.5%,-0.025,-21.6%,-16.8%,-0.045,13.6%,0.7%,3.6%,3.9%,8.9%,24.4%,-2.5%,1.0%,-3.4%
Opponent,82.0,19855,3414,7114,0.48,1074,2775,0.387,2340,4339,0.539,1513,1892,0.8,747,2740,3487,2208,606,370,1139,1504,9415
Opponent/G,,242.1,41.6,86.8,0.48,13.1,33.8,0.387,28.5,52.9,0.539,18.5,23.1,0.8,9.1,33.4,42.5,26.9,7.4,4.5,13.9,18.3,114.8
Lg Rank,,3,16,6,21.0,18,9,29.0,11,11,9.0,24,24,27.0,2,17,9,19,17,4,12,19,17
Year/Year,,0.1%,-4.9%,-2.4%,-0.013,5.1%,1.3%,0.014,-8.8%,-4.6%,-0.025,2.2%,0.5%,0.013,-6.0%,2.8%,0.8%,1.0%,1.3%,8.5%,-2.2%,-12.1%,-2.7%
