Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Bogdan Bogdanović,28.0,SG,44,27,1305,0.473,0.522,0.438,0.602,0.909,0.616,0.078,0.589,101,98,120.0,112,117,108,32,150,72.2,51.8,
2.0,Clint Capela,26.0,C,63,63,1898,0.594,0.594,,0.594,0.573,0.601,0.327,0.0,127,112,,110,74,105,132,0,78.3,47.0,DPOY-6
3.0,John Collins,23.0,PF,63,63,1848,0.556,0.615,0.399,0.61,0.833,0.645,0.265,0.27,119,116,109.0,113,107,113,107,69,111.5,126.7,
4.0,Kris Dunn,26.0,PG,4,0,45,0.083,0.1,0.0,0.083,0.75,0.182,0.333,0.167,18,19,0.0,15,96,32,135,43,-10.9,-10.7,
5.0,Bruno Fernando,22.0,C,33,0,226,0.409,0.429,0.0,0.409,0.682,0.475,0.5,0.045,88,81,0.0,76,88,83,203,12,-11.3,-10.4,
6.0,Danilo Gallinari,32.0,PF,51,4,1222,0.434,0.466,0.406,0.542,0.925,0.613,0.366,0.535,93,88,111.0,101,119,107,148,136,4.0,45.3,
7.0,Brandon Goodwin,25.0,PG,47,5,620,0.377,0.433,0.311,0.448,0.651,0.471,0.193,0.462,81,82,85.0,83,84,82,78,118,-39.9,-48.6,
8.0,Solomon Hill,29.0,PF,71,16,1513,0.359,0.453,0.321,0.473,0.761,0.498,0.154,0.711,77,86,88.0,88,98,87,63,182,-38.6,-46.9,
9.0,Kevin Huerter,22.0,SG,69,49,2126,0.432,0.51,0.363,0.528,0.781,0.541,0.088,0.528,93,96,99.0,98,100,95,35,135,-14.4,-46.1,
10.0,De'Andre Hunter,23.0,SF,23,19,678,0.484,0.582,0.326,0.546,0.859,0.603,0.343,0.383,104,110,89.0,102,110,105,139,98,4.2,17.6,
11.0,Nathan Knight,23.0,PF,33,0,279,0.37,0.463,0.182,0.4,0.8,0.499,0.55,0.33,79,87,50.0,74,103,87,223,84,-27.6,-18.0,
12.0,Skylar Mays,23.0,SG,33,0,269,0.449,0.517,0.35,0.52,0.88,0.569,0.255,0.408,96,98,95.0,97,113,99,103,104,-3.4,-0.6,
13.0,Onyeka Okongwu,20.0,C,50,4,601,0.644,0.658,0.0,0.644,0.632,0.655,0.383,0.02,138,124,0.0,120,81,115,155,5,31.7,28.9,
14.0,Cam Reddish,21.0,SF,26,21,750,0.365,0.46,0.262,0.428,0.817,0.488,0.312,0.479,78,87,71.0,80,105,85,126,122,-57.9,-50.0,
15.0,Rajon Rondo,34.0,PG,27,2,402,0.4,0.415,0.378,0.477,0.5,0.478,0.018,0.409,86,78,103.0,89,64,84,7,104,-13.3,-20.8,
16.0,Tony Snell,29.0,SG,47,23,992,0.515,0.419,0.569,0.696,1.0,0.708,0.064,0.637,110,79,155.0,129,129,124,26,163,54.0,47.9,
17.0,Lou Williams,34.0,PG,24,1,505,0.389,0.37,0.444,0.444,0.87,0.498,0.25,0.25,83,70,121.0,83,112,87,101,64,-40.4,-35.2,
18.0,Trae Young,22.0,PG,63,63,2125,0.438,0.491,0.343,0.499,0.886,0.589,0.491,0.357,94,93,93.0,93,114,103,199,91,-86.3,47.6,
,Team Totals,,,72,72,17404,0.468,0.526,0.373,0.539,0.812,0.581,0.278,0.382,100,99,102.0,100,104,102,113,98,11.9,125.5,
