Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Trae Young,22,PG,16,16,603,9.0,21.4,0.418,2.7,8.6,0.313,6.3,12.8,0.488,0.481,6.9,8.0,0.866,0.4,2.3,2.7,9.1,1.2,0.0,3.8,2.1,27.5,
2,Bogdan Bogdanović,28,SG,18,18,598,5.8,15.0,0.39,2.8,8.6,0.329,3.0,6.4,0.472,0.484,0.7,1.0,0.706,0.7,3.9,4.5,3.1,1.7,0.3,1.6,3.0,15.2,
3,John Collins,23,PF,18,18,576,6.2,11.4,0.549,1.2,3.5,0.357,5.0,7.9,0.635,0.604,1.9,2.3,0.833,2.3,7.6,9.8,1.0,0.5,0.7,1.4,3.7,15.6,
4,Clint Capela,26,C,18,18,569,5.2,8.6,0.603,0.0,0.0,,5.2,8.6,0.603,0.603,1.1,2.5,0.436,3.9,8.9,12.7,1.1,0.8,1.2,1.1,2.9,11.5,
5,Kevin Huerter,22,SG,18,10,558,5.0,11.6,0.428,2.1,6.1,0.347,2.8,5.5,0.518,0.519,0.8,1.1,0.706,0.7,3.7,4.5,3.3,0.9,1.0,1.2,3.2,12.8,
6,Danilo Gallinari,32,PF,18,0,442,6.0,14.2,0.425,2.8,6.8,0.405,3.3,7.3,0.444,0.523,4.0,4.2,0.942,0.7,5.0,5.7,1.1,0.5,0.2,1.2,3.7,18.8,
7,Lou Williams,34,PG,18,2,277,6.5,14.3,0.455,1.7,3.9,0.433,4.8,10.4,0.463,0.514,3.4,3.5,0.963,0.3,3.1,3.4,5.1,1.6,0.1,2.9,2.1,18.1,
8,Onyeka Okongwu,20,C,18,0,166,3.7,6.7,0.548,0.0,0.2,0.0,3.7,6.5,0.567,0.548,3.0,4.6,0.667,4.6,5.9,10.4,0.4,1.1,2.8,0.9,6.1,10.4,
9,De'Andre Hunter,23,SF,5,5,152,4.3,10.7,0.4,1.4,3.8,0.375,2.8,6.9,0.414,0.467,2.8,3.8,0.75,0.5,4.3,4.7,0.7,0.2,0.7,1.7,2.6,12.8,
10,Solomon Hill,29,PF,14,3,145,1.5,6.0,0.25,0.7,4.5,0.167,0.7,1.5,0.5,0.313,0.5,1.0,0.5,0.7,4.0,4.7,0.7,0.5,0.2,0.2,4.5,4.2,
11,Cam Reddish,21,SF,4,0,92,7.4,14.1,0.528,3.5,5.5,0.643,3.9,8.6,0.455,0.653,1.6,2.0,0.8,0.4,5.1,5.5,2.7,2.3,0.8,2.0,4.3,20.0,
12,Tony Snell,29,SG,9,0,66,1.1,8.7,0.125,0.5,6.0,0.091,0.5,2.7,0.2,0.156,0.0,0.0,,0.0,2.7,2.7,1.1,1.1,0.5,2.2,2.7,2.7,
13,Kris Dunn,26,PG,5,0,33,1.1,5.5,0.2,0.0,1.1,0.0,1.1,4.4,0.25,0.2,4.4,4.4,1.0,0.0,5.5,5.5,5.5,2.2,2.2,4.4,5.5,6.5,
14,Skylar Mays,23,SG,7,0,17,8.5,10.6,0.8,0.0,0.0,,8.5,10.6,0.8,0.8,0.0,0.0,,0.0,4.2,4.2,2.1,4.2,0.0,2.1,2.1,16.9,
15,Nathan Knight,23,PF,6,0,14,5.1,18.0,0.286,0.0,5.1,0.0,5.1,12.9,0.4,0.286,0.0,5.1,0.0,0.0,15.4,15.4,0.0,0.0,5.1,0.0,5.1,10.3,
16,Bruno Fernando,22,C,6,0,12,6.0,9.0,0.667,0.0,0.0,,6.0,9.0,0.667,0.667,6.0,6.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,
