Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Trae Young,22,16,16,603,12.3,29.5,0.418,3.7,11.8,0.313,8.6,17.7,0.488,0.481,9.5,11.0,0.866,0.6,3.1,3.7,12.5,1.6,0.0,5.3,2.9,37.9,112,114,
2,Bogdan Bogdanović,28,18,18,598,8.0,20.6,0.39,3.9,11.9,0.329,4.1,8.8,0.472,0.484,1.0,1.4,0.706,0.9,5.3,6.2,4.3,2.4,0.4,2.2,4.1,21.0,99,111,
3,John Collins,23,18,18,576,8.6,15.7,0.549,1.7,4.8,0.357,6.9,10.8,0.635,0.604,2.6,3.1,0.833,3.1,10.4,13.5,1.4,0.7,0.9,2.0,5.1,21.5,121,111,
4,Clint Capela,26,18,18,569,7.1,11.8,0.603,0.0,0.0,,7.1,11.8,0.603,0.603,1.5,3.4,0.436,5.3,12.2,17.5,1.5,1.0,1.7,1.6,4.0,15.8,122,108,
5,Kevin Huerter,22,18,10,558,6.8,16.0,0.428,2.9,8.4,0.347,3.9,7.6,0.518,0.519,1.1,1.5,0.706,1.0,5.2,6.1,4.5,1.2,1.4,1.7,4.4,17.7,109,112,
6,Danilo Gallinari,32,18,0,442,8.3,19.5,0.425,3.8,9.4,0.405,4.5,10.1,0.444,0.523,5.5,5.8,0.942,0.9,7.0,7.9,1.6,0.7,0.3,1.7,5.2,25.9,115,114,
7,Lou Williams,34,18,2,277,8.9,19.7,0.455,2.3,5.4,0.433,6.6,14.3,0.463,0.514,4.7,4.8,0.963,0.4,4.3,4.7,7.0,2.1,0.2,3.9,2.9,24.9,108,112,
8,Onyeka Okongwu,20,18,0,166,5.1,9.3,0.548,0.0,0.3,0.0,5.1,9.0,0.567,0.548,4.2,6.3,0.667,6.3,8.1,14.3,0.6,1.5,3.9,1.2,8.4,14.3,130,107,
9,De'Andre Hunter,23,5,5,152,5.9,14.7,0.4,2.0,5.2,0.375,3.9,9.5,0.414,0.467,3.9,5.2,0.75,0.7,5.9,6.5,1.0,0.3,1.0,2.3,3.6,17.6,97,114,
10,Solomon Hill,29,14,3,145,2.1,8.2,0.25,1.0,6.2,0.167,1.0,2.1,0.5,0.313,0.7,1.4,0.5,1.0,5.5,6.5,1.0,0.7,0.3,0.3,6.2,5.8,80,114,
11,Cam Reddish,21,4,0,92,10.2,19.4,0.528,4.8,7.5,0.643,5.4,11.9,0.455,0.653,2.2,2.7,0.8,0.5,7.0,7.5,3.8,3.2,1.1,2.7,5.9,27.5,121,107,
12,Tony Snell,29,9,0,66,1.5,12.0,0.125,0.8,8.3,0.091,0.8,3.8,0.2,0.156,0.0,0.0,,0.0,3.8,3.8,1.5,1.5,0.8,3.0,3.8,3.8,33,113,
13,Kris Dunn,26,5,0,33,1.5,7.5,0.2,0.0,1.5,0.0,1.5,6.0,0.25,0.2,6.0,6.0,1.0,0.0,7.5,7.5,7.5,3.0,3.0,6.0,7.5,9.0,78,105,
14,Skylar Mays,23,7,0,17,11.7,14.6,0.8,0.0,0.0,,11.7,14.6,0.8,0.8,0.0,0.0,,0.0,5.8,5.8,2.9,5.8,0.0,2.9,2.9,23.3,128,103,
15,Nathan Knight,23,6,0,14,7.1,24.8,0.286,0.0,7.1,0.0,7.1,17.7,0.4,0.286,0.0,7.1,0.0,0.0,21.2,21.2,0.0,0.0,7.1,0.0,7.1,14.2,53,98,
16,Bruno Fernando,22,6,0,12,8.3,12.4,0.667,0.0,0.0,,8.3,12.4,0.667,0.667,8.3,8.3,1.0,4.1,0.0,4.1,0.0,0.0,0.0,0.0,0.0,24.8,167,120,
