Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Kevin Huerter,22,SG,69,49,2126,5.4,12.4,0.432,2.4,6.5,0.363,3.0,5.8,0.51,0.528,0.8,1.1,0.781,0.6,3.3,3.9,4.1,1.4,0.3,1.3,2.8,13.9,
2,Trae Young,22,PG,63,63,2125,8.3,18.8,0.438,2.3,6.7,0.343,5.9,12.1,0.491,0.499,8.2,9.2,0.886,0.6,3.5,4.2,10.1,0.9,0.2,4.4,1.9,27.0,
3,Clint Capela,26,C,63,63,1898,7.8,13.2,0.594,0.0,0.0,,7.8,13.2,0.594,0.594,2.5,4.3,0.573,5.6,11.5,17.1,0.9,0.8,2.4,1.4,2.8,18.1,DPOY-6
4,John Collins,23,PF,63,63,1848,8.4,15.0,0.556,1.6,4.1,0.399,6.7,11.0,0.615,0.61,3.3,4.0,0.833,2.3,6.8,9.1,1.5,0.7,1.2,1.6,3.8,21.6,
5,Solomon Hill,29,PF,71,16,1513,2.5,7.1,0.359,1.6,5.0,0.321,0.9,2.0,0.453,0.473,0.8,1.1,0.761,1.0,4.1,5.1,1.8,1.2,0.3,1.0,2.8,7.5,
6,Bogdan Bogdanović,28,SG,44,27,1305,7.4,15.6,0.473,4.0,9.2,0.438,3.3,6.4,0.522,0.602,1.1,1.2,0.909,0.6,3.9,4.4,4.1,1.4,0.4,1.5,2.7,19.9,
7,Danilo Gallinari,32,PF,51,4,1222,6.1,14.0,0.434,3.0,7.5,0.406,3.0,6.5,0.466,0.542,4.7,5.1,0.925,0.5,5.7,6.2,2.2,0.9,0.3,1.3,3.1,19.9,
8,Tony Snell,29,SG,47,23,992,3.2,6.2,0.515,2.3,4.0,0.569,0.9,2.3,0.419,0.696,0.4,0.4,1.0,0.7,3.4,4.1,2.1,0.5,0.4,0.8,2.7,9.0,
9,Cam Reddish,21,SF,26,21,750,4.6,12.6,0.365,1.6,6.0,0.262,3.0,6.6,0.46,0.428,3.2,3.9,0.817,1.1,3.9,5.0,1.7,1.6,0.4,1.6,3.3,14.0,
10,De'Andre Hunter,23,SF,23,19,678,6.4,13.2,0.484,1.6,5.0,0.326,4.7,8.1,0.582,0.546,3.9,4.5,0.859,0.9,4.9,5.8,2.3,1.0,0.6,1.5,3.1,18.3,
11,Brandon Goodwin,25,PG,47,5,620,4.9,12.9,0.377,1.9,6.0,0.311,3.0,7.0,0.433,0.448,1.6,2.5,0.651,0.5,3.5,4.0,5.5,1.0,0.0,2.1,2.4,13.2,
12,Onyeka Okongwu,20,C,50,4,601,5.8,8.9,0.644,0.0,0.2,0.0,5.8,8.7,0.658,0.644,2.2,3.4,0.632,3.7,6.0,9.8,1.1,1.4,2.0,1.7,6.0,13.7,
13,Lou Williams,34,PG,24,1,505,6.0,15.4,0.389,1.7,3.8,0.444,4.3,11.5,0.37,0.444,3.4,3.8,0.87,0.4,3.1,3.6,5.8,0.6,0.1,3.0,1.4,17.0,
14,Rajon Rondo,34,PG,27,2,402,3.9,9.9,0.4,1.5,4.0,0.378,2.4,5.8,0.415,0.477,0.1,0.2,0.5,0.4,4.6,4.9,8.5,1.7,0.2,3.5,2.2,9.5,
15,Nathan Knight,23,PF,33,0,279,4.8,12.9,0.37,0.8,4.3,0.182,4.0,8.6,0.463,0.4,5.7,7.1,0.8,3.5,5.8,9.3,1.0,1.2,1.3,1.9,2.8,16.0,
16,Skylar Mays,23,SG,33,0,269,5.9,13.1,0.449,1.9,5.4,0.35,4.0,7.8,0.517,0.52,2.9,3.3,0.88,1.3,3.3,4.7,4.0,1.9,0.3,1.2,2.0,16.6,
17,Bruno Fernando,22,C,33,0,226,2.9,7.0,0.409,0.0,0.3,0.0,2.9,6.7,0.429,0.409,2.4,3.5,0.682,2.5,9.9,12.4,1.6,0.6,0.5,3.3,3.7,8.1,
18,Kris Dunn,26,PG,4,0,45,0.8,9.6,0.083,0.0,1.6,0.0,0.8,8.0,0.1,0.083,2.4,3.2,0.75,0.0,4.8,4.8,1.6,1.6,1.6,2.4,8.0,4.0,
