Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Kevin Huerter,22,69,49,2126,7.3,16.9,0.432,3.2,8.9,0.363,4.1,8.0,0.51,0.528,1.2,1.5,0.781,0.9,4.5,5.3,5.6,1.9,0.4,1.8,3.8,19.0,112,115,
2,Trae Young,22,63,63,2125,11.3,25.7,0.438,3.1,9.2,0.343,8.1,16.6,0.491,0.499,11.2,12.6,0.886,0.9,4.8,5.7,13.8,1.2,0.3,6.0,2.6,36.9,117,116,
3,Clint Capela,26,63,63,1898,10.7,18.0,0.594,0.0,0.0,,10.7,18.0,0.594,0.594,3.4,5.9,0.573,7.7,15.7,23.4,1.3,1.1,3.3,1.9,3.8,24.8,125,106,DPOY-6
4,John Collins,23,63,63,1848,11.4,20.5,0.556,2.2,5.5,0.399,9.2,15.0,0.615,0.61,4.5,5.4,0.833,3.1,9.3,12.4,2.1,0.9,1.7,2.2,5.1,29.6,125,112,
5,Solomon Hill,29,71,16,1513,3.5,9.7,0.359,2.2,6.9,0.321,1.3,2.8,0.453,0.473,1.1,1.5,0.761,1.4,5.6,7.0,2.4,1.6,0.4,1.4,3.8,10.3,104,115,
6,Bogdan Bogdanović,28,44,27,1305,10.1,21.3,0.473,5.5,12.6,0.438,4.6,8.7,0.522,0.602,1.5,1.7,0.909,0.8,5.3,6.0,5.5,1.8,0.5,2.0,3.7,27.1,122,114,
7,Danilo Gallinari,32,51,4,1222,8.3,19.1,0.434,4.1,10.2,0.406,4.1,8.9,0.466,0.542,6.5,7.0,0.925,0.7,7.8,8.5,3.1,1.2,0.4,1.7,4.2,27.2,123,114,
8,Tony Snell,29,47,23,992,4.4,8.5,0.515,3.1,5.4,0.569,1.3,3.1,0.419,0.696,0.5,0.5,1.0,0.9,4.7,5.6,2.9,0.6,0.5,1.0,3.7,12.3,135,117,
9,Cam Reddish,21,26,21,750,6.3,17.3,0.365,2.2,8.3,0.262,4.1,9.0,0.46,0.428,4.4,5.4,0.817,1.4,5.4,6.8,2.3,2.2,0.6,2.2,4.5,19.2,100,113,
10,De'Andre Hunter,23,23,19,678,8.7,18.0,0.484,2.2,6.9,0.326,6.5,11.1,0.582,0.546,5.3,6.2,0.859,1.2,6.7,8.0,3.2,1.4,0.9,2.1,4.3,25.0,119,114,
11,Brandon Goodwin,25,47,5,620,6.7,17.7,0.377,2.5,8.2,0.311,4.1,9.5,0.433,0.448,2.2,3.4,0.651,0.6,4.8,5.5,7.5,1.3,0.0,2.9,3.3,18.1,101,116,
12,Onyeka Okongwu,20,50,4,601,7.9,12.2,0.644,0.0,0.2,0.0,7.9,12.0,0.658,0.644,2.9,4.7,0.632,5.1,8.3,13.3,1.5,1.9,2.7,2.4,8.2,18.7,125,109,
13,Lou Williams,34,24,1,505,8.2,21.0,0.389,2.3,5.3,0.444,5.8,15.8,0.37,0.444,4.6,5.3,0.87,0.6,4.3,4.9,7.9,0.8,0.2,4.1,1.9,23.3,101,118,
14,Rajon Rondo,34,27,2,402,5.4,13.5,0.4,2.1,5.5,0.378,3.3,8.0,0.415,0.477,0.1,0.2,0.5,0.5,6.2,6.7,11.6,2.3,0.2,4.8,3.1,13.0,98,113,
15,Nathan Knight,23,33,0,279,6.5,17.6,0.37,1.1,5.8,0.182,5.5,11.8,0.463,0.4,7.8,9.7,0.8,4.8,7.9,12.7,1.4,1.6,1.8,2.6,3.9,21.9,106,112,
16,Skylar Mays,23,33,0,269,8.0,17.9,0.449,2.6,7.3,0.35,5.5,10.6,0.517,0.52,4.0,4.6,0.88,1.8,4.6,6.4,5.5,2.6,0.4,1.6,2.7,22.7,121,113,
17,Bruno Fernando,22,33,0,226,3.9,9.6,0.409,0.0,0.4,0.0,3.9,9.1,0.429,0.409,3.3,4.8,0.682,3.5,13.5,17.0,2.2,0.9,0.7,4.6,5.0,11.1,86,111,
18,Kris Dunn,26,4,0,45,1.1,13.1,0.083,0.0,2.2,0.0,1.1,10.9,0.1,0.083,3.3,4.4,0.75,0.0,6.6,6.6,2.2,2.2,2.2,3.3,10.9,5.5,41,110,
