Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Trae Young,22.0,16,16,603,150,359,0.418,45,144,0.313,105,215,0.488,0.481,116,134,0.866,7,38,45,152,20,0,64,35,461,0,
2.0,Bogdan Bogdanović,28.0,18,18,598,97,249,0.39,47,143,0.329,50,106,0.472,0.484,12,17,0.706,11,64,75,52,29,5,27,50,253,0,
3.0,John Collins,23.0,18,18,576,100,182,0.549,20,56,0.357,80,126,0.635,0.604,30,36,0.833,36,121,157,16,8,11,23,59,250,0,
4.0,Clint Capela,26.0,18,18,569,82,136,0.603,0,0,,82,136,0.603,0.603,17,39,0.436,61,140,201,17,12,19,18,46,181,0,
5.0,Kevin Huerter,22.0,18,10,558,77,180,0.428,33,95,0.347,44,85,0.518,0.519,12,17,0.706,11,58,69,51,14,16,19,49,199,0,
6.0,Danilo Gallinari,32.0,18,0,442,74,174,0.425,34,84,0.405,40,90,0.444,0.523,49,52,0.942,8,62,70,14,6,3,15,46,231,0,
7.0,Lou Williams,34.0,18,2,277,50,110,0.455,13,30,0.433,37,80,0.463,0.514,26,27,0.963,2,24,26,39,12,1,22,16,139,0,
8.0,Onyeka Okongwu,20.0,18,0,166,17,31,0.548,0,1,0.0,17,30,0.567,0.548,14,21,0.667,21,27,48,2,5,13,4,28,48,0,
9.0,De'Andre Hunter,23.0,5,5,152,18,45,0.4,6,16,0.375,12,29,0.414,0.467,12,16,0.75,2,18,20,3,1,3,7,11,54,0,
10.0,Solomon Hill,29.0,14,3,145,6,24,0.25,3,18,0.167,3,6,0.5,0.313,2,4,0.5,3,16,19,3,2,1,1,18,17,0,
11.0,Cam Reddish,21.0,4,0,92,19,36,0.528,9,14,0.643,10,22,0.455,0.653,4,5,0.8,1,13,14,7,6,2,5,11,51,0,
12.0,Tony Snell,29.0,9,0,66,2,16,0.125,1,11,0.091,1,5,0.2,0.156,0,0,,0,5,5,2,2,1,4,5,5,0,
13.0,Kris Dunn,26.0,5,0,33,1,5,0.2,0,1,0.0,1,4,0.25,0.2,4,4,1.0,0,5,5,5,2,2,4,5,6,0,
14.0,Skylar Mays,23.0,7,0,17,4,5,0.8,0,0,,4,5,0.8,0.8,0,0,,0,2,2,1,2,0,1,1,8,0,
15.0,Nathan Knight,23.0,6,0,14,2,7,0.286,0,2,0.0,2,5,0.4,0.286,0,2,0.0,0,6,6,0,0,2,0,2,4,0,
16.0,Bruno Fernando,22.0,6,0,12,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1.0,1,0,1,0,0,0,0,0,6,0,
,Team Totals,,18,18,4320,701,1562,0.449,211,615,0.343,490,947,0.517,0.516,300,376,0.798,164,599,763,364,121,79,214,382,1913,0,
