unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Moses Moody,35:42,3,12,.250,1,6,.167,2,2,1.000,1,5,6,4,1,1,3,3,9,4.3,-11,True,,GSW,MIA,MIA,GSW,False,True,ea8e368f6ca635a5dc632d5d95b93ba3b554e25d,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Brandin Podziemski,34:27,6,19,.316,2,7,.286,6,7,.857,2,6,8,2,0,0,3,2,20,9.5,-13,True,,GSW,MIA,MIA,GSW,False,True,ffa07d63f67f08f7fe824eaaaabc70b760cca703,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Trayce Jackson-Davis,24:57,2,3,.667,0,0,,4,7,.571,7,5,12,0,0,1,1,1,8,11.2,-16,True,,GSW,MIA,MIA,GSW,False,True,a54221e57b94f49dd4a24c8297b3528838e2aae9,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Gui Santos,18:26,1,7,.143,1,6,.167,1,2,.500,3,3,6,0,0,1,2,2,4,0.0,-14,True,,GSW,MIA,MIA,GSW,False,True,7cef3e007242a93bac31ff402c486ab5f72d8d6c,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Will Richard,18:05,0,3,.000,0,2,.000,0,0,,1,2,3,0,0,0,1,1,0,-2.2,-25,True,,GSW,MIA,MIA,GSW,False,True,45532a88af38e24a5c0dee0a6be32fc7d6fd61bc,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,GSW,MIA,MIA,GSW,False,True,5d54be1a128254da90f8167f5758ccf16f3e6fac,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Pat Spencer,32:07,5,13,.385,1,4,.250,0,0,,5,3,8,13,2,0,2,4,11,15.8,+10,True,,GSW,MIA,MIA,GSW,False,True,767a0c57a1edb9e56d24ea7d3232bdb6b1d21b42,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Buddy Hield,30:50,7,20,.350,4,15,.267,0,0,,0,6,6,3,2,0,4,4,18,7.1,-11,True,,GSW,MIA,MIA,GSW,False,True,788782e52ac6aabbb97ece58277d017c9fe4b5bc,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Quinten Post,26:19,8,13,.615,3,7,.429,0,0,,0,6,6,2,1,0,5,1,19,11.9,+5,True,,GSW,MIA,MIA,GSW,False,True,56d84aeae8487c27f3b2137bdcf2ea781b5ca6b5,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Gary Payton II,19:07,2,5,.400,1,2,.500,2,2,1.000,1,6,7,0,2,2,0,2,7,9.4,+5,True,,GSW,MIA,MIA,GSW,False,True,f213141b4bf77e0cb2f8c7cb75838de00c1914d7,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Jonathan Kuminga,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,False,coach_decision,GSW,MIA,MIA,GSW,False,True,790c09b808ee1ef50225d04ff7bdc08088524e1d,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Jackson Rowe,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,GSW,MIA,MIA,GSW,False,True,12f3369a8265a632d5c783127196ac0814ac76f7,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
Team Totals,240,34,95,.358,13,49,.265,15,20,.750,20,42,62,24,8,5,23,20,96,,,True,,GSW,MIA,MIA,GSW,False,True,507197b4148a58d580c0dd5b28cefdd7e956e3d1,202511190MIA,"Golden State Warriors at Miami Heat Box Score, November 19, 2025",2026-01-20T14:04:37.066600,box-GSW-game-basic
