unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Stephen Curry,33:33,9,23,.391,4,15,.267,5,5,1.000,1,3,4,6,3,0,1,6,27,19.9,+5,True,,GSW,LAC,LAC,GSW,False,True,6487371343b76265015a6636bdab1a8af9893c29,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
Jimmy Butler,33:25,7,16,.438,1,4,.250,9,11,.818,5,1,6,2,4,1,2,0,24,22.7,+3,True,,GSW,LAC,LAC,GSW,False,True,94773f41d619ab9915512469de85f62b87a26a82,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
Draymond Green,31:57,2,8,.250,0,6,.000,2,2,1.000,1,4,5,12,2,0,1,1,6,12.1,+15,True,,GSW,LAC,LAC,GSW,False,True,ffbdad9dd1f4844f61a577a9f16bdd290be5ee16,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
Moses Moody,19:11,1,5,.200,0,3,.000,2,2,1.000,1,1,2,1,3,1,1,2,4,4.5,+2,True,,GSW,LAC,LAC,GSW,False,True,ea8e368f6ca635a5dc632d5d95b93ba3b554e25d,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
Quinten Post,12:32,2,4,.500,1,2,.500,0,0,,0,2,2,0,1,0,0,1,5,4.2,-5,True,,GSW,LAC,LAC,GSW,False,True,56d84aeae8487c27f3b2137bdcf2ea781b5ca6b5,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,GSW,LAC,LAC,GSW,False,True,5d54be1a128254da90f8167f5758ccf16f3e6fac,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
Brandin Podziemski,26:43,2,5,.400,1,1,1.000,1,2,.500,1,3,4,0,2,0,0,0,6,6.5,-5,True,,GSW,LAC,LAC,GSW,False,True,ffa07d63f67f08f7fe824eaaaabc70b760cca703,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
De'Anthony Melton,24:39,2,7,.286,1,2,.500,0,0,,0,2,2,1,2,1,2,3,5,1.7,-1,True,,GSW,LAC,LAC,GSW,False,True,ce67998a49e6040b9579e28f1ddea060c0cab9c5,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
Al Horford,15:41,1,8,.125,1,5,.200,2,2,1.000,0,5,5,0,1,0,0,1,5,1.9,-14,True,,GSW,LAC,LAC,GSW,False,True,10b8af426ad3dc3ca1ad1c8d694f265c8705e573,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
Gary Payton II,15:24,7,10,.700,0,0,,0,1,.000,1,4,5,2,0,1,0,1,14,13.0,-6,True,,GSW,LAC,LAC,GSW,False,True,f213141b4bf77e0cb2f8c7cb75838de00c1914d7,202601050LAC,"Golden State Warriors at Los Angeles Clippers Box Score, January 5, 2026",2026-01-20T14:44:39.768032,box-GSW-game-basic
