unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jimmy Butler,33:56,11,17,.647,1,1,1.000,8,9,.889,1,2,3,3,1,0,2,1,31,25.1,0,True,,GSW,PHO,PHO,GSW,False,True,94773f41d619ab9915512469de85f62b87a26a82,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Stephen Curry,33:15,3,13,.231,2,9,.222,7,7,1.000,1,8,9,7,1,0,2,1,15,13.7,-12,True,,GSW,PHO,PHO,GSW,False,True,6487371343b76265015a6636bdab1a8af9893c29,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Moses Moody,30:27,2,10,.200,1,6,.167,0,0,,2,6,8,3,1,1,1,3,5,3.6,-1,True,,GSW,PHO,PHO,GSW,False,True,ea8e368f6ca635a5dc632d5d95b93ba3b554e25d,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Draymond Green,30:03,3,9,.333,1,6,.167,0,0,,2,4,6,3,2,2,5,2,7,4.2,-10,True,,GSW,PHO,PHO,GSW,False,True,ffbdad9dd1f4844f61a577a9f16bdd290be5ee16,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Quinten Post,26:38,3,14,.214,2,10,.200,1,2,.500,4,7,11,1,1,0,1,5,9,3.6,-1,True,,GSW,PHO,PHO,GSW,False,True,56d84aeae8487c27f3b2137bdcf2ea781b5ca6b5,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,GSW,PHO,PHO,GSW,False,True,5d54be1a128254da90f8167f5758ccf16f3e6fac,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Brandin Podziemski,27:46,8,11,.727,2,3,.667,0,0,,0,2,2,2,1,0,2,2,18,13.7,+15,True,,GSW,PHO,PHO,GSW,False,True,ffa07d63f67f08f7fe824eaaaabc70b760cca703,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
De'Anthony Melton,14:55,1,6,.167,0,4,.000,0,0,,0,0,0,2,2,0,2,1,2,-0.8,+7,True,,GSW,PHO,PHO,GSW,False,True,ce67998a49e6040b9579e28f1ddea060c0cab9c5,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Gui Santos,13:39,2,2,1.000,2,2,1.000,0,0,,1,4,5,2,0,0,1,3,6,6.5,+2,True,,GSW,PHO,PHO,GSW,False,True,7cef3e007242a93bac31ff402c486ab5f72d8d6c,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Buddy Hield,9:58,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,2,1,3,-0.4,0,True,,GSW,PHO,PHO,GSW,False,True,788782e52ac6aabbb97ece58277d017c9fe4b5bc,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Jonathan Kuminga,9:31,1,5,.200,0,0,,0,0,,1,3,4,1,0,0,1,1,2,-0.2,-1,True,,GSW,PHO,PHO,GSW,False,True,790c09b808ee1ef50225d04ff7bdc08088524e1d,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Trayce Jackson-Davis,6:46,0,0,,0,0,,0,0,,1,3,4,3,0,0,0,0,0,3.7,+3,True,,GSW,PHO,PHO,GSW,False,True,a54221e57b94f49dd4a24c8297b3528838e2aae9,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
Gary Payton II,3:07,0,0,,0,0,,0,0,,2,0,2,0,0,0,1,0,0,0.4,-7,True,,GSW,PHO,PHO,GSW,False,True,f213141b4bf77e0cb2f8c7cb75838de00c1914d7,202512180PHO,"Golden State Warriors at Phoenix Suns Box Score, December 18, 2025",2026-01-20T14:25:47.274980,box-GSW-game-basic
