Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Cooper Flagg,19,SF,26,26,884,7.5,15.5,0.482,0.9,3.6,0.25,6.6,11.9,0.551,0.511,3.7,4.6,0.805,1.3,5.4,6.7,3.7,1.4,0.8,2.3,2.4,19.5,
2,Max Christie,22,SG,27,21,784,5.0,10.3,0.48,3.0,6.6,0.458,1.9,3.7,0.519,0.627,1.7,2.0,0.841,0.2,3.9,4.2,2.4,0.6,0.6,1.4,2.1,14.6,
3,Naji Marshall,28,SF,27,8,756,5.7,10.8,0.527,1.2,4.0,0.313,4.4,6.8,0.65,0.584,3.9,4.9,0.804,1.1,5.0,6.1,3.2,1.5,0.1,1.4,2.7,16.5,
4,P.J. Washington,27,PF,22,22,702,6.7,15.2,0.443,1.7,5.3,0.33,5.0,9.9,0.503,0.5,3.1,4.6,0.674,1.6,7.3,8.9,2.4,1.2,1.4,2.9,2.8,18.3,
5,Klay Thompson,35,SF,25,8,544,6.4,17.3,0.37,4.6,12.8,0.361,1.8,4.5,0.397,0.504,0.9,1.1,0.813,0.5,3.8,4.2,2.2,0.5,0.5,1.3,1.8,18.3,
6,Brandon Williams,26,PG,24,9,523,6.2,15.6,0.396,1.0,4.7,0.203,5.2,10.9,0.481,0.427,4.4,5.5,0.8,1.0,3.1,4.1,6.9,2.3,0.3,3.0,2.7,17.8,
7,D'Angelo Russell,29,PG,21,3,426,7.0,17.4,0.403,2.5,8.5,0.287,4.6,8.9,0.514,0.473,3.5,4.9,0.707,0.7,4.0,4.6,7.7,0.8,0.2,3.8,2.5,19.9,
8,Daniel Gafford,27,C,16,13,356,5.2,8.4,0.614,0.0,0.0,,5.2,8.4,0.614,0.614,3.4,4.3,0.791,3.4,6.5,9.9,2.1,1.5,2.2,2.2,4.4,13.8,
9,Anthony Davis,32,PF,11,11,325,10.0,19.3,0.517,0.8,2.4,0.318,9.2,16.8,0.546,0.537,3.7,5.2,0.702,3.9,9.0,12.8,3.9,1.7,2.0,2.2,2.7,24.4,
10,Ryan Nembhard,22,PG,14,8,281,6.5,12.3,0.531,2.2,4.7,0.459,4.4,7.6,0.576,0.62,0.3,0.4,0.667,0.5,2.6,3.1,9.4,0.5,0.0,2.7,2.8,15.5,
11,Dwight Powell,34,C,22,1,256,2.5,4.1,0.621,0.0,0.0,,2.5,4.1,0.621,0.621,3.5,5.1,0.694,3.0,4.6,7.6,2.7,1.5,0.7,1.3,6.5,8.6,
12,Jaden Hardy,23,SG,21,0,220,6.4,16.0,0.398,4.1,10.0,0.41,2.3,6.1,0.378,0.526,2.9,3.6,0.818,0.7,3.4,4.1,1.6,0.7,0.3,2.8,4.1,19.8,
13,Caleb Martin,30,SF,22,0,200,1.6,6.7,0.243,0.4,2.3,0.154,1.3,4.3,0.292,0.27,1.3,1.4,0.875,2.0,4.0,5.9,3.4,1.8,0.5,1.4,6.5,4.9,
14,Moussa Cisse,23,C,19,1,194,4.3,7.1,0.605,0.0,0.0,,4.3,7.1,0.605,0.605,2.4,5.8,0.419,5.2,7.2,12.4,0.6,0.9,3.7,2.6,5.8,10.9,
15,Dereck Lively II,21,C,7,4,115,3.4,5.6,0.611,0.0,0.0,,3.4,5.6,0.611,0.611,2.5,3.1,0.8,4.4,7.2,11.6,4.1,1.3,3.4,3.1,6.6,9.4,
16,Miles Kelly,23,PG,2,0,11,3.3,6.5,0.5,0.0,3.3,0.0,3.3,3.3,1.0,0.5,0.0,0.0,,3.3,9.8,13.1,0.0,0.0,0.0,3.3,6.5,6.5,
