Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,27.0,6580,1104,2397,0.461,312,916,0.341,792,1481,0.535,528,702,0.752,273,920,1193,676,220,158,418,560,3048
Team/G,,243.7,40.9,88.8,0.461,11.6,33.9,0.341,29.3,54.9,0.535,19.6,26.0,0.752,10.1,34.1,44.2,25.0,8.1,5.9,15.5,20.7,112.9
Lg Rank,,2,24,20,21.0,26,23,27.0,11,8,22.0,17,11,26.0,25,5,16,25,21,3,18,15,25
Year/Year,,1.3%,-2.6%,1.2%,-0.018,-7.1%,-0.7%,-0.024,-0.7%,2.4%,-0.017,10.0%,12.6%,-0.018,0.1%,3.4%,2.6%,-0.8%,5.1%,7.8%,10.3%,16.6%,-1.1%
Opponent,27.0,6580,1153,2489,0.463,307,917,0.335,846,1572,0.538,541,697,0.776,328,953,1281,698,240,137,383,596,3154
Opponent/G,,243.7,42.7,92.2,0.463,11.4,34.0,0.335,31.3,58.2,0.538,20.0,25.8,0.776,12.1,35.3,47.4,25.9,8.9,5.1,14.2,22.1,116.8
Lg Rank,,2,22,27,10.0,2,4,2.0,29,30,9.0,18,21,9.0,25,29,27,11,20,19,23,11,18
Year/Year,,1.3%,-0.8%,0.5%,-0.006,-11.5%,-4.1%,-0.028,3.7%,3.4%,0.002,22.1%,22.5%,-0.003,0.0%,6.4%,4.7%,-4.5%,9.8%,11.0%,7.1%,18.2%,1.2%
