Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Cooper Flagg,19.0,SF,26,26,884,0.482,11.6,0.768,0.234,0.292,0.139,0.103,0.232,0.551,0.787,0.459,0.528,0.308,0.25,0.391,0.727,0.071,21,0.159,0.071,0,0,
2.0,Max Christie,22.0,SG,27,21,784,0.48,17.6,0.36,0.151,0.156,0.044,0.009,0.64,0.519,0.735,0.343,0.4,0.5,0.458,0.643,0.97,0.049,11,0.451,0.492,0,0,
3.0,Naji Marshall,28.0,SF,27,8,756,0.527,13.1,0.633,0.212,0.288,0.102,0.031,0.367,0.65,0.833,0.6,0.565,0.143,0.313,0.581,0.923,0.022,5,0.518,0.302,0,0,
4.0,P.J. Washington,27.0,PF,22,22,702,0.443,12.2,0.652,0.23,0.341,0.054,0.027,0.348,0.503,0.647,0.446,0.313,0.375,0.33,0.567,0.912,0.091,25,0.417,0.372,0,0,
5.0,Klay Thompson,35.0,SF,25,8,544,0.37,22.1,0.26,0.042,0.031,0.08,0.107,0.74,0.397,0.545,0.25,0.333,0.429,0.361,0.852,0.929,0.0,0,0.222,0.372,0,0,
6.0,Brandon Williams,26.0,PG,24,9,523,0.396,11.3,0.696,0.295,0.273,0.097,0.031,0.304,0.481,0.612,0.371,0.455,0.286,0.203,0.263,1.0,0.022,5,0.246,0.118,0,0,
7.0,D'Angelo Russell,29.0,PG,21,3,426,0.403,17.3,0.51,0.083,0.204,0.16,0.063,0.49,0.514,0.647,0.5,0.515,0.385,0.287,0.315,0.759,0.0,0,0.139,0.143,0,0,
8.0,Daniel Gafford,27.0,C,16,13,356,0.614,3.2,1.0,0.614,0.361,0.0,0.024,0.0,0.614,0.745,0.4,,0.5,,0.647,,0.265,15,,,0,0,
9.0,Anthony Davis,32.0,PF,11,11,325,0.517,9.4,0.874,0.351,0.236,0.144,0.144,0.126,0.546,0.721,0.463,0.4,0.4,0.318,0.518,0.857,0.132,21,0.182,0.5,0,0,
10.0,Ryan Nembhard,22.0,PG,14,8,281,0.531,18.0,0.615,0.063,0.125,0.198,0.229,0.385,0.576,0.833,0.333,0.526,0.682,0.459,0.206,0.882,0.0,0,0.108,0.5,0,0,
11.0,Dwight Powell,34.0,C,22,1,256,0.621,2.8,1.0,0.69,0.276,0.0,0.034,0.0,0.621,0.6,0.625,,1.0,,0.944,,0.172,3,,,0,0,
12.0,Jaden Hardy,23.0,SG,21,0,220,0.398,18.7,0.378,0.061,0.173,0.112,0.031,0.622,0.378,0.333,0.412,0.455,0.0,0.41,0.5,0.76,0.0,0,0.23,0.429,0,0,
13.0,Caleb Martin,30.0,SF,22,0,200,0.243,12.8,0.649,0.27,0.216,0.054,0.108,0.351,0.292,0.6,0.0,0.0,0.25,0.154,0.857,1.0,0.108,2,0.615,0.125,0,0,
14.0,Moussa Cisse,23.0,C,19,1,194,0.605,1.6,1.0,0.789,0.211,0.0,0.0,0.0,0.605,0.667,0.375,,,,0.739,,0.395,14,,,0,0,
15.0,Dereck Lively II,21.0,C,7,4,115,0.611,2.0,1.0,0.778,0.222,0.0,0.0,0.0,0.611,0.643,0.5,,,,0.727,,0.444,8,,,0,0,
16.0,Miles Kelly,23.0,PG,2,0,11,0.5,15.2,0.5,0.0,0.5,0.0,0.0,0.5,1.0,,1.0,,,0.0,1.0,,0.0,0,1.0,0.0,0,0,
,Team Totals,,,27,27,6577,0.461,11.8,0.618,0.222,0.231,0.098,0.067,0.382,0.535,0.701,0.445,0.464,0.398,0.341,0.503,0.891,0.063,130,0.295,0.344,0,0,
