Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Max Christie,22.0,SG,27,21,784,0.48,0.519,0.458,0.627,0.841,0.653,0.196,0.64,102,95,127.0,115,107.0,112,70,154,36.9,34.1,
2.0,Moussa Cisse,23.0,C,19,1,194,0.605,0.605,,0.605,0.419,0.571,0.816,0.0,129,110,,111,53.0,98,293,0,4.6,-1.2,
3.0,Anthony Davis,32.0,PF,11,11,325,0.517,0.546,0.318,0.537,0.702,0.565,0.27,0.126,110,100,88.0,99,89.0,97,97,31,-2.6,-7.0,
4.0,Cooper Flagg,19.0,SF,26,26,884,0.482,0.551,0.25,0.511,0.805,0.557,0.297,0.232,102,101,69.0,94,102.0,96,107,56,-26.0,-22.0,
5.0,Daniel Gafford,27.0,C,16,13,356,0.614,0.614,,0.614,0.791,0.667,0.518,0.0,131,112,,113,100.0,114,186,0,11.6,17.2,
6.0,Jaden Hardy,23.0,SG,21,0,220,0.398,0.378,0.41,0.526,0.818,0.562,0.224,0.622,85,69,114.0,96,104.0,96,81,150,-3.8,-4.5,
7.0,Miles Kelly,23.0,PG,2,0,11,0.5,1.0,0.0,0.5,,0.5,0.0,0.5,106,182,0.0,92,,86,0,121,-0.2,-0.3,
8.0,Dereck Lively II,21.0,C,7,4,115,0.611,0.611,,0.611,0.8,0.67,0.556,0.0,130,112,,112,102.0,115,200,0,2.4,3.9,
9.0,Naji Marshall,28.0,SF,27,8,756,0.527,0.65,0.313,0.584,0.804,0.639,0.451,0.367,112,119,87.0,107,102.0,110,162,89,17.8,30.2,
10.0,Caleb Martin,30.0,SF,22,0,200,0.243,0.292,0.154,0.27,0.875,0.333,0.216,0.351,52,53,43.0,50,111.0,57,78,85,-20.3,-20.2,
11.0,Ryan Nembhard,22.0,PG,14,8,281,0.531,0.576,0.459,0.62,0.667,0.622,0.031,0.385,113,105,128.0,114,85.0,107,11,93,14.4,7.5,
12.0,Dwight Powell,34.0,C,22,1,256,0.621,0.621,,0.621,0.694,0.68,1.241,0.0,132,113,,114,88.0,117,446,0,4.4,8.7,
13.0,D'Angelo Russell,29.0,PG,21,3,426,0.403,0.514,0.287,0.473,0.707,0.51,0.282,0.49,86,94,80.0,87,90.0,87,101,118,-29.4,-33.9,
14.0,Klay Thompson,35.0,SF,25,8,544,0.37,0.397,0.361,0.504,0.813,0.515,0.061,0.74,79,72,100.0,92,103.0,88,22,179,-21.4,-36.7,
15.0,P.J. Washington,27.0,PF,22,22,702,0.443,0.503,0.33,0.5,0.674,0.531,0.301,0.348,94,92,92.0,92,86.0,91,108,84,-26.5,-34.8,
16.0,Brandon Williams,26.0,PG,24,9,523,0.396,0.481,0.203,0.427,0.8,0.492,0.352,0.304,84,88,56.0,78,102.0,84,127,73,-53.3,-47.7,
,Team Totals,,,27,27,6577,0.461,0.535,0.341,0.526,0.752,0.563,0.293,0.382,98,98,95.0,96,95.0,97,105,92,-91.4,-106.7,
