Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19855,3447,7180,0.48,899,2468,0.364,2548,4712,0.541,1585,2000,0.793,866,2717,3583,2122,681,337,1196,1678,9378
Team/G,,242.1,42.0,87.6,0.48,11.0,30.1,0.364,31.1,57.5,0.541,19.3,24.4,0.793,10.6,33.1,43.7,25.9,8.3,4.1,14.6,20.5,114.4
Lg Rank,,8,16,17,11.0,23,29,15.0,8,10,19.0,8,10,11.0,13,13,13,11,2,24,21,20,15
Year/Year,,0.5%,4.6%,-0.4%,0.023,3.0%,-6.1%,0.032,5.2%,2.8%,0.012,5.6%,5.1%,0.004,-11.7%,-0.3%,-3.3%,3.7%,0.1%,2.7%,3.7%,4.1%,4.6%
Opponent,82.0,19855,3357,7105,0.472,1002,2953,0.339,2355,4152,0.567,1507,1935,0.779,792,2634,3426,2044,600,386,1228,1673,9223
Opponent/G,,242.1,40.9,86.6,0.472,12.2,36.0,0.339,28.7,50.6,0.567,18.4,23.6,0.779,9.7,32.1,41.8,24.9,7.3,4.7,15.0,20.4,112.5
Lg Rank,,8,9,7,12.0,14,23,1.0,10,6,26.0,13,15,14.0,6,6,5,8,17,17,9,12,9
Year/Year,,0.5%,1.7%,1.4%,0.002,-5.8%,1.4%,-0.026,5.3%,1.4%,0.021,9.4%,10.4%,-0.007,4.3%,-1.2%,0.0%,0.2%,-0.8%,-1.3%,5.5%,-0.5%,2.0%
