team,player,image_url,file_path
TorontoRaptors,Ochai Agbaji,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397018.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\ochai_agbaji.png
TorontoRaptors,Scottie Barnes,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433134.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\scottie_barnes.png
TorontoRaptors,RJ Barrett,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395625.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\rj_barrett.png
TorontoRaptors,Jamison Battle,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431893.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\jamison_battle.png
TorontoRaptors,Gradey Dick,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5106258.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\gradey_dick.png
TorontoRaptors,Chucky Hepburn,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4590360.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\chucky_hepburn.png
TorontoRaptors,Brandon Ingram,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3913176.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\brandon_ingram.png
TorontoRaptors,A.J. Lawson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4067017.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\aj_lawson.png
TorontoRaptors,Sandro Mamukelashvili,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278580.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\sandro_mamukelashvili.png
TorontoRaptors,Alijah Martin,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4702656.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\alijah_martin.png
TorontoRaptors,Jonathan Mogbo,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5107897.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\jonathan_mogbo.png
TorontoRaptors,Collin Murray-Boyles,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5093267.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\collin_murray-boyles.png
TorontoRaptors,Jakob Poeltl,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3134908.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\jakob_poeltl.png
TorontoRaptors,Immanuel Quickley,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395724.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\immanuel_quickley.png
TorontoRaptors,Jamal Shead,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432241.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\jamal_shead.png
TorontoRaptors,Garrett Temple,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4023.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\garrett_temple.png
TorontoRaptors,Ja'Kobe Walter,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4684272.png&h=80&w=110&scale=crop,nba_rosters\torontoraptors\jakobe_walter.png
