Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Desmond Bane,26.0,SG,4,4,139,6.9,0.438,0.508,0.238,4.0,16.2,10.3,15.4,1.0,1.3,17.7,25.4,-0.4,0.0,-0.3,-0.12,-2.4,-1.8,-4.2,-0.1,
2.0,Jaren Jackson Jr.,25.0,C,4,4,137,9.0,0.479,0.19,0.345,7.2,8.2,7.7,7.4,1.4,1.3,14.1,23.7,-0.2,0.0,-0.2,-0.06,-2.0,-1.5,-3.5,-0.1,
3.0,Scotty Pippen Jr.,24.0,PG,4,4,129,12.1,0.55,0.483,0.328,3.4,14.3,9.0,18.7,1.5,0.7,17.4,26.0,0.0,0.0,0.0,0.0,-0.7,-0.1,-0.8,0.0,
4.0,Santi Aldama,24.0,PF,4,1,122,11.4,0.591,0.545,0.0,1.8,18.4,10.4,9.9,0.0,0.7,10.2,16.8,0.1,0.0,0.1,0.031,1.8,-0.5,1.3,0.1,
5.0,Zach Edey,22.0,C,4,4,108,13.5,0.691,0.0,0.467,11.2,18.9,15.2,9.9,0.0,8.2,24.9,9.3,0.1,0.1,0.2,0.084,-0.3,2.9,2.6,0.1,
6.0,Ja Morant,25.0,PG,3,3,82,15.2,0.475,0.302,0.208,1.3,6.2,3.9,38.0,1.2,2.2,9.4,32.5,-0.1,0.0,-0.1,-0.042,4.7,-0.2,4.5,0.1,
7.0,Luke Kennard,28.0,SG,4,0,80,8.3,0.5,0.5,0.0,2.8,15.3,9.3,15.4,2.4,1.1,25.0,12.5,-0.1,0.0,0.0,-0.025,-2.2,1.6,-0.6,0.0,
8.0,John Konchar,28.0,SG,4,0,69,8.3,0.511,0.667,0.444,4.8,14.8,10.0,12.3,1.4,2.6,15.7,7.7,0.0,0.0,0.1,0.046,-1.9,2.8,0.9,0.1,
9.0,Vince Williams Jr.,24.0,SG,3,0,38,16.1,0.888,1.0,0.286,2.9,16.1,9.8,16.3,2.5,2.3,27.6,11.9,0.1,0.0,0.1,0.131,3.9,4.5,8.4,0.1,
10.0,Marvin Bagley III,25.0,PF,2,0,28,23.5,0.944,0.111,0.0,7.9,14.6,11.4,0.0,3.4,3.2,25.0,17.9,0.0,0.0,0.1,0.117,3.7,5.4,9.2,0.1,
11.0,Jay Huff,26.0,C,2,0,18,20.4,0.694,0.25,1.0,6.1,11.3,8.8,8.7,0.0,14.7,14.8,15.7,0.0,0.0,0.1,0.162,4.1,5.0,9.2,0.1,
12.0,Lamar Stevens,27.0,PF,2,0,12,-7.3,0.222,0.333,0.0,0.0,34.0,17.7,14.3,0.0,0.0,10.0,34.8,-0.1,0.0,-0.1,-0.461,-10.1,-3.3,-13.3,0.0,
,Team Totals,,,4,4,962,,0.525,0.398,0.236,,,,,,,,,-0.5,0.3,-0.2,-0.009,-0.2,0.5,0.3,0.6,
