Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jaren Jackson Jr.,25,C,74,74,2207,9.7,19.8,0.488,2.4,6.3,0.375,7.3,13.4,0.541,0.548,5.1,6.5,0.781,1.5,5.3,6.8,2.4,1.5,1.8,2.5,4.2,26.8,"DPOY-7,AS,DEF2"
2,Desmond Bane,26,SG,69,68,2205,8.0,16.6,0.484,2.7,6.8,0.392,5.4,9.8,0.548,0.565,2.9,3.2,0.894,1.0,5.8,6.8,6.0,1.3,0.5,2.8,2.7,21.7,
3,Jaylen Wells,21,SG,79,74,2043,5.1,11.9,0.425,2.4,6.9,0.352,2.6,5.0,0.525,0.527,2.0,2.4,0.822,1.5,3.2,4.7,2.4,0.8,0.1,1.2,2.6,14.5,ROY-3
4,Scotty Pippen Jr.,24,PG,79,21,1683,6.1,12.7,0.48,1.9,4.7,0.397,4.2,8.0,0.528,0.553,2.6,3.7,0.713,1.4,4.1,5.5,7.4,2.2,0.6,3.0,4.3,16.7,
5,Santi Aldama,24,PF,65,16,1660,6.8,14.1,0.483,2.6,7.1,0.368,4.2,7.0,0.599,0.576,1.4,2.0,0.691,2.0,7.0,9.0,4.1,1.1,0.6,1.5,1.6,17.6,
6,Ja Morant,25,PG,50,50,1519,9.6,21.1,0.454,2.1,6.8,0.309,7.5,14.3,0.523,0.504,6.2,7.6,0.824,0.8,4.1,4.9,8.6,1.4,0.3,4.4,2.7,27.5,
7,Luke Kennard,28,SG,65,11,1472,5.0,10.5,0.478,2.8,6.4,0.433,2.3,4.2,0.547,0.609,1.2,1.4,0.895,0.9,3.6,4.5,5.3,1.2,0.1,1.8,1.4,14.1,
8,Zach Edey,22,C,66,55,1416,6.4,11.0,0.58,0.5,1.3,0.346,5.9,9.7,0.612,0.6,2.3,3.2,0.709,5.9,8.0,13.9,1.7,0.9,2.2,2.2,4.6,15.5,ROY-5
9,Brandon Clarke,28,PF,64,18,1207,7.0,11.3,0.621,0.0,0.5,0.059,7.0,10.8,0.647,0.622,1.8,2.6,0.701,3.8,5.9,9.7,2.0,1.6,1.1,1.2,4.3,15.9,
10,Jake LaRavia,23,PF,47,0,982,4.3,8.8,0.49,1.5,3.3,0.444,2.9,5.5,0.517,0.573,2.5,3.5,0.698,2.5,5.1,7.5,4.9,1.6,0.7,2.5,3.4,12.6,
11,Jay Huff,26,C,64,2,748,7.6,14.7,0.515,3.9,9.6,0.405,3.7,5.1,0.724,0.648,2.1,2.7,0.786,1.4,4.8,6.2,1.8,0.8,2.7,1.6,3.8,21.1,
12,John Konchar,28,SG,46,4,558,2.6,5.9,0.451,1.5,4.0,0.371,1.2,1.9,0.621,0.577,0.5,0.5,0.875,2.4,7.4,9.7,2.7,1.9,0.9,1.0,2.1,7.2,
13,Vince Williams Jr.,24,SG,27,5,499,4.8,12.0,0.401,1.9,6.9,0.274,3.0,5.2,0.569,0.479,1.4,1.7,0.792,1.6,5.5,7.1,4.0,0.9,0.5,2.4,3.2,12.9,
14,GG Jackson II,20,PF,29,3,459,5.8,15.6,0.372,2.5,7.5,0.337,3.3,8.2,0.404,0.452,2.3,3.1,0.725,2.1,5.1,7.2,2.3,0.9,0.4,2.4,2.4,16.4,
15,Marcus Smart,30,PG,19,6,400,4.8,13.3,0.358,2.6,8.1,0.322,2.2,5.2,0.414,0.456,2.7,3.2,0.833,1.3,2.6,3.9,6.4,2.1,0.5,3.2,2.8,14.9,
16,Cam Spencer,24,SG,25,1,252,4.9,11.7,0.415,2.7,7.4,0.365,2.1,4.3,0.5,0.53,2.7,2.7,1.0,1.7,2.6,4.3,4.9,1.3,0.1,0.9,3.3,15.1,
17,Lamar Stevens,27,PF,17,1,155,6.7,14.6,0.46,1.9,6.3,0.296,4.9,8.4,0.583,0.524,1.9,2.6,0.727,0.9,7.9,8.8,1.9,1.2,0.7,2.3,3.5,17.2,
18,Marvin Bagley III,25,PF,12,1,99,6.2,12.7,0.486,0.4,3.3,0.111,5.8,9.5,0.615,0.5,2.9,4.4,0.667,4.0,6.2,10.2,1.5,0.7,1.1,0.4,2.2,15.6,
19,Yuki Kawamura,23,PG,22,0,93,4.3,11.6,0.367,2.7,8.9,0.304,1.5,2.7,0.571,0.483,2.7,3.5,0.778,0.0,4.6,4.6,7.4,0.8,0.0,1.9,3.1,13.9,
20,Colin Castleton,24,C,10,0,46,1.6,7.8,0.2,0.0,3.1,0.0,1.6,4.7,0.333,0.2,7.8,8.6,0.909,2.3,4.7,7.0,0.0,0.8,0.8,0.8,4.7,11.0,
21,Zyon Pullin,23,SG,3,0,3,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
