Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Desmond Bane,26,SG,4,4,139,5.2,16.3,0.317,1.8,8.3,0.219,3.4,8.0,0.419,0.373,3.6,3.9,0.933,1.3,5.7,7.0,3.4,0.8,0.5,3.9,2.3,15.8,
2,Jaren Jackson Jr.,25,C,4,4,137,5.8,15.2,0.379,0.8,2.9,0.273,5.0,12.4,0.404,0.405,4.5,5.3,0.85,2.4,2.9,5.3,1.6,1.1,0.5,2.9,3.7,16.8,
3,Scotty Pippen Jr.,24,PG,4,4,129,6.1,16.2,0.379,2.8,7.8,0.357,3.3,8.4,0.4,0.466,5.3,5.3,1.0,1.1,5.0,6.1,3.9,1.1,0.3,3.9,5.3,20.4,
4,Santi Aldama,24,PF,4,1,122,6.2,13.0,0.477,3.0,7.1,0.417,3.2,5.9,0.55,0.591,0.0,0.0,,0.6,6.5,7.1,2.1,0.0,0.3,1.5,2.1,15.3,
5,Zach Edey,22,C,4,4,108,3.3,5.0,0.667,0.0,0.0,,3.3,5.0,0.667,0.667,1.7,2.3,0.714,3.7,6.7,10.3,2.3,0.0,3.3,2.0,4.0,8.3,
6,Ja Morant,25,PG,3,3,82,9.7,23.3,0.415,1.8,7.0,0.25,7.9,16.2,0.486,0.453,3.1,4.8,0.636,0.4,2.2,2.6,6.6,0.9,0.9,2.6,1.3,24.1,
7,Luke Kennard,28,SG,4,0,80,3.6,8.1,0.444,0.9,4.1,0.222,2.7,4.1,0.667,0.5,0.0,0.0,,0.9,5.4,6.3,3.6,1.8,0.5,2.7,1.4,8.1,
8,John Konchar,28,SG,4,0,69,1.6,4.7,0.333,0.5,3.1,0.167,1.0,1.6,0.667,0.389,2.1,2.1,1.0,1.6,5.2,6.8,3.1,1.0,1.0,1.0,4.2,5.7,
9,Vince Williams Jr.,24,SG,3,0,38,3.8,6.6,0.571,3.8,6.6,0.571,0.0,0.0,,0.857,1.9,1.9,1.0,0.9,5.7,6.6,3.8,1.9,0.9,2.8,2.8,13.3,
10,Marvin Bagley III,25,PF,2,0,28,10.3,11.6,0.889,1.3,1.3,1.0,9.0,10.3,0.875,0.944,0.0,0.0,,2.6,5.1,7.7,0.0,2.6,1.3,3.9,3.9,21.9,
11,Jay Huff,26,C,2,0,18,4.0,8.0,0.5,0.0,2.0,0.0,4.0,6.0,0.667,0.5,8.0,8.0,1.0,2.0,4.0,6.0,2.0,0.0,6.0,2.0,2.0,16.0,
12,Lamar Stevens,27,PF,2,0,12,6.0,27.0,0.222,0.0,9.0,0.0,6.0,18.0,0.333,0.222,0.0,0.0,,0.0,12.0,12.0,3.0,0.0,0.0,3.0,3.0,12.0,
