Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Desmond Bane,26.0,SG,4,4,139,0,15,83,2,0,-24.7,-18.8,9,4,5,1,6,0,33,0,5,
2.0,Jaren Jackson Jr.,25.0,C,4,4,137,0,0,0,53,47,-19.7,-0.8,1,5,7,3,5,0,15,0,6,
3.0,Scotty Pippen Jr.,24.0,PG,4,4,129,67,33,0,0,0,-23.8,-13.1,5,5,9,3,8,2,35,1,5,
4.0,Santi Aldama,24.0,PF,4,1,122,0,0,23,73,4,-13.8,15.3,2,1,3,1,0,0,17,0,2,
5.0,Zach Edey,22.0,C,4,4,108,0,0,0,0,100,-25.0,-12.3,1,2,2,3,3,0,19,0,3,
6.0,Ja Morant,25.0,PG,3,3,82,100,0,0,0,0,-9.2,17.9,3,2,0,0,6,0,37,1,4,
7.0,Luke Kennard,28.0,SG,4,0,80,11,83,7,0,0,-13.3,10.5,5,1,0,0,0,0,19,0,0,
8.0,John Konchar,28.0,SG,4,0,69,0,58,40,2,0,-34.6,-23.8,2,0,8,0,2,0,14,0,0,
9.0,Vince Williams Jr.,24.0,SG,3,0,38,42,58,0,0,0,8.4,35.3,3,0,3,0,0,0,8,0,0,
10.0,Marvin Bagley III,25.0,PF,2,0,28,0,0,58,42,0,-32.8,-15.6,1,0,1,2,0,1,0,0,0,
11.0,Jay Huff,26.0,C,2,0,18,0,0,0,13,87,-15.9,4.1,0,1,1,0,2,0,2,0,0,
12.0,Lamar Stevens,27.0,PF,2,0,12,0,0,0,100,0,-11.1,9.0,0,1,0,0,0,0,3,0,2,
,Team Totals,,,4,4,962,20,20,20,20,20,-19.6,-2.2,32,22,39,13,32,3,202,2,27,
