Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Scottie Barnes,23,PF,65,65,2134,8.0,17.9,0.446,1.3,4.7,0.271,6.7,13.2,0.508,0.482,3.8,5.1,0.755,1.8,6.6,8.5,6.4,1.6,1.1,3.1,1.9,21.1,
2,RJ Barrett,24,SF,58,58,1869,8.9,18.9,0.468,2.1,5.9,0.35,6.8,13.0,0.522,0.523,3.8,6.0,0.63,1.2,5.9,7.0,6.0,0.9,0.3,3.2,2.6,23.6,
3,Ochai Agbaji,24,SG,64,45,1739,5.5,11.1,0.498,2.1,5.2,0.399,3.4,5.8,0.587,0.593,0.7,1.0,0.708,1.3,3.7,5.0,2.0,1.2,0.6,1.1,2.6,13.8,
4,Jakob Poeltl,29,C,57,56,1686,7.8,12.4,0.627,0.0,0.1,0.333,7.7,12.3,0.628,0.628,2.1,3.1,0.674,4.0,7.6,11.7,3.4,1.4,1.5,2.4,3.8,17.6,
5,Gradey Dick,21,SG,54,54,1587,6.0,14.7,0.41,2.6,7.4,0.35,3.4,7.3,0.47,0.498,3.0,3.5,0.858,1.0,3.4,4.4,2.2,1.1,0.2,1.9,2.7,17.6,
6,Jamal Shead,22,PG,75,11,1467,5.0,12.4,0.405,1.8,5.5,0.323,3.2,6.9,0.47,0.476,1.3,1.7,0.768,0.7,2.1,2.8,7.8,1.4,0.2,2.9,3.9,13.1,
7,Jonathan Mogbo,23,PF,63,18,1286,4.4,10.0,0.438,0.5,2.0,0.243,3.9,8.0,0.486,0.462,1.7,2.3,0.732,3.1,5.7,8.7,4.1,1.5,1.0,2.0,3.8,10.9,
8,Ja'Kobe Walter,20,SG,52,18,1103,5.2,12.8,0.405,2.1,6.1,0.349,3.1,6.8,0.454,0.487,2.2,2.7,0.795,1.9,3.3,5.2,2.6,1.4,0.3,1.6,3.1,14.7,
9,Davion Mitchell,26,PG,44,22,1080,3.5,8.1,0.434,1.4,3.9,0.359,2.1,4.2,0.504,0.52,0.8,1.2,0.676,0.5,2.3,2.8,6.8,1.0,0.3,2.6,3.9,9.3,
10,Jamison Battle,23,SF,59,10,1042,5.1,12.0,0.429,3.6,8.9,0.405,1.5,3.0,0.5,0.581,0.6,0.6,0.889,1.3,4.2,5.5,1.8,0.6,0.3,0.9,3.2,14.5,
11,Immanuel Quickley,25,PG,33,33,918,7.2,17.2,0.42,3.3,8.8,0.378,3.9,8.4,0.465,0.517,4.4,5.0,0.867,0.6,4.0,4.6,7.5,0.9,0.2,2.3,2.4,22.1,
12,Chris Boucher,32,PF,50,0,862,7.6,15.5,0.492,2.9,8.1,0.363,4.7,7.4,0.633,0.586,2.8,3.6,0.782,2.9,6.4,9.4,1.4,1.0,1.0,1.2,2.8,21.0,
13,Orlando Robinson,24,C,35,8,713,5.5,12.3,0.447,0.8,2.4,0.34,4.7,9.9,0.472,0.48,2.5,3.2,0.794,4.3,6.1,10.4,3.4,0.7,0.8,2.3,4.7,14.3,
14,A.J. Lawson,24,SG,26,2,486,5.9,14.1,0.421,2.4,7.5,0.327,3.5,6.6,0.528,0.508,3.2,4.7,0.683,1.5,4.9,6.4,2.3,1.0,0.4,1.1,3.3,17.5,
15,Kelly Olynyk,33,C,24,2,383,5.5,11.1,0.5,1.8,4.0,0.442,3.8,7.0,0.533,0.581,3.2,4.0,0.791,2.3,6.0,8.4,5.3,1.5,0.8,3.3,5.5,16.1,
16,Bruce Brown,28,PG,18,0,353,5.8,13.4,0.435,1.1,3.7,0.306,4.7,9.7,0.484,0.477,2.7,3.0,0.897,1.7,5.2,6.9,2.9,1.7,0.3,1.9,2.7,15.4,
17,Colin Castleton,24,C,11,4,288,4.0,8.0,0.5,0.2,1.0,0.25,3.8,7.0,0.536,0.516,1.6,2.3,0.722,4.2,5.2,9.5,2.3,0.7,1.0,2.6,4.0,9.9,
18,Garrett Temple,38,SG,28,0,227,2.9,9.5,0.3,1.0,4.4,0.214,1.9,5.1,0.375,0.35,1.7,1.9,0.917,1.4,3.2,4.6,4.9,2.7,0.3,1.6,3.6,8.4,
19,Jared Rhoden,25,SG,10,2,215,6.7,13.2,0.506,2.0,6.2,0.324,4.7,7.0,0.667,0.582,3.7,4.2,0.88,2.0,4.4,6.4,2.3,1.5,0.3,1.3,3.2,19.1,
20,Cole Swider,25,SF,8,0,156,5.1,13.4,0.379,3.5,9.7,0.357,1.6,3.7,0.438,0.509,0.0,0.2,0.0,1.2,4.6,5.8,0.5,0.9,0.5,0.9,2.5,13.6,
21,Bruno Fernando,26,C,17,2,147,6.4,12.0,0.531,0.0,0.0,,6.4,12.0,0.531,0.531,1.5,2.0,0.75,5.1,7.3,12.5,4.4,1.0,2.2,3.4,6.6,14.2,
22,D.J. Carton,24,SG,4,0,33,1.1,7.6,0.143,0.0,3.3,0.0,1.1,4.4,0.25,0.143,1.1,1.1,1.0,0.0,4.4,4.4,3.3,2.2,0.0,4.4,1.1,3.3,
23,Ulrich Chomche,19,PF,7,0,32,2.3,5.6,0.4,0.0,0.0,,2.3,5.6,0.4,0.4,1.1,2.3,0.5,4.5,4.5,9.0,2.3,0.0,1.1,2.3,5.6,5.6,
