Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Ochai Agbaji,24.0,SG,64,45,1739,0.498,0.587,0.399,0.593,0.708,0.601,0.09,0.474,107,108,111.0,109,91,104,37,112,53.0,27.3,
2.0,Scottie Barnes,23.0,PF,65,65,2134,0.446,0.508,0.271,0.482,0.755,0.523,0.284,0.263,95,93,75.0,89,97,91,117,63,-130.6,-126.1,
3.0,RJ Barrett,24.0,SF,58,58,1869,0.468,0.522,0.35,0.523,0.63,0.547,0.317,0.312,100,96,97.0,96,81,95,130,74,-39.6,-66.3,
4.0,Jamison Battle,23.0,SF,59,10,1042,0.429,0.5,0.405,0.581,0.889,0.59,0.052,0.746,92,92,113.0,107,114,102,21,177,26.1,10.0,
5.0,Chris Boucher,32.0,PF,50,0,862,0.492,0.633,0.363,0.586,0.782,0.615,0.235,0.522,105,116,101.0,108,100,107,97,124,32.1,31.5,
6.0,Bruce Brown,28.0,PG,18,0,353,0.435,0.484,0.306,0.477,0.897,0.525,0.221,0.275,93,89,85.0,88,115,91,91,65,-17.3,-14.7,
7.0,D.J. Carton,24.0,SG,4,0,33,0.143,0.25,0.0,0.143,1.0,0.202,0.143,0.429,31,46,0.0,26,128,35,59,102,-5.6,-5.6,
8.0,Colin Castleton,24.0,C,11,4,288,0.5,0.536,0.25,0.516,0.722,0.549,0.281,0.125,107,98,69.0,95,93,95,116,30,-3.5,-3.9,
9.0,Ulrich Chomche,19.0,PF,7,0,32,0.4,0.4,,0.4,0.5,0.425,0.4,0.0,86,73,,74,64,74,165,0,-1.4,-1.8,
10.0,Gradey Dick,21.0,SG,54,54,1587,0.41,0.47,0.35,0.498,0.858,0.543,0.24,0.504,88,86,97.0,92,110,94,99,120,-58.7,-47.2,
11.0,Bruno Fernando,26.0,C,17,2,147,0.531,0.531,,0.531,0.75,0.552,0.163,0.0,114,97,,98,96,96,67,0,-1.2,-2.5,
12.0,A.J. Lawson,24.0,SG,26,2,486,0.421,0.528,0.327,0.508,0.683,0.542,0.332,0.532,90,97,91.0,94,88,94,137,126,-13.4,-14.9,
13.0,Davion Mitchell,26.0,PG,44,22,1080,0.434,0.504,0.359,0.52,0.676,0.536,0.152,0.48,93,92,100.0,96,87,93,62,114,-11.0,-20.9,
14.0,Jonathan Mogbo,23.0,PF,63,18,1286,0.438,0.486,0.243,0.462,0.732,0.496,0.23,0.197,94,89,67.0,85,94,86,95,47,-57.7,-62.8,
15.0,Kelly Olynyk,33.0,C,24,2,383,0.5,0.533,0.442,0.581,0.791,0.624,0.364,0.364,107,98,123.0,107,101,108,150,87,8.8,13.2,
16.0,Jakob Poeltl,29.0,C,57,56,1686,0.627,0.628,0.333,0.628,0.674,0.641,0.249,0.005,134,115,93.0,116,86,111,102,1,98.1,83.8,
17.0,Immanuel Quickley,25.0,PG,33,33,918,0.42,0.465,0.378,0.517,0.867,0.57,0.292,0.514,90,85,105.0,95,111,99,120,122,-22.7,-5.6,
18.0,Jared Rhoden,25.0,SG,10,2,215,0.506,0.667,0.324,0.582,0.88,0.633,0.316,0.468,108,122,90.0,107,113,110,130,111,6.2,10.3,
19.0,Orlando Robinson,24.0,C,35,8,713,0.447,0.472,0.34,0.48,0.794,0.523,0.258,0.193,96,87,95.0,88,102,91,106,46,-31.0,-29.1,
20.0,Jamal Shead,22.0,PG,75,11,1467,0.405,0.47,0.323,0.476,0.768,0.499,0.137,0.442,87,86,90.0,88,98,87,56,105,-67.4,-82.8,
21.0,Cole Swider,25.0,SF,8,0,156,0.379,0.438,0.357,0.509,0.0,0.505,0.017,0.724,81,80,99.0,94,0,88,7,172,-4.0,-8.3,
22.0,Garrett Temple,38.0,SG,28,0,227,0.3,0.375,0.214,0.35,0.917,0.406,0.2,0.467,64,69,59.0,64,118,70,82,111,-23.2,-22.2,
23.0,Ja'Kobe Walter,20.0,SG,52,18,1103,0.405,0.454,0.349,0.487,0.795,0.523,0.211,0.473,87,83,97.0,90,102,91,87,112,-43.9,-46.0,
,Team Totals,,,82,82,19806,0.458,0.523,0.348,0.522,0.748,0.553,0.232,0.373,98,96,97.0,96,96,96,95,89,-307.9,-384.6,
