Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Scottie Barnes,23.0,PF,65,65,2134,0.446,12.6,0.737,0.219,0.26,0.176,0.082,0.263,0.508,0.687,0.428,0.476,0.356,0.271,0.452,0.737,0.066,60,0.132,0.351,5,0,
2.0,RJ Barrett,24.0,SF,58,58,1869,0.468,10.9,0.688,0.354,0.273,0.049,0.012,0.312,0.522,0.624,0.392,0.542,0.417,0.35,0.459,0.925,0.032,27,0.229,0.4,1,0,
3.0,Ochai Agbaji,24.0,SG,64,45,1739,0.498,13.2,0.526,0.365,0.124,0.028,0.009,0.474,0.587,0.672,0.439,0.2,0.4,0.399,0.794,0.96,0.069,33,0.542,0.416,0,0,
4.0,Jakob Poeltl,29.0,C,57,56,1686,0.627,5.0,0.995,0.496,0.344,0.145,0.01,0.005,0.628,0.746,0.518,0.512,0.333,0.333,0.746,1.0,0.055,29,0.333,1.0,1,0,
5.0,Gradey Dick,21.0,SG,54,54,1587,0.41,16.3,0.496,0.207,0.13,0.11,0.049,0.504,0.47,0.582,0.31,0.493,0.375,0.35,0.795,0.947,0.034,18,0.261,0.341,1,0,
6.0,Jamal Shead,22.0,PG,75,11,1467,0.405,15.3,0.558,0.169,0.236,0.127,0.026,0.442,0.47,0.624,0.412,0.469,0.0,0.323,0.402,0.875,0.016,5,0.148,0.394,4,0,
7.0,Jonathan Mogbo,23.0,PF,63,18,1286,0.438,8.6,0.803,0.461,0.233,0.073,0.037,0.197,0.486,0.634,0.277,0.346,0.231,0.243,0.712,1.0,0.216,66,0.443,0.323,2,0,
8.0,Ja'Kobe Walter,20.0,SG,52,18,1103,0.405,15.0,0.527,0.232,0.196,0.064,0.036,0.473,0.454,0.527,0.39,0.48,0.286,0.349,0.628,0.954,0.041,11,0.29,0.352,2,0,
9.0,Davion Mitchell,26.0,PG,44,22,1080,0.434,15.2,0.52,0.254,0.184,0.049,0.033,0.48,0.504,0.597,0.511,0.083,0.375,0.359,0.359,0.786,0.0,0,0.171,0.35,3,0,
10.0,Jamison Battle,23.0,SF,59,10,1042,0.429,20.4,0.254,0.098,0.075,0.058,0.023,0.746,0.5,0.588,0.385,0.5,0.5,0.405,0.818,0.971,0.02,4,0.394,0.412,0,0,
11.0,Immanuel Quickley,25.0,PG,33,33,918,0.42,17.3,0.486,0.103,0.235,0.112,0.037,0.514,0.465,0.578,0.437,0.429,0.438,0.378,0.384,0.741,0.002,1,0.107,0.375,1,0,
12.0,Chris Boucher,32.0,PF,50,0,862,0.492,14.9,0.478,0.292,0.114,0.054,0.019,0.522,0.633,0.75,0.429,0.5,0.429,0.363,0.643,0.986,0.111,32,0.42,0.395,0,0,
13.0,Orlando Robinson,24.0,C,35,8,713,0.447,9.0,0.807,0.344,0.336,0.115,0.012,0.193,0.472,0.619,0.341,0.393,0.667,0.34,0.645,1.0,0.078,14,0.128,0.333,0,0,
14.0,A.J. Lawson,24.0,SG,26,2,486,0.421,14.6,0.468,0.289,0.168,0.011,0.0,0.532,0.528,0.618,0.406,0.0,,0.327,0.638,0.939,0.074,11,0.347,0.314,0,0,
15.0,Kelly Olynyk,33.0,C,24,2,383,0.5,12.8,0.636,0.347,0.161,0.068,0.059,0.364,0.533,0.683,0.211,0.75,0.286,0.442,0.625,0.842,0.025,3,0.07,0.667,0,0,
16.0,Bruce Brown,28.0,PG,18,0,353,0.435,11.2,0.725,0.275,0.267,0.153,0.031,0.275,0.484,0.639,0.371,0.4,0.5,0.306,0.674,1.0,0.015,2,0.556,0.45,1,0,
17.0,Colin Castleton,24.0,C,11,4,288,0.5,7.2,0.875,0.328,0.438,0.109,0.0,0.125,0.536,0.762,0.357,0.571,,0.25,0.733,1.0,0.125,6,0.625,0.2,0,0,
18.0,Garrett Temple,38.0,SG,28,0,227,0.3,15.3,0.533,0.267,0.1,0.1,0.067,0.467,0.375,0.563,0.333,0.0,0.25,0.214,0.583,1.0,0.017,0,0.321,0.222,0,0,
19.0,Jared Rhoden,25.0,SG,10,2,215,0.506,12.9,0.532,0.43,0.076,0.013,0.013,0.468,0.667,0.765,0.333,0.0,0.0,0.324,0.75,0.75,0.114,9,0.459,0.471,0,0,
20.0,Cole Swider,25.0,SF,8,0,156,0.379,20.9,0.276,0.069,0.052,0.052,0.103,0.724,0.438,0.25,0.333,0.667,0.5,0.357,0.714,1.0,0.0,0,0.429,0.333,0,0,
21.0,Bruno Fernando,26.0,C,17,2,147,0.531,4.1,1.0,0.592,0.327,0.041,0.041,0.0,0.531,0.655,0.438,0.0,0.0,,0.654,,0.143,7,,,0,0,
22.0,D.J. Carton,24.0,SG,4,0,33,0.143,13.6,0.571,0.143,0.429,0.0,0.0,0.429,0.25,1.0,0.0,,,0.0,1.0,,0.0,0,0.333,0.0,0,0,
23.0,Ulrich Chomche,19.0,PF,7,0,32,0.4,6.9,1.0,0.4,0.2,0.4,0.0,0.0,0.4,0.5,0.0,0.5,,,1.0,,0.2,1,,,0,0,
,Team Totals,,,82,82,19806,0.458,12.7,0.627,0.283,0.217,0.094,0.033,0.373,0.523,0.654,0.407,0.459,0.347,0.348,0.599,0.904,0.054,339,0.283,0.381,21,0,
