Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Max Strus,27,SF,12,12,434,3.5,8.5,0.408,2.1,6.0,0.347,1.4,2.6,0.548,0.529,0.4,0.4,1.0,0.7,4.6,5.3,2.9,0.7,0.0,1.2,3.4,9.5,
2,Darius Garland,24,PG,12,12,432,6.1,14.2,0.427,2.1,5.9,0.352,4.0,8.3,0.48,0.5,1.4,1.7,0.81,0.1,3.5,3.6,5.7,1.1,0.2,2.3,2.7,15.7,
3,Evan Mobley,22,PF,12,12,422,6.9,12.5,0.555,0.4,1.5,0.278,6.5,10.9,0.594,0.572,2.1,3.1,0.694,2.6,6.9,9.5,2.4,0.9,2.2,1.9,2.9,16.4,
4,Donovan Mitchell,27,SG,10,10,382,10.1,21.2,0.476,2.7,7.7,0.354,7.4,13.5,0.545,0.54,5.0,6.1,0.815,0.6,4.5,5.1,4.4,1.2,0.3,2.6,2.7,27.9,
5,Caris LeVert,29,SG,11,1,278,5.7,13.2,0.431,0.8,4.3,0.182,4.9,8.9,0.551,0.461,2.2,3.4,0.654,1.0,4.1,5.2,3.2,1.2,0.8,1.8,1.8,14.4,
6,Isaac Okoro,23,SF,12,7,263,3.4,9.6,0.357,1.2,4.8,0.257,2.2,4.8,0.457,0.421,1.0,1.2,0.778,0.7,2.2,2.9,1.8,1.5,0.5,1.5,4.1,9.0,
7,Marcus Morris,34,PF,9,1,138,5.7,12.5,0.458,2.3,6.0,0.391,3.4,6.5,0.52,0.552,0.5,0.8,0.667,0.5,6.0,6.5,0.8,1.0,0.0,0.8,2.1,14.3,
8,Jarrett Allen,25,C,4,4,127,7.1,10.5,0.676,0.0,0.0,,7.1,10.5,0.676,0.676,5.1,7.4,0.692,4.3,11.3,15.6,1.4,1.4,1.1,1.4,2.3,19.3,
9,Sam Merrill,27,SG,10,0,125,2.9,8.4,0.345,2.9,7.8,0.37,0.0,0.6,0.0,0.517,0.9,0.9,1.0,0.6,2.9,3.5,2.6,0.0,0.0,0.0,2.6,9.5,
10,Georges Niang,30,PF,10,0,121,2.7,12.2,0.22,0.9,6.8,0.13,1.8,5.4,0.333,0.256,2.1,2.4,0.875,0.9,2.7,3.6,1.2,1.2,0.6,2.1,5.4,8.3,
11,Tristan Thompson,32,C,10,0,87,2.9,6.6,0.438,0.0,0.0,,2.9,6.6,0.438,0.438,0.4,0.8,0.5,4.1,4.1,8.3,4.1,0.4,2.1,0.8,3.7,6.2,
12,Dean Wade,27,PF,3,1,63,2.3,7.4,0.308,1.7,5.7,0.3,0.6,1.7,0.333,0.423,0.0,0.0,,0.6,2.9,3.4,2.9,0.6,1.1,1.1,2.3,6.3,
13,Damian Jones,28,C,2,0,9,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,4.0,4.0,8.0,8.0,0.0,4.0,8.0,0.0,0.0,
