Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jarrett Allen,25,77,77,2442,10.5,16.6,0.634,0.0,0.1,0.0,10.5,16.4,0.638,0.634,4.7,6.4,0.742,4.9,11.5,16.4,4.2,1.1,1.6,2.4,3.0,25.7,131,110,DPOY-10
2,Max Strus,27,70,70,2239,6.7,16.1,0.418,3.7,10.6,0.351,3.0,5.5,0.546,0.533,1.7,2.1,0.794,1.5,6.0,7.5,6.2,1.4,0.6,2.5,3.8,18.8,112,114,
3,Caris LeVert,29,68,10,1958,8.7,20.7,0.421,2.7,8.4,0.325,6.0,12.3,0.486,0.487,3.9,5.1,0.766,1.0,6.1,7.1,8.7,1.9,0.9,3.0,3.1,24.0,110,113,
4,Donovan Mitchell,27,55,55,1942,12.8,27.7,0.462,4.6,12.6,0.368,8.2,15.1,0.539,0.545,7.0,8.1,0.865,1.2,6.0,7.1,8.5,2.6,0.8,3.9,3.0,37.2,117,111,AS
5,Darius Garland,24,57,57,1901,9.7,21.9,0.446,3.4,9.3,0.371,6.3,12.6,0.501,0.524,3.8,4.5,0.834,0.8,3.2,4.0,9.7,1.9,0.2,4.6,2.5,26.7,108,115,
6,Isaac Okoro,23,69,42,1887,6.2,12.6,0.49,2.2,5.6,0.391,4.0,6.9,0.57,0.577,2.4,3.6,0.679,1.8,3.6,5.4,3.5,1.5,0.9,1.4,3.7,16.9,121,115,
7,Georges Niang,30,82,10,1831,7.7,17.1,0.449,4.0,10.7,0.376,3.6,6.4,0.572,0.567,1.4,1.6,0.85,0.6,6.9,7.5,2.6,0.8,0.5,1.9,5.2,20.7,109,115,
8,Evan Mobley,22,50,50,1532,10.3,17.8,0.58,0.7,1.9,0.373,9.6,15.9,0.604,0.6,4.0,5.5,0.719,3.6,11.5,15.1,5.2,1.5,2.3,2.9,4.3,25.3,122,109,
9,Dean Wade,27,54,32,1108,4.3,10.3,0.414,3.5,9.0,0.391,0.8,1.3,0.567,0.584,0.9,1.2,0.769,1.6,8.1,9.7,1.9,1.8,1.1,0.9,4.1,13.0,121,111,
10,Sam Merrill,27,61,1,1069,7.3,18.2,0.402,6.6,16.4,0.404,0.7,1.8,0.385,0.584,1.2,1.3,0.929,1.0,4.5,5.5,5.0,0.9,0.2,0.9,3.3,22.4,125,117,
11,Craig Porter Jr.,23,51,6,649,8.8,17.4,0.509,0.9,2.6,0.353,7.9,14.8,0.536,0.535,3.1,4.3,0.732,1.6,6.7,8.3,9.0,1.6,1.1,3.4,3.0,21.7,114,113,
12,Tristan Thompson,32,49,0,549,6.6,10.8,0.608,0.0,0.1,0.0,6.6,10.7,0.613,0.608,1.3,4.7,0.288,6.6,9.1,15.7,4.6,1.1,1.3,2.6,5.3,14.5,118,112,
13,Damian Jones,28,39,0,270,7.9,13.2,0.597,0.5,2.6,0.214,7.3,10.6,0.69,0.618,3.3,3.8,0.857,3.7,7.7,11.3,2.7,1.3,2.4,2.4,4.9,19.6,125,111,
14,Marcus Morris,34,12,0,180,7.1,16.2,0.441,3.3,8.0,0.414,3.8,8.2,0.467,0.542,1.4,2.2,0.625,1.4,5.5,6.9,2.7,0.5,0.5,3.0,3.6,18.9,100,116,
15,Emoni Bates,20,15,0,133,5.6,18.2,0.306,3.7,12.3,0.303,1.9,5.9,0.313,0.408,0.4,1.5,0.25,0.4,4.8,5.2,3.7,0.4,0.7,3.0,1.9,15.2,80,117,
16,Isaiah Mobley,24,10,0,72,6.9,16.5,0.417,2.1,6.9,0.3,4.8,9.6,0.5,0.479,0.0,0.7,0.0,2.1,4.8,6.9,4.1,1.4,0.0,1.4,4.1,15.8,102,116,
17,Pete Nance,23,8,0,27,1.8,11.0,0.167,1.8,1.8,1.0,0.0,9.1,0.0,0.25,0.0,3.7,0.0,0.0,5.5,5.5,0.0,1.8,0.0,1.8,3.7,5.5,40,114,
18,Ty Jerome,26,2,0,15,6.6,13.2,0.5,0.0,3.3,0.0,6.6,9.9,0.667,0.5,0.0,0.0,,3.3,0.0,3.3,9.9,0.0,0.0,3.3,6.6,13.2,111,121,
