Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Max Strus,27,12,12,434,5.0,12.3,0.408,3.0,8.6,0.347,2.0,3.7,0.548,0.529,0.6,0.6,1.0,1.0,6.7,7.6,4.2,1.1,0.0,1.8,4.9,13.6,106,114,
2,Darius Garland,24,12,12,432,8.7,20.5,0.427,3.0,8.5,0.352,5.8,12.0,0.48,0.5,2.0,2.5,0.81,0.1,5.0,5.2,8.3,1.6,0.2,3.2,4.0,22.5,103,114,
3,Evan Mobley,22,12,12,422,9.9,17.9,0.555,0.6,2.2,0.278,9.3,15.7,0.594,0.572,3.1,4.4,0.694,3.7,9.9,13.6,3.4,1.2,3.2,2.7,4.2,23.6,114,108,
4,Donovan Mitchell,27,10,10,382,14.5,30.5,0.476,3.9,11.1,0.354,10.6,19.4,0.545,0.54,7.2,8.8,0.815,0.8,6.5,7.3,6.4,1.8,0.4,3.8,3.9,40.1,111,112,
5,Caris LeVert,29,11,1,278,8.2,19.0,0.431,1.1,6.1,0.182,7.1,12.8,0.551,0.461,3.2,4.8,0.654,1.5,6.0,7.4,4.7,1.7,1.1,2.6,2.6,20.7,98,112,
6,Isaac Okoro,23,12,7,263,4.9,13.8,0.357,1.8,6.9,0.257,3.1,6.9,0.457,0.421,1.4,1.8,0.778,1.0,3.1,4.1,2.6,2.2,0.8,2.2,5.9,13.0,87,113,
7,Marcus Morris,34,9,1,138,8.3,18.0,0.458,3.4,8.6,0.391,4.9,9.4,0.52,0.552,0.8,1.1,0.667,0.8,8.6,9.4,1.1,1.5,0.0,1.1,3.0,20.6,106,112,
8,Jarrett Allen,25,4,4,127,10.2,15.1,0.676,0.0,0.0,,10.2,15.1,0.676,0.676,7.3,10.6,0.692,6.1,16.3,22.4,2.0,2.0,1.6,2.0,3.3,27.7,137,103,
9,Sam Merrill,27,10,0,125,4.1,12.0,0.345,4.1,11.2,0.37,0.0,0.8,0.0,0.517,1.2,1.2,1.0,0.8,4.1,5.0,3.7,0.0,0.0,0.0,3.7,13.7,123,118,
10,Georges Niang,30,10,0,121,3.9,17.5,0.22,1.3,9.8,0.13,2.6,7.7,0.333,0.256,3.0,3.4,0.875,1.3,3.9,5.1,1.7,1.7,0.9,3.0,7.7,12.0,65,114,
11,Tristan Thompson,32,10,0,87,4.2,9.5,0.438,0.0,0.0,,4.2,9.5,0.438,0.438,0.6,1.2,0.5,6.0,6.0,11.9,6.0,0.6,3.0,1.2,5.4,8.9,119,112,
12,Dean Wade,27,3,1,63,3.3,10.7,0.308,2.5,8.2,0.3,0.8,2.5,0.333,0.423,0.0,0.0,,0.8,4.1,4.9,4.1,0.8,1.6,1.6,3.3,9.0,90,115,
13,Damian Jones,28,2,0,9,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,5.8,5.8,11.5,11.5,0.0,5.8,11.5,0.0,0.0,65,111,
