Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Max Strus,27.0,12,12,434,42,103,0.408,25,72,0.347,17,31,0.548,0.529,5,5,1.0,8,56,64,35,9,0,15,41,114,0,
2.0,Darius Garland,24.0,12,12,432,73,171,0.427,25,71,0.352,48,100,0.48,0.5,17,21,0.81,1,42,43,69,13,2,27,33,188,0,
3.0,Evan Mobley,22.0,12,12,422,81,146,0.555,5,18,0.278,76,128,0.594,0.572,25,36,0.694,30,81,111,28,10,26,22,34,192,0,
4.0,Donovan Mitchell,27.0,10,10,382,107,225,0.476,29,82,0.354,78,143,0.545,0.54,53,65,0.815,6,48,54,47,13,3,28,29,296,0,
5.0,Caris LeVert,29.0,11,1,278,44,102,0.431,6,33,0.182,38,69,0.551,0.461,17,26,0.654,8,32,40,25,9,6,14,14,111,0,
6.0,Isaac Okoro,23.0,12,7,263,25,70,0.357,9,35,0.257,16,35,0.457,0.421,7,9,0.778,5,16,21,13,11,4,11,30,66,0,
7.0,Marcus Morris,34.0,9,1,138,22,48,0.458,9,23,0.391,13,25,0.52,0.552,2,3,0.667,2,23,25,3,4,0,3,8,55,0,
8.0,Jarrett Allen,25.0,4,4,127,25,37,0.676,0,0,,25,37,0.676,0.676,18,26,0.692,15,40,55,5,5,4,5,8,68,0,
9.0,Sam Merrill,27.0,10,0,125,10,29,0.345,10,27,0.37,0,2,0.0,0.517,3,3,1.0,2,10,12,9,0,0,0,9,33,0,
10.0,Georges Niang,30.0,10,0,121,9,41,0.22,3,23,0.13,6,18,0.333,0.256,7,8,0.875,3,9,12,4,4,2,7,18,28,0,
11.0,Tristan Thompson,32.0,10,0,87,7,16,0.438,0,0,,7,16,0.438,0.438,1,2,0.5,10,10,20,10,1,5,2,9,15,0,
12.0,Dean Wade,27.0,3,1,63,4,13,0.308,3,10,0.3,1,3,0.333,0.423,0,0,,1,5,6,5,1,2,2,4,11,0,
13.0,Damian Jones,28.0,2,0,9,0,0,,0,0,,0,0,,,0,0,,1,1,2,2,0,1,2,0,0,0,
,Team Totals,,12,12,2881,449,1001,0.449,124,394,0.315,325,607,0.535,0.51,155,204,0.76,92,373,465,255,80,55,138,237,1177,0,
