Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jarrett Allen,25,C,77,77,2442,7.7,12.1,0.634,0.0,0.1,0.0,7.7,12.0,0.638,0.634,3.4,4.6,0.742,3.6,8.4,12.0,3.1,0.8,1.2,1.8,2.2,18.7,DPOY-10
2,Max Strus,27,SF,70,70,2239,4.9,11.7,0.418,2.7,7.7,0.351,2.2,4.0,0.546,0.533,1.2,1.6,0.794,1.1,4.4,5.4,4.6,1.0,0.5,1.8,2.7,13.7,
3,Caris LeVert,29,SG,68,10,1958,6.3,15.1,0.421,2.0,6.1,0.325,4.4,9.0,0.486,0.487,2.8,3.7,0.766,0.7,4.4,5.1,6.4,1.4,0.6,2.2,2.2,17.5,
4,Donovan Mitchell,27,SG,55,55,1942,9.3,20.2,0.462,3.4,9.2,0.368,6.0,11.0,0.539,0.545,5.1,5.9,0.865,0.9,4.3,5.2,6.2,1.9,0.6,2.9,2.2,27.1,AS
5,Darius Garland,24,PG,57,57,1901,7.1,15.9,0.446,2.5,6.7,0.371,4.6,9.2,0.501,0.524,2.8,3.3,0.834,0.6,2.3,2.9,7.1,1.4,0.1,3.3,1.8,19.5,
6,Isaac Okoro,23,SF,69,42,1887,4.5,9.2,0.49,1.6,4.1,0.391,2.9,5.1,0.57,0.577,1.8,2.6,0.679,1.3,2.7,3.9,2.5,1.1,0.6,1.0,2.7,12.3,
7,Georges Niang,30,PF,82,10,1831,5.6,12.4,0.449,2.9,7.8,0.376,2.7,4.6,0.572,0.567,1.0,1.2,0.85,0.4,5.0,5.5,1.9,0.6,0.4,1.4,3.8,15.1,
8,Evan Mobley,22,PF,50,50,1532,7.5,13.0,0.58,0.5,1.4,0.373,7.0,11.6,0.604,0.6,2.9,4.0,0.719,2.6,8.4,11.0,3.8,1.1,1.7,2.1,3.1,18.4,
9,Dean Wade,27,PF,54,32,1108,3.1,7.5,0.414,2.6,6.6,0.391,0.6,1.0,0.567,0.584,0.6,0.8,0.769,1.2,5.9,7.1,1.4,1.3,0.8,0.6,3.0,9.5,
10,Sam Merrill,27,SG,61,1,1069,5.3,13.2,0.402,4.8,11.9,0.404,0.5,1.3,0.385,0.584,0.9,0.9,0.929,0.7,3.3,4.0,3.6,0.6,0.1,0.6,2.4,16.3,
11,Craig Porter Jr.,23,PG,51,6,649,6.4,12.6,0.509,0.7,1.9,0.353,5.8,10.8,0.536,0.535,2.3,3.1,0.732,1.2,4.9,6.0,6.5,1.2,0.8,2.5,2.2,15.8,
12,Tristan Thompson,32,C,49,0,549,4.8,7.9,0.608,0.0,0.1,0.0,4.8,7.8,0.613,0.608,1.0,3.4,0.288,4.8,6.6,11.4,3.3,0.8,0.9,1.9,3.9,10.6,
13,Damian Jones,28,C,39,0,270,5.7,9.6,0.597,0.4,1.9,0.214,5.3,7.7,0.69,0.618,2.4,2.8,0.857,2.7,5.6,8.3,2.0,0.9,1.7,1.7,3.6,14.3,
14,Marcus Morris,34,PF,12,0,180,5.2,11.8,0.441,2.4,5.8,0.414,2.8,6.0,0.467,0.542,1.0,1.6,0.625,1.0,4.0,5.0,2.0,0.4,0.4,2.2,2.6,13.8,
15,Emoni Bates,20,SF,15,0,133,4.1,13.3,0.306,2.7,8.9,0.303,1.4,4.3,0.313,0.408,0.3,1.1,0.25,0.3,3.5,3.8,2.7,0.3,0.5,2.2,1.4,11.1,
16,Isaiah Mobley,24,PF,10,0,72,5.0,12.0,0.417,1.5,5.0,0.3,3.5,7.0,0.5,0.479,0.0,0.5,0.0,1.5,3.5,5.0,3.0,1.0,0.0,1.0,3.0,11.5,
17,Pete Nance,23,PF,8,0,27,1.3,8.0,0.167,1.3,1.3,1.0,0.0,6.7,0.0,0.25,0.0,2.7,0.0,0.0,4.0,4.0,0.0,1.3,0.0,1.3,2.7,4.0,
18,Ty Jerome,26,SG,2,0,15,4.8,9.6,0.5,0.0,2.4,0.0,4.8,7.2,0.667,0.5,0.0,0.0,,2.4,0.0,2.4,7.2,0.0,0.0,2.4,4.8,9.6,
