Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Tyrese Maxey,25.0,PG,23,23,917,23.3,0.602,0.408,0.319,0.8,12.1,6.4,31.3,2.1,2.1,9.4,30.2,2.5,1.1,3.6,0.188,5.9,0.9,6.8,2.0,
2.0,Quentin Grimes,25.0,SG,24,6,802,13.6,0.599,0.557,0.337,2.4,11.1,6.7,19.4,1.3,1.1,16.1,20.1,0.8,0.7,1.5,0.087,0.0,-0.6,-0.6,0.3,
3.0,VJ Edgecombe,20.0,SG,22,22,770,12.6,0.528,0.397,0.195,5.2,12.0,8.6,16.5,1.8,1.2,10.7,19.2,0.5,0.8,1.3,0.078,-1.4,0.1,-1.2,0.2,
4.0,Andre Drummond,32.0,C,24,11,514,17.7,0.587,0.227,0.28,16.9,30.2,23.5,5.8,1.5,4.4,11.9,13.7,0.9,0.9,1.8,0.167,0.1,0.1,0.3,0.3,
5.0,Dominick Barlow,22.0,PF,16,13,430,12.9,0.586,0.273,0.293,8.1,15.2,11.6,9.6,1.5,3.6,13.9,12.6,0.5,0.5,1.0,0.11,-1.7,0.9,-0.8,0.1,
6.0,Kelly Oubre Jr.,30.0,SF,12,12,418,13.7,0.606,0.45,0.255,3.6,12.2,7.8,5.7,1.5,2.2,9.8,18.3,0.4,0.4,0.8,0.096,-0.8,-0.1,-1.0,0.1,
7.0,Justin Edwards,22.0,SF,22,5,372,8.3,0.501,0.644,0.093,4.0,7.9,5.9,11.9,1.8,1.5,12.8,15.8,-0.1,0.3,0.3,0.035,-3.5,-0.2,-3.8,-0.2,
8.0,Jabari Walker,23.0,PF,24,5,332,11.1,0.568,0.417,0.369,10.2,17.3,13.7,5.8,0.6,1.9,11.7,13.9,0.3,0.3,0.7,0.097,-2.9,-1.0,-3.8,-0.2,
9.0,Joel Embiid,31.0,C,11,11,288,20.3,0.531,0.298,0.433,7.4,20.0,13.6,18.5,1.5,4.4,11.3,34.6,0.1,0.4,0.5,0.081,1.2,0.4,1.5,0.3,
10.0,Trendon Watford,25.0,PF,14,4,286,15.3,0.618,0.205,0.341,5.6,19.4,12.4,25.7,1.0,1.0,17.2,17.8,0.5,0.3,0.8,0.133,-0.6,0.8,0.2,0.2,
11.0,Jared McCain,21.0,SG,16,0,284,8.3,0.464,0.534,0.052,0.7,11.1,5.9,14.7,2.4,0.0,9.9,19.3,-0.3,0.3,0.0,0.008,-4.6,-0.2,-4.9,-0.2,
12.0,Adem Bona,22.0,C,17,3,273,10.8,0.583,0.075,0.6,10.1,14.7,12.4,1.4,1.1,8.6,19.2,9.6,0.1,0.4,0.5,0.087,-4.4,1.2,-3.2,-0.1,
13.0,Paul George,35.0,PF,10,10,262,19.5,0.59,0.465,0.279,1.6,19.1,10.2,20.1,2.6,1.4,10.5,25.8,0.4,0.4,0.8,0.142,2.9,1.5,4.4,0.4,
14.0,Eric Gordon,37.0,SG,5,0,57,12.3,0.808,0.615,0.0,1.9,1.9,1.9,7.5,2.5,0.0,18.8,11.7,0.1,0.0,0.1,0.101,0.1,-0.1,-0.1,0.0,
15.0,Johni Broome,23.0,C,6,0,39,2.4,0.23,0.15,0.2,16.3,19.5,17.9,13.8,2.5,0.0,8.4,25.4,-0.2,0.1,-0.1,-0.174,-10.4,-4.9,-15.3,-0.1,
16.0,Kyle Lowry,39.0,PG,4,0,32,7.6,0.6,1.0,0.0,0.0,6.8,3.4,20.0,1.5,0.0,16.7,7.8,0.0,0.0,0.1,0.087,-4.2,0.0,-4.2,0.0,
17.0,Hunter Sallis,22.0,SG,6,0,25,2.0,0.595,0.0,0.4,0.0,4.3,2.1,22.1,0.0,3.6,46.0,18.2,-0.1,0.0,-0.1,-0.145,-7.7,-2.9,-10.6,-0.1,
,Team Totals,,,25,25,6101,,0.57,0.411,0.283,,,,,,,,,6.3,7.1,13.4,0.105,-0.2,0.2,0.0,3.0,
