Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Dominick Barlow,22.0,PF,16,13,430,0.505,0.597,0.259,0.54,0.828,0.586,0.293,0.273,107,109.0,72.0,99,105.0,101,105,66,-0.9,0.7,
2.0,Adem Bona,22.0,C,17,3,273,0.55,0.568,0.333,0.563,0.583,0.583,0.6,0.075,117,104.0,93.0,103,74.0,100,216,18,1.4,0.1,
3.0,Johni Broome,23.0,C,6,0,39,0.2,0.235,0.0,0.2,0.5,0.23,0.2,0.15,43,43.0,0.0,37,63.0,39,72,36,-13.8,-15.4,
4.0,Andre Drummond,32.0,C,24,11,514,0.53,0.578,0.367,0.572,0.622,0.587,0.28,0.227,113,106.0,102.0,105,79.0,101,101,55,7.2,1.1,
5.0,VJ Edgecombe,20.0,SG,22,22,770,0.421,0.443,0.388,0.498,0.772,0.528,0.195,0.397,90,81.0,108.0,91,98.0,91,70,96,-27.1,-34.7,
6.0,Justin Edwards,22.0,SF,22,5,372,0.373,0.452,0.329,0.479,0.909,0.501,0.093,0.644,79,83.0,91.0,88,115.0,86,34,155,-15.6,-20.2,
7.0,Joel Embiid,31.0,C,11,11,288,0.421,0.504,0.226,0.455,0.818,0.531,0.433,0.298,90,92.0,63.0,84,104.0,91,155,72,-31.9,-22.0,
8.0,Paul George,35.0,PF,10,10,262,0.442,0.449,0.433,0.543,0.861,0.59,0.279,0.465,94,82.0,120.0,100,109.0,101,100,112,-0.5,2.1,
9.0,Eric Gordon,37.0,SG,5,0,57,0.615,0.6,0.625,0.808,,0.808,0.0,0.615,131,109.0,174.0,148,,139,0,148,6.8,5.8,
10.0,Quentin Grimes,25.0,SG,24,6,802,0.44,0.528,0.369,0.543,0.863,0.599,0.337,0.557,94,96.0,103.0,100,110.0,103,121,134,-1.2,10.5,
11.0,Kyle Lowry,39.0,PG,4,0,32,0.4,,0.4,0.6,,0.6,0.0,1.0,85,,111.0,110,,103,0,241,0.6,0.2,
12.0,Tyrese Maxey,25.0,PG,23,23,917,0.467,0.519,0.391,0.546,0.881,0.602,0.319,0.408,99,95.0,109.0,100,112.0,103,115,98,1.9,23.4,
13.0,Jared McCain,21.0,SG,16,0,284,0.362,0.389,0.339,0.453,0.833,0.464,0.052,0.534,77,71.0,94.0,83,106.0,80,19,129,-21.4,-28.3,
14.0,Kelly Oubre Jr.,30.0,SF,12,12,418,0.497,0.622,0.343,0.574,0.789,0.606,0.255,0.45,106,113.0,95.0,105,100.0,104,92,109,8.7,7.8,
15.0,Hunter Sallis,22.0,SG,6,0,25,0.6,0.6,,0.6,0.5,0.595,0.4,0.0,128,109.0,,110,63.0,102,144,0,0.6,0.1,
16.0,Jabari Walker,23.0,PF,24,5,332,0.452,0.531,0.343,0.524,0.742,0.568,0.369,0.417,96,97.0,95.0,96,94.0,98,133,101,-3.5,-2.8,
17.0,Trendon Watford,25.0,PF,14,4,286,0.534,0.571,0.389,0.574,0.8,0.618,0.341,0.205,114,104.0,108.0,105,102.0,106,123,49,5.1,7.0,
,Team Totals,,,25,25,6101,0.452,0.514,0.363,0.526,0.812,0.57,0.283,0.411,96,94.0,101.0,97,103.0,98,102,99,-83.6,-64.6,
