Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Tyrese Maxey,25,PG,23,23,917,9.7,20.7,0.467,3.3,8.4,0.391,6.4,12.2,0.519,0.546,5.8,6.6,0.881,0.3,4.0,4.3,6.5,1.6,0.8,2.4,2.1,28.4,
2,Quentin Grimes,25,SG,24,6,802,5.6,12.7,0.44,2.6,7.0,0.369,3.0,5.6,0.528,0.543,3.7,4.3,0.863,0.8,3.7,4.5,4.8,1.0,0.4,2.8,2.2,17.4,
3,VJ Edgecombe,20,SG,22,22,770,5.8,13.7,0.421,2.1,5.4,0.388,3.6,8.2,0.443,0.498,2.1,2.7,0.772,1.8,4.0,5.8,4.1,1.3,0.5,1.8,3.4,15.7,
4,Andre Drummond,32,C,24,11,514,4.9,9.2,0.53,0.8,2.1,0.367,4.1,7.1,0.578,0.572,1.6,2.6,0.622,5.7,10.0,15.8,1.5,1.1,1.8,1.4,3.6,12.2,
5,Dominick Barlow,22,PF,16,13,430,4.2,8.3,0.505,0.6,2.3,0.259,3.6,6.0,0.597,0.54,2.0,2.4,0.828,2.8,5.0,7.8,2.5,1.1,1.4,1.5,3.0,11.0,
6,Kelly Oubre Jr.,30,SF,12,12,418,6.4,12.8,0.497,2.0,5.8,0.343,4.4,7.1,0.622,0.574,2.6,3.3,0.789,1.2,4.0,5.3,1.4,1.1,0.9,1.6,2.8,17.3,
7,Justin Edwards,22,SF,22,5,372,4.3,11.4,0.373,2.4,7.4,0.329,1.8,4.1,0.452,0.479,1.0,1.1,0.909,1.4,2.6,4.0,3.1,1.4,0.6,1.7,3.9,11.9,
8,Jabari Walker,23,PF,24,5,332,4.1,9.1,0.452,1.3,3.8,0.343,2.8,5.3,0.531,0.524,2.5,3.4,0.742,3.5,5.7,9.2,1.5,0.4,0.8,1.4,4.7,12.0,
9,Joel Embiid,31,C,11,11,288,9.4,22.2,0.421,1.5,6.6,0.226,7.9,15.6,0.504,0.455,7.9,9.6,0.818,2.5,6.6,9.1,3.9,1.1,1.7,3.4,2.7,28.1,
10,Trendon Watford,25,PF,14,4,286,5.9,11.1,0.534,0.9,2.3,0.389,5.0,8.8,0.571,0.574,3.0,3.8,0.8,1.9,6.4,8.3,6.3,0.8,0.4,2.6,4.8,15.7,
11,Jared McCain,21,SG,16,0,284,5.3,14.7,0.362,2.7,7.9,0.339,2.7,6.8,0.389,0.453,0.6,0.8,0.833,0.3,3.7,3.9,3.7,1.8,0.0,1.6,2.9,13.9,
12,Adem Bona,22,C,17,3,273,2.9,5.3,0.55,0.1,0.4,0.333,2.8,4.9,0.568,0.563,1.8,3.2,0.583,3.4,4.9,8.3,0.4,0.8,3.4,1.6,4.4,7.8,
13,Paul George,35,PF,10,10,262,7.8,17.7,0.442,3.6,8.2,0.433,4.3,9.5,0.449,0.543,4.3,4.9,0.861,0.5,6.3,6.9,4.5,1.9,0.5,2.3,2.1,23.5,
14,Eric Gordon,37,SG,5,0,57,5.1,8.2,0.615,3.2,5.1,0.625,1.9,3.2,0.6,0.808,0.0,0.0,,0.6,0.6,1.3,1.9,1.9,0.0,1.9,1.3,13.3,
15,Johni Broome,23,C,6,0,39,3.7,18.5,0.2,0.0,2.8,0.0,3.7,15.7,0.235,0.2,1.8,3.7,0.5,5.5,6.5,12.0,3.7,1.8,0.0,1.8,4.6,9.2,
16,Kyle Lowry,39,PG,4,0,32,2.3,5.6,0.4,2.3,5.6,0.4,0.0,0.0,,0.6,0.0,0.0,,0.0,2.3,2.3,5.6,1.1,0.0,1.1,3.4,6.8,
17,Hunter Sallis,22,SG,6,0,25,4.3,7.2,0.6,0.0,0.0,,4.3,7.2,0.6,0.6,1.4,2.9,0.5,0.0,1.4,1.4,5.8,0.0,1.4,7.2,2.9,10.1,
