Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Tyrese Maxey,25.0,PG,23,23,39.9,10.7,22.9,0.467,3.7,9.3,0.391,7.0,13.6,0.519,0.546,6.4,7.3,0.881,0.3,4.4,4.7,7.2,1.7,0.9,2.7,2.3,31.5,
2.0,VJ Edgecombe,20.0,SG,22,22,35.0,5.6,13.3,0.421,2.0,5.3,0.388,3.5,8.0,0.443,0.498,2.0,2.6,0.772,1.7,3.9,5.6,4.0,1.3,0.5,1.7,3.3,15.2,
3.0,Kelly Oubre Jr.,30.0,SF,12,12,34.8,6.2,12.4,0.497,1.9,5.6,0.343,4.3,6.8,0.622,0.574,2.5,3.2,0.789,1.2,3.9,5.1,1.3,1.1,0.8,1.5,2.7,16.8,
4.0,Quentin Grimes,25.0,SG,24,6,33.4,5.2,11.8,0.44,2.4,6.5,0.369,2.8,5.2,0.528,0.543,3.4,4.0,0.863,0.8,3.4,4.2,4.5,0.9,0.4,2.6,2.0,16.2,
5.0,Dominick Barlow,22.0,PF,16,13,26.9,3.1,6.2,0.505,0.4,1.7,0.259,2.7,4.5,0.597,0.54,1.5,1.8,0.828,2.1,3.8,5.8,1.9,0.8,1.1,1.1,2.3,8.2,
6.0,Joel Embiid,31.0,C,11,11,26.2,6.8,16.2,0.421,1.1,4.8,0.226,5.7,11.4,0.504,0.455,5.7,7.0,0.818,1.8,4.8,6.6,2.8,0.8,1.3,2.5,2.0,20.5,
7.0,Paul George,35.0,PF,10,10,26.2,5.7,12.9,0.442,2.6,6.0,0.433,3.1,6.9,0.449,0.543,3.1,3.6,0.861,0.4,4.6,5.0,3.3,1.4,0.4,1.7,1.5,17.1,
8.0,Andre Drummond,32.0,C,24,11,21.4,2.9,5.5,0.53,0.5,1.3,0.367,2.5,4.3,0.578,0.572,1.0,1.5,0.622,3.4,6.0,9.4,0.9,0.7,1.0,0.8,2.1,7.3,
9.0,Trendon Watford,25.0,PF,14,4,20.4,3.4,6.3,0.534,0.5,1.3,0.389,2.9,5.0,0.571,0.574,1.7,2.1,0.8,1.1,3.6,4.7,3.6,0.4,0.2,1.5,2.7,8.9,
10.0,Jared McCain,21.0,SG,16,0,17.8,2.6,7.3,0.362,1.3,3.9,0.339,1.3,3.4,0.389,0.453,0.3,0.4,0.833,0.1,1.8,1.9,1.8,0.9,0.0,0.8,1.4,6.9,
11.0,Justin Edwards,22.0,SF,22,5,16.9,2.0,5.4,0.373,1.1,3.5,0.329,0.9,1.9,0.452,0.479,0.5,0.5,0.909,0.6,1.2,1.9,1.5,0.6,0.3,0.8,1.8,5.6,
12.0,Adem Bona,22.0,C,17,3,16.1,1.3,2.4,0.55,0.1,0.2,0.333,1.2,2.2,0.568,0.563,0.8,1.4,0.583,1.5,2.2,3.7,0.2,0.4,1.5,0.7,1.9,3.5,
13.0,Jabari Walker,23.0,PF,24,5,13.8,1.6,3.5,0.452,0.5,1.5,0.343,1.1,2.0,0.531,0.524,1.0,1.3,0.742,1.3,2.2,3.5,0.6,0.2,0.3,0.5,1.8,4.6,
14.0,Eric Gordon,37.0,SG,5,0,11.4,1.6,2.6,0.615,1.0,1.6,0.625,0.6,1.0,0.6,0.808,0.0,0.0,,0.2,0.2,0.4,0.6,0.6,0.0,0.6,0.4,4.2,
15.0,Kyle Lowry,39.0,PG,4,0,8.0,0.5,1.3,0.4,0.5,1.3,0.4,0.0,0.0,,0.6,0.0,0.0,,0.0,0.5,0.5,1.3,0.3,0.0,0.3,0.8,1.5,
16.0,Johni Broome,23.0,C,6,0,6.5,0.7,3.3,0.2,0.0,0.5,0.0,0.7,2.8,0.235,0.2,0.3,0.7,0.5,1.0,1.2,2.2,0.7,0.3,0.0,0.3,0.8,1.7,
17.0,Hunter Sallis,22.0,SG,6,0,4.2,0.5,0.8,0.6,0.0,0.0,,0.5,0.8,0.6,0.6,0.2,0.3,0.5,0.0,0.2,0.2,0.7,0.0,0.2,0.8,0.3,1.2,
,Team Totals,,,25,25,244.0,41.2,91.1,0.452,13.6,37.4,0.363,27.6,53.7,0.514,0.526,21.0,25.8,0.812,12.5,33.0,45.5,25.4,8.2,6.2,14.5,20.7,116.8,
