Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,25.0,6100,1029,2277,0.452,339,935,0.363,690,1342,0.514,524,645,0.812,312,826,1138,634,205,154,362,518,2921
Team/G,,244.0,41.2,91.1,0.452,13.6,37.4,0.363,27.6,53.7,0.514,21.0,25.8,0.812,12.5,33.0,45.5,25.4,8.2,6.2,14.5,20.7,116.8
Lg Rank,,22,22,4,25.0,15,15,14.0,20,10,29.0,8,12,6.0,10,10,6,23,19,1,9,13,16
Year/Year,,1.0%,3.7%,4.2%,-0.002,6.8%,0.6%,0.021,2.3%,6.9%,-0.023,19.4%,14.7%,0.032,20.1%,12.4%,14.4%,9.4%,-10.6%,38.0%,6.3%,9.2%,6.6%
Opponent,25.0,6100,1049,2282,0.46,327,937,0.349,722,1345,0.537,471,612,0.77,297,838,1135,687,196,129,356,538,2896
Opponent/G,,244.0,42.0,91.3,0.46,13.1,37.5,0.349,28.9,53.8,0.537,18.8,24.5,0.77,11.9,33.5,45.4,27.5,7.8,5.2,14.2,21.5,115.8
Lg Rank,,22,14,25,6.0,14,20,8.0,16,20,8.0,13,16,5.0,21,23,22,23,8,21,21,14,13
Year/Year,,1.0%,-1.0%,5.2%,-0.029,-8.1%,-0.3%,-0.029,2.6%,9.4%,-0.035,11.8%,15.3%,-0.024,3.0%,-1.4%,-0.3%,-2.7%,5.4%,0.7%,-10.9%,15.3%,-0.0%
