Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Tyrese Maxey,25,23,23,917,12.9,27.7,0.467,4.4,11.3,0.391,8.5,16.4,0.519,0.546,7.8,8.8,0.881,0.4,5.4,5.7,8.7,2.1,1.1,3.3,2.8,38.0,123,114,
2,Quentin Grimes,25,24,6,802,7.4,16.9,0.44,3.5,9.4,0.369,4.0,7.5,0.528,0.543,4.9,5.7,0.863,1.1,4.9,6.0,6.4,1.3,0.6,3.7,2.9,23.3,115,117,
3,VJ Edgecombe,20,22,22,770,7.7,18.3,0.421,2.8,7.3,0.388,4.9,11.0,0.443,0.498,2.8,3.6,0.772,2.4,5.3,7.7,5.4,1.8,0.6,2.4,4.5,20.9,112,116,
4,Andre Drummond,32,24,11,514,6.6,12.4,0.53,1.0,2.8,0.367,5.5,9.6,0.578,0.572,2.2,3.5,0.622,7.7,13.4,21.1,2.0,1.5,2.3,1.9,4.8,16.3,127,109,
5,Dominick Barlow,22,16,13,430,5.6,11.1,0.505,0.8,3.0,0.259,4.8,8.1,0.597,0.54,2.7,3.2,0.828,3.7,6.7,10.4,3.4,1.5,1.9,2.0,4.0,14.7,121,114,
6,Kelly Oubre Jr.,30,12,12,418,8.5,17.2,0.497,2.6,7.7,0.343,5.9,9.4,0.622,0.574,3.5,4.4,0.789,1.6,5.4,7.0,1.8,1.5,1.2,2.1,3.7,23.1,117,116,
7,Justin Edwards,22,22,5,372,5.7,15.3,0.373,3.2,9.8,0.329,2.5,5.4,0.452,0.479,1.3,1.4,0.909,1.8,3.5,5.3,4.1,1.8,0.8,2.3,5.2,15.9,104,117,
8,Jabari Walker,23,24,5,332,5.5,12.2,0.452,1.7,5.1,0.343,3.8,7.1,0.531,0.524,3.3,4.5,0.742,4.6,7.7,12.3,2.0,0.6,1.0,1.9,6.2,16.1,119,116,
9,Joel Embiid,31,11,11,288,12.5,29.8,0.421,2.0,8.9,0.226,10.5,20.9,0.504,0.455,10.5,12.9,0.818,3.3,8.9,12.2,5.2,1.5,2.3,4.5,3.7,37.6,108,112,
10,Trendon Watford,25,14,4,286,7.9,14.8,0.534,1.2,3.0,0.389,6.7,11.8,0.571,0.574,4.0,5.0,0.8,2.5,8.6,11.1,8.4,1.0,0.5,3.5,6.4,21.0,122,115,
11,Jared McCain,21,16,0,284,7.1,19.7,0.362,3.6,10.5,0.339,3.6,9.2,0.389,0.453,0.8,1.0,0.833,0.3,4.9,5.3,4.9,2.4,0.0,2.2,3.9,18.6,98,115,
12,Adem Bona,22,17,3,273,3.9,7.1,0.55,0.2,0.5,0.333,3.7,6.5,0.568,0.563,2.5,4.2,0.583,4.6,6.5,11.1,0.5,1.1,4.6,2.1,5.8,10.4,113,112,
13,Paul George,35,10,10,262,10.5,23.7,0.442,4.8,11.0,0.433,5.7,12.7,0.449,0.543,5.7,6.6,0.861,0.7,8.5,9.2,6.1,2.6,0.7,3.1,2.8,31.4,117,112,
14,Eric Gordon,37,5,0,57,6.8,11.0,0.615,4.2,6.8,0.625,2.5,4.2,0.6,0.808,0.0,0.0,,0.8,0.8,1.7,2.5,2.5,0.0,2.5,1.7,17.7,128,118,
15,Johni Broome,23,6,0,39,4.9,24.7,0.2,0.0,3.7,0.0,4.9,21.0,0.235,0.2,2.5,4.9,0.5,7.4,8.6,16.0,4.9,2.5,0.0,2.5,6.2,12.3,72,113,
16,Kyle Lowry,39,4,0,32,3.0,7.5,0.4,3.0,7.5,0.4,0.0,0.0,,0.6,0.0,0.0,,0.0,3.0,3.0,7.5,1.5,0.0,1.5,4.5,9.0,128,119,
17,Hunter Sallis,22,6,0,25,5.8,9.6,0.6,0.0,0.0,,5.8,9.6,0.6,0.6,1.9,3.9,0.5,0.0,1.9,1.9,7.7,0.0,1.9,9.6,3.9,13.5,75,121,
