Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3215,6991,0.46,980,2852,0.344,2235,4139,0.54,1567,1885,0.831,796,2533,3329,1955,655,243,1106,1516,8977
Team/G,,241.5,39.2,85.3,0.46,12.0,34.8,0.344,27.3,50.5,0.54,19.1,23.0,0.831,9.7,30.9,40.6,23.8,8.0,3.0,13.5,18.5,109.5
Lg Rank,,18,30,26,26.0,17,10,27.0,27,25,21.0,10,19,2.0,20,29,27,25,6,30,9,3,30
Year/Year,,-0.3%,-1.0%,0.5%,-0.007,-12.0%,-2.9%,-0.036,4.8%,3.0%,0.009,10.7%,7.5%,0.024,-1.4%,-8.8%,-7.1%,-6.5%,8.1%,-8.3%,-7.4%,-9.7%,-0.5%
Opponent,82.0,19805,3288,6822,0.482,1077,2933,0.367,2211,3889,0.569,1350,1728,0.781,729,2702,3431,2097,571,309,1288,1643,9003
Opponent/G,,241.5,40.1,83.2,0.482,13.1,35.8,0.367,27.0,47.4,0.569,16.5,21.1,0.781,8.9,33.0,41.8,25.6,7.0,3.8,15.7,20.0,109.8
Lg Rank,,18,3,2,22.0,28,22,22.0,1,1,29.0,4,3,16.0,1,15,6,14,8,1,3,17,2
Year/Year,,-0.3%,6.8%,-0.9%,0.035,1.2%,-6.5%,0.028,9.8%,3.8%,0.031,-6.1%,-6.3%,0.002,-6.9%,2.6%,0.4%,9.9%,-6.1%,-6.4%,4.9%,-2.6%,4.0%
