Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Jimmy Butler,33.0,PF,22,22,874,24.0,0.565,0.176,0.421,6.0,12.6,9.3,25.1,2.3,1.6,7.3,29.1,2.4,1.1,3.4,0.189,5.0,1.5,6.6,1.9,
2.0,Bam Adebayo,25.0,C,23,23,850,15.8,0.53,0.009,0.274,8.3,22.5,15.3,15.9,1.2,1.8,13.8,23.8,0.3,1.1,1.4,0.078,-1.2,0.5,-0.7,0.3,
3.0,Caleb Martin,27.0,SF,23,4,694,15.3,0.657,0.505,0.17,4.4,16.4,10.3,7.8,1.5,1.3,9.8,15.9,1.2,0.8,2.0,0.14,0.6,1.7,2.3,0.8,
4.0,Gabe Vincent,26.0,PG,22,22,672,10.5,0.535,0.549,0.138,1.3,4.0,2.6,17.1,1.4,0.6,10.6,19.5,0.3,0.5,0.7,0.051,-1.9,0.4,-1.5,0.1,
5.0,Max Strus,26.0,SF,23,23,648,9.8,0.538,0.714,0.132,2.4,12.4,7.3,7.2,0.6,1.1,2.9,14.3,0.5,0.5,1.0,0.077,-1.4,-0.1,-1.4,0.1,
6.0,Kyle Lowry,36.0,PG,23,1,599,13.4,0.562,0.506,0.19,2.2,13.4,7.7,24.1,2.0,2.3,17.5,17.2,0.4,0.8,1.2,0.095,-0.6,2.4,1.8,0.6,
7.0,Duncan Robinson,28.0,SF,23,1,418,14.0,0.641,0.715,0.051,0.3,9.2,4.6,14.5,1.0,0.7,11.0,19.5,0.6,0.3,0.9,0.101,1.4,0.9,2.3,0.5,
8.0,Kevin Love,34.0,PF,20,18,359,13.7,0.543,0.739,0.134,4.4,31.4,17.7,9.6,1.3,2.0,7.4,17.0,0.3,0.6,0.9,0.115,0.1,1.1,1.3,0.3,
9.0,Cody Zeller,30.0,C,21,0,174,7.5,0.553,0.0,0.429,7.1,24.7,15.8,5.7,0.6,2.3,23.8,14.1,-0.1,0.2,0.1,0.024,-6.7,-0.1,-6.8,-0.2,
10.0,Haywood Highsmith,26.0,PF,18,0,161,17.0,0.728,0.41,0.128,7.0,10.1,8.5,4.6,3.2,1.2,4.6,12.1,0.4,0.2,0.7,0.198,1.2,3.5,4.7,0.3,
11.0,Victor Oladipo,30.0,SG,2,0,45,14.7,0.566,0.263,0.158,2.5,15.5,8.9,7.4,2.3,2.2,9.0,22.3,0.0,0.1,0.1,0.065,-4.4,-0.9,-5.3,0.0,
12.0,Tyler Herro,23.0,SG,1,1,19,20.4,0.667,0.444,0.0,0.0,12.2,6.0,18.8,0.0,5.3,10.0,23.7,0.0,0.0,0.1,0.136,3.4,-0.6,2.8,0.0,
13.0,Omer Yurtseven,24.0,C,8,0,16,5.5,0.286,0.286,0.0,21.0,14.5,17.9,8.9,0.0,6.3,12.5,22.5,-0.1,0.0,0.0,-0.113,-8.6,-4.5,-13.1,0.0,
14.0,Nikola Jović,19.0,PF,7,0,13,3.8,0.25,0.5,0.0,8.6,35.8,22.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.067,-6.4,-3.2,-9.6,0.0,
15.0,Udonis Haslem,42.0,C,2,0,3,-36.0,0.0,0.333,0.0,0.0,38.8,19.0,0.0,0.0,0.0,0.0,45.0,-0.1,0.0,-0.1,-1.055,-33.2,-18.0,-51.1,0.0,
,Team Totals,,,23,23,5545,,0.567,0.388,0.228,,,,,,,,,6.2,6.1,12.3,0.106,0.1,1.0,1.1,4.4,
