Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jimmy Butler,33,PF,22,22,874,8.5,18.2,0.468,1.2,3.2,0.359,7.4,15.0,0.492,0.5,6.2,7.7,0.806,1.9,3.9,5.8,5.3,1.6,0.6,1.7,1.5,24.4,
2,Bam Adebayo,25,C,23,23,850,7.1,14.7,0.481,0.0,0.1,0.0,7.1,14.6,0.485,0.481,3.3,4.0,0.821,2.7,6.9,9.6,3.6,0.8,0.6,2.6,3.0,17.4,
3,Caleb Martin,27,SF,23,4,694,5.7,10.7,0.529,2.3,5.4,0.423,3.4,5.3,0.637,0.636,1.5,1.8,0.829,1.4,5.1,6.5,1.9,1.0,0.5,1.2,2.9,15.1,
4,Gabe Vincent,26,PG,22,22,672,5.3,13.2,0.402,2.7,7.2,0.378,2.6,5.9,0.432,0.506,1.6,1.8,0.882,0.4,1.2,1.7,4.2,1.0,0.2,1.7,3.5,14.9,
5,Max Strus,26,SF,23,23,648,4.2,10.5,0.402,2.4,7.5,0.319,1.8,3.0,0.611,0.516,1.1,1.4,0.8,0.8,3.8,4.6,1.8,0.4,0.4,0.3,2.6,11.9,
6,Kyle Lowry,36,PG,23,1,599,4.4,10.5,0.425,2.0,5.3,0.375,2.5,5.2,0.477,0.52,1.9,2.0,0.939,0.7,4.1,4.9,6.1,1.4,0.8,2.4,3.5,12.7,
7,Duncan Robinson,28,SF,23,1,418,6.5,13.6,0.475,4.3,9.7,0.442,2.2,3.9,0.556,0.633,0.6,0.7,0.875,0.1,2.8,2.9,3.4,0.7,0.3,1.7,3.1,17.8,
8,Kevin Love,34,PF,20,18,359,4.5,11.9,0.378,3.3,8.8,0.375,1.2,3.1,0.387,0.517,1.4,1.6,0.875,1.4,9.7,11.1,2.4,0.9,0.7,1.0,3.5,13.7,
9,Cody Zeller,30,C,21,0,174,4.1,7.2,0.571,0.0,0.0,,4.1,7.2,0.571,0.571,1.2,3.1,0.4,2.3,7.7,9.9,1.4,0.4,0.8,2.7,5.8,9.5,
10,Haywood Highsmith,26,PF,18,0,161,5.4,8.7,0.615,1.8,3.6,0.5,3.6,5.1,0.696,0.718,0.9,1.1,0.8,2.2,3.1,5.4,1.1,2.2,0.4,0.4,4.5,13.4,
11,Victor Oladipo,30,SG,2,0,45,8.0,15.2,0.526,1.6,4.0,0.4,6.4,11.2,0.571,0.579,0.8,2.4,0.333,0.8,4.8,5.6,1.6,1.6,0.8,1.6,4.0,18.4,
12,Tyler Herro,23,SG,1,1,19,9.5,17.1,0.556,3.8,7.6,0.5,5.7,9.5,0.6,0.667,0.0,0.0,,0.0,3.8,3.8,3.8,0.0,1.9,1.9,1.9,22.7,
13,Omer Yurtseven,24,C,8,0,16,4.5,15.8,0.286,0.0,4.5,0.0,4.5,11.3,0.4,0.286,0.0,0.0,,6.8,4.5,11.3,2.3,0.0,2.3,2.3,4.5,9.0,
14,Nikola Jović,19,PF,7,0,13,2.8,11.1,0.25,0.0,5.5,0.0,2.8,5.5,0.5,0.25,0.0,0.0,,2.8,11.1,13.8,0.0,0.0,0.0,0.0,0.0,5.5,
15,Udonis Haslem,42,C,2,0,3,0.0,36.0,0.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,
