Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Bam Adebayo,25.0,C,75,75,2598,0.54,7.3,0.989,0.295,0.379,0.26,0.047,0.011,0.545,0.714,0.479,0.497,0.288,0.083,0.594,1.0,0.136,139,0.0,,1,0,"DPOY-5,AS,DEF2"
2.0,Tyler Herro,23.0,SG,67,67,2337,0.439,17.1,0.516,0.093,0.189,0.152,0.076,0.484,0.497,0.699,0.486,0.462,0.357,0.378,0.387,0.69,0.012,13,0.168,0.444,2,0,
3.0,Max Strus,26.0,SF,80,33,2272,0.41,19.4,0.287,0.138,0.114,0.023,0.011,0.713,0.559,0.679,0.478,0.444,0.111,0.35,0.701,0.939,0.025,17,0.274,0.461,0,0,
4.0,Jimmy Butler,33.0,PF,64,64,2138,0.539,8.3,0.884,0.314,0.341,0.158,0.055,0.116,0.564,0.703,0.492,0.5,0.408,0.35,0.377,0.694,0.068,54,0.534,0.345,1,0,"MVP-10,DPOY-12,CPOY-2,NBA2"
5.0,Caleb Martin,27.0,SF,71,49,2077,0.464,14.9,0.569,0.235,0.155,0.049,0.117,0.431,0.545,0.674,0.424,0.481,0.469,0.356,0.588,0.833,0.051,21,0.407,0.302,1,0,
6.0,Gabe Vincent,26.0,PG,68,34,1759,0.402,18.7,0.383,0.093,0.138,0.088,0.062,0.617,0.512,0.547,0.462,0.44,0.657,0.334,0.423,0.718,0.002,1,0.323,0.381,0,0,
7.0,Kyle Lowry,36.0,PG,55,44,1718,0.404,19.4,0.361,0.14,0.093,0.082,0.045,0.639,0.509,0.588,0.444,0.475,0.455,0.345,0.292,0.757,0.0,0,0.177,0.455,1,0,
8.0,Victor Oladipo,30.0,SG,42,2,1106,0.397,16.7,0.474,0.144,0.156,0.107,0.055,0.526,0.471,0.534,0.492,0.326,0.545,0.33,0.278,0.586,0.01,3,0.179,0.158,1,0,
9.0,Haywood Highsmith,26.0,PF,54,11,969,0.431,15.4,0.495,0.241,0.148,0.069,0.037,0.505,0.523,0.692,0.406,0.267,0.375,0.339,0.625,0.973,0.06,13,0.44,0.313,0,0,
10.0,Duncan Robinson,28.0,SF,42,1,691,0.371,21.9,0.19,0.051,0.089,0.034,0.013,0.81,0.556,0.75,0.476,0.5,0.333,0.328,0.88,0.952,0.0,0,0.188,0.306,0,0,
11.0,Orlando Robinson,22.0,C,31,1,425,0.528,5.3,0.933,0.416,0.472,0.034,0.011,0.067,0.566,0.757,0.452,0.0,0.0,0.0,0.574,,0.09,6,0.5,0.0,0,0,
12.0,Kevin Love,34.0,PF,21,17,419,0.388,20.3,0.273,0.079,0.144,0.036,0.014,0.727,0.632,0.727,0.5,0.8,1.0,0.297,0.625,0.967,0.0,0,0.158,0.188,0,0,
13.0,Dewayne Dedmon,33.0,C,30,0,350,0.496,10.8,0.713,0.341,0.287,0.07,0.016,0.287,0.576,0.636,0.541,0.444,0.5,0.297,0.755,1.0,0.062,4,0.135,0.2,0,0,
14.0,Jamal Cain,23.0,PF,18,0,240,0.561,10.5,0.697,0.394,0.258,0.045,0.0,0.303,0.652,0.731,0.588,0.333,,0.35,0.533,1.0,0.045,3,0.55,0.273,1,0,
15.0,Cody Zeller,30.0,C,15,2,217,0.627,4.4,0.966,0.576,0.237,0.051,0.034,0.034,0.649,0.735,0.571,1.0,0.0,0.0,0.838,,0.153,8,0.5,0.0,0,0,
16.0,Nikola Jović,19.0,PF,15,8,204,0.406,16.3,0.493,0.188,0.159,0.087,0.058,0.507,0.588,0.846,0.455,0.333,0.5,0.229,0.85,1.0,0.014,1,0.286,0.3,0,0,
17.0,Omer Yurtseven,24.0,C,9,0,83,0.593,10.3,0.741,0.222,0.444,0.074,0.0,0.259,0.65,0.667,0.667,0.5,,0.429,0.692,1.0,0.074,1,0.571,0.5,0,0,
18.0,Udonis Haslem,42.0,C,7,1,71,0.345,14.7,0.69,0.138,0.103,0.31,0.138,0.31,0.35,0.25,0.333,0.556,0.0,0.333,0.714,1.0,0.034,1,0.444,0.25,0,0,
19.0,Dru Smith,25.0,SG,5,1,67,0.357,16.1,0.571,0.071,0.286,0.143,0.071,0.429,0.5,1.0,0.5,0.5,0.0,0.167,0.5,1.0,0.0,0,0.333,0.0,0,0,
20.0,Jamaree Bouyea,23.0,PG,4,0,65,0.462,13.6,0.615,0.154,0.385,0.0,0.077,0.385,0.5,1.0,0.4,,0.0,0.4,0.5,0.5,0.0,0,0.0,,0,0,
,Team Totals,,,82,82,19806,0.46,14.1,0.592,0.196,0.217,0.12,0.052,0.408,0.54,0.683,0.48,0.471,0.411,0.344,0.511,0.802,0.046,285,0.26,0.367,8,0,
