Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jimmy Butler,33.0,22,22,874,207,442,0.468,28,78,0.359,179,364,0.492,0.5,150,186,0.806,47,95,142,129,39,14,41,37,592,0,
2.0,Bam Adebayo,25.0,23,23,850,167,347,0.481,0,3,0.0,167,344,0.485,0.481,78,95,0.821,63,164,227,85,20,15,62,71,412,1,
3.0,Caleb Martin,27.0,23,4,694,109,206,0.529,44,104,0.423,65,102,0.637,0.636,29,35,0.829,27,98,125,36,20,9,24,55,291,0,
4.0,Gabe Vincent,26.0,22,22,672,99,246,0.402,51,135,0.378,48,111,0.432,0.506,30,34,0.882,8,23,31,78,19,4,31,66,279,0,
5.0,Max Strus,26.0,23,23,648,76,189,0.402,43,135,0.319,33,54,0.611,0.516,20,25,0.8,14,69,83,33,8,7,6,47,215,0,
6.0,Kyle Lowry,36.0,23,1,599,74,174,0.425,33,88,0.375,41,86,0.477,0.52,31,33,0.939,12,69,81,101,24,14,40,59,212,0,
7.0,Duncan Robinson,28.0,23,1,418,75,158,0.475,50,113,0.442,25,45,0.556,0.633,7,8,0.875,1,33,34,39,8,3,20,36,207,0,
8.0,Kevin Love,34.0,20,18,359,45,119,0.378,33,88,0.375,12,31,0.387,0.517,14,16,0.875,14,97,111,24,9,7,10,35,137,0,
9.0,Cody Zeller,30.0,21,0,174,20,35,0.571,0,0,,20,35,0.571,0.571,6,15,0.4,11,37,48,7,2,4,13,28,46,0,
10.0,Haywood Highsmith,26.0,18,0,161,24,39,0.615,8,16,0.5,16,23,0.696,0.718,4,5,0.8,10,14,24,5,10,2,2,20,60,0,
11.0,Victor Oladipo,30.0,2,0,45,10,19,0.526,2,5,0.4,8,14,0.571,0.579,1,3,0.333,1,6,7,2,2,1,2,5,23,0,
12.0,Tyler Herro,23.0,1,1,19,5,9,0.556,2,4,0.5,3,5,0.6,0.667,0,0,,0,2,2,2,0,1,1,1,12,0,
13.0,Omer Yurtseven,24.0,8,0,16,2,7,0.286,0,2,0.0,2,5,0.4,0.286,0,0,,3,2,5,1,0,1,1,2,4,0,
14.0,Nikola Jović,19.0,7,0,13,1,4,0.25,0,2,0.0,1,2,0.5,0.25,0,0,,1,4,5,0,0,0,0,0,2,0,
15.0,Udonis Haslem,42.0,2,0,3,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,,0,1,1,0,0,0,0,0,0,0,
,Team Totals,,23,23,5545,914,1997,0.458,294,774,0.38,620,1223,0.507,0.531,370,455,0.813,212,714,926,542,161,82,253,462,2492,1,
