team,player,image_url,file_path
PortlandTrail Blazers,Deni Avdija,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683021.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\deni_avdija.png
PortlandTrail Blazers,Toumani Camara,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431736.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\toumani_camara.png
PortlandTrail Blazers,Sidy Cissoko,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5081727.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\sidy_cissoko.png
PortlandTrail Blazers,Donovan Clingan,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105565.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\donovan_clingan.png
PortlandTrail Blazers,Jerami Grant,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2991070.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\jerami_grant.png
PortlandTrail Blazers,Scoot Henderson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683678.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\scoot_henderson.png
PortlandTrail Blazers,Jrue Holiday,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3995.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\jrue_holiday.png
PortlandTrail Blazers,Damian Lillard,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6606.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\damian_lillard.png
PortlandTrail Blazers,Caleb Love,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433144.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\caleb_love.png
PortlandTrail Blazers,Kris Murray,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4594326.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\kris_murray.png
PortlandTrail Blazers,Duop Reath,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066268.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\duop_reath.png
PortlandTrail Blazers,Rayan Rupert,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5099752.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\rayan_rupert.png
PortlandTrail Blazers,Shaedon Sharpe,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4914336.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\shaedon_sharpe.png
PortlandTrail Blazers,Matisse Thybulle,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3907498.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\matisse_thybulle.png
PortlandTrail Blazers,Blake Wesley,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683935.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\blake_wesley.png
PortlandTrail Blazers,Robert Williams III,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066211.png&h=80&w=110&scale=crop,nba_rosters\portlandtrail_blazers\robert_williams_iii.png
