team,player,image_url,file_path
Philadelphia76ers,Dominick Barlow,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4870562.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\dominick_barlow.png
Philadelphia76ers,Adem Bona,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105637.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\adem_bona.png
Philadelphia76ers,Johni Broome,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433569.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\johni_broome.png
Philadelphia76ers,Andre Drummond,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6585.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\andre_drummond.png
Philadelphia76ers,VJ Edgecombe,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5124612.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\vj_edgecombe.png
Philadelphia76ers,Justin Edwards,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4711297.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\justin_edwards.png
Philadelphia76ers,Joel Embiid,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3059318.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\joel_embiid.png
Philadelphia76ers,Paul George,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4251.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\paul_george.png
Philadelphia76ers,Eric Gordon,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3431.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\eric_gordon.png
Philadelphia76ers,Quentin Grimes,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397014.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\quentin_grimes.png
Philadelphia76ers,Kyle Lowry,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3012.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\kyle_lowry.png
Philadelphia76ers,Tyrese Maxey,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431678.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\tyrese_maxey.png
Philadelphia76ers,Jared McCain,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683778.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\jared_mccain.png
Philadelphia76ers,Kelly Oubre Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3133603.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\kelly_oubre_jr.png
Philadelphia76ers,Hunter Sallis,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433281.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\hunter_sallis.png
Philadelphia76ers,Jabari Walker,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432446.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\jabari_walker.png
Philadelphia76ers,Trendon Watford,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431675.png&h=80&w=110&scale=crop,nba_rosters\philadelphia76ers\trendon_watford.png
