unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Cooper Flagg,41:46,13,27,.481,1,4,.250,15,20,.750,1,6,7,6,1,2,4,3,42,30.2,-9,True,,DAL,UTA,UTA,DAL,False,True,c375d9baee46c5377d26be51180069c3da31e9b4,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
P.J. Washington,39:12,10,20,.500,1,2,.500,4,7,.571,4,10,14,0,0,1,2,5,25,16.3,-13,True,,DAL,UTA,UTA,DAL,False,True,2a8d92ebfe799e9b84e9c720cd610a80b7e0b800,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Ryan Nembhard,38:05,6,12,.500,2,6,.333,0,0,,0,3,3,11,1,0,4,2,14,12.8,-15,True,,DAL,UTA,UTA,DAL,False,True,fd0ca427a65bd1fea980ee9829ed266dda94aec3,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Naji Marshall,36:16,7,12,.583,1,3,.333,0,0,,0,3,3,1,1,0,0,1,15,11.6,-5,True,,DAL,UTA,UTA,DAL,False,True,da438aba53ac7cb80a078d117b9ee2086f542d68,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Daniel Gafford,12:53,1,1,1.000,0,0,,0,0,,0,2,2,2,1,1,1,3,2,3.2,-8,True,,DAL,UTA,UTA,DAL,False,True,e2ed5923c3a9d0c4621f0eecdf1ab2cef0f53513,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,DAL,UTA,UTA,DAL,False,True,dcee4205a1a1610a3b0504cc45ebe899f3b740bc,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Max Christie,28:15,2,5,.400,0,2,.000,4,4,1.000,2,3,5,3,0,1,0,2,8,9.6,+7,True,,DAL,UTA,UTA,DAL,False,True,5d40e3b2e1ef625959ead9f6413538453ad4681d,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Dwight Powell,23:37,2,4,.500,0,0,,3,6,.500,2,7,9,0,0,0,0,3,7,6.1,+5,True,,DAL,UTA,UTA,DAL,False,True,f8e036da853b9343cce7e91ebbb3df205e508362,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Klay Thompson,20:56,4,10,.400,4,9,.444,0,0,,0,2,2,0,1,0,0,1,12,7.8,-3,True,,DAL,UTA,UTA,DAL,False,True,1c98a4381dea9e427d213f5cf431f800a2a33f37,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Moussa Cisse,13:28,2,4,.500,0,0,,2,4,.500,5,2,7,0,1,1,1,2,6,7.2,-1,True,,DAL,UTA,UTA,DAL,False,True,9fe21f2cdd4311808799c93712a82f8f3e0d6fa3,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Jaden Hardy,10:32,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,0,2,4,2,-2.0,+7,True,,DAL,UTA,UTA,DAL,False,True,1d6758635309f07bf6cf6b3b7e5d472c4997bffb,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Caleb Martin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,DAL,UTA,UTA,DAL,False,True,c300495ba597c7e2b378d36d39dae29d514be844,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Brandon Williams,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,False,coach_decision,DAL,UTA,UTA,DAL,False,True,167a39265118b1dee3db7a6e602f2cbaa7426c83,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
Team Totals,265,48,98,.490,9,27,.333,28,41,.683,14,40,54,24,6,6,15,26,133,,,True,,DAL,UTA,UTA,DAL,False,True,2e9a1ab15b1fc9fa4f6fb992a311ba46e946c839,202512150UTA,"Dallas Mavericks at Utah Jazz Box Score, December 15, 2025",2025-12-31T09:01:06.464973,box-DAL-game-basic
