unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
P.J. Washington,36:35,4,8,.500,0,2,.000,6,6,1.000,2,7,9,5,1,1,2,2,14,15.9,+13,True,,DAL,WAS,WAS,DAL,False,True,2a8d92ebfe799e9b84e9c720cd610a80b7e0b800,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Cooper Flagg,33:43,6,15,.400,0,2,.000,0,0,,3,4,7,6,2,0,4,1,12,9.0,-2,True,,DAL,WAS,WAS,DAL,False,True,c375d9baee46c5377d26be51180069c3da31e9b4,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Max Christie,30:30,4,14,.286,1,5,.200,3,3,1.000,0,7,7,2,3,0,0,1,12,9.9,+10,True,,DAL,WAS,WAS,DAL,False,True,5d40e3b2e1ef625959ead9f6413538453ad4681d,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Daniel Gafford,18:35,4,5,.800,0,0,,0,0,,0,5,5,0,0,2,2,1,8,6.6,-2,True,,DAL,WAS,WAS,DAL,False,True,e2ed5923c3a9d0c4621f0eecdf1ab2cef0f53513,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
D'Angelo Russell,17:27,3,10,.300,0,6,.000,0,2,.000,2,0,2,1,0,0,0,0,6,1.5,-18,True,,DAL,WAS,WAS,DAL,False,True,db9c4471fa5b466cfc21ef004c00c3294bf90947,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,DAL,WAS,WAS,DAL,False,True,dcee4205a1a1610a3b0504cc45ebe899f3b740bc,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Naji Marshall,31:01,9,14,.643,3,4,.750,9,11,.818,3,5,8,2,3,0,0,2,30,30.2,+6,True,,DAL,WAS,WAS,DAL,False,True,da438aba53ac7cb80a078d117b9ee2086f542d68,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Brandon Williams,25:39,6,16,.375,1,4,.250,1,2,.500,0,2,2,6,4,0,1,2,14,11.8,+24,True,,DAL,WAS,WAS,DAL,False,True,167a39265118b1dee3db7a6e602f2cbaa7426c83,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Moussa Cisse,19:02,2,3,.667,0,0,,1,4,.250,4,5,9,1,0,3,2,4,5,6.0,+2,True,,DAL,WAS,WAS,DAL,False,True,9fe21f2cdd4311808799c93712a82f8f3e0d6fa3,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Jaden Hardy,13:46,3,5,.600,1,1,1.000,1,2,.500,1,0,1,0,0,0,1,2,8,4.2,+5,True,,DAL,WAS,WAS,DAL,False,True,1d6758635309f07bf6cf6b3b7e5d472c4997bffb,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Ryan Nembhard,8:07,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,1,1,0,-0.7,-7,True,,DAL,WAS,WAS,DAL,False,True,fd0ca427a65bd1fea980ee9829ed266dda94aec3,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Dwight Powell,5:35,1,2,.500,0,0,,0,0,,1,0,1,1,2,0,0,1,2,4.0,-1,True,,DAL,WAS,WAS,DAL,False,True,f8e036da853b9343cce7e91ebbb3df205e508362,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Caleb Martin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,DAL,WAS,WAS,DAL,False,True,c300495ba597c7e2b378d36d39dae29d514be844,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
Team Totals,240,42,93,.452,6,24,.250,21,30,.700,16,35,51,26,15,6,13,17,111,,,True,,DAL,WAS,WAS,DAL,False,True,2e9a1ab15b1fc9fa4f6fb992a311ba46e946c839,202511080WAS,"Dallas Mavericks at Washington Wizards Box Score, November 8, 2025",2025-12-31T08:21:56.521829,box-DAL-game-basic
