Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Devin Vassell,23,SG,68,62,2248,8.0,16.9,0.472,2.7,7.1,0.372,5.3,9.8,0.544,0.55,2.6,3.2,0.801,0.4,3.7,4.2,4.4,1.2,0.4,1.7,1.2,21.2,
2,Jeremy Sochan,20,PF,74,73,2193,5.6,12.7,0.438,1.1,3.7,0.308,4.4,9.0,0.492,0.483,1.8,2.4,0.771,2.2,5.6,7.8,4.1,1.0,0.7,2.3,2.8,14.1,
3,Tre Jones,24,PG,77,48,2138,5.1,10.1,0.505,1.1,3.2,0.335,4.0,6.9,0.584,0.558,1.7,2.0,0.856,1.0,3.9,4.9,8.0,1.3,0.2,2.0,1.5,13.0,
4,Victor Wembanyama,20,C,71,71,2106,9.4,20.3,0.465,2.2,6.7,0.325,7.2,13.5,0.534,0.519,5.0,6.3,0.796,2.8,10.2,12.9,4.7,1.5,4.3,4.4,2.6,26.0,"ROY-1,DPOY-2,DEF1"
5,Keldon Johnson,24,SF,69,27,2038,6.9,15.2,0.454,2.2,6.5,0.346,4.7,8.7,0.533,0.527,3.1,3.9,0.792,1.7,5.0,6.7,3.4,0.9,0.4,1.8,2.6,19.1,
6,Malaki Branham,20,PG,75,29,1594,6.1,14.2,0.432,2.1,6.1,0.347,4.0,8.1,0.494,0.506,1.2,1.4,0.873,0.6,2.7,3.3,3.5,0.6,0.2,2.1,2.1,15.6,
7,Zach Collins,26,C,69,29,1526,7.0,14.5,0.484,1.4,4.3,0.32,5.7,10.3,0.552,0.531,2.9,3.8,0.753,2.8,5.9,8.7,4.6,0.8,1.2,3.1,4.9,18.3,
8,Julian Champagnie,22,SF,74,59,1468,4.0,9.9,0.408,2.5,6.8,0.365,1.5,3.1,0.504,0.534,1.8,2.3,0.815,1.0,4.0,5.1,2.5,1.2,1.0,1.4,1.9,12.4,
9,Cedi Osman,28,SF,72,3,1269,5.2,10.9,0.479,2.4,6.3,0.389,2.8,4.6,0.601,0.591,1.0,1.5,0.673,0.7,4.4,5.1,3.4,1.0,0.3,1.3,3.0,13.9,
10,Blake Wesley,20,SG,61,3,876,4.2,8.8,0.474,0.5,2.3,0.218,3.7,6.6,0.563,0.502,2.1,3.2,0.667,0.7,3.1,3.9,6.8,1.2,0.4,2.3,3.7,11.0,
11,Doug McDermott,32,SF,46,0,700,4.9,11.1,0.442,3.9,8.9,0.439,1.0,2.2,0.452,0.619,0.5,0.9,0.588,0.4,2.1,2.5,2.9,0.6,0.1,1.2,2.5,14.2,
12,Sandro Mamukelashvili,24,C,46,5,451,5.8,12.4,0.471,1.5,5.1,0.297,4.3,7.3,0.593,0.532,2.0,2.7,0.735,3.6,8.1,11.7,3.9,0.6,1.0,1.5,2.8,15.2,
13,Dominick Barlow,20,PF,33,1,420,4.8,9.7,0.496,0.3,0.8,0.333,4.5,8.9,0.51,0.509,2.5,3.6,0.69,3.9,5.8,9.7,3.1,1.0,1.2,0.8,4.0,12.3,
14,Devonte' Graham,28,PG,23,0,313,4.4,12.4,0.352,2.9,9.5,0.301,1.5,2.9,0.52,0.468,1.5,1.8,0.813,0.6,3.6,4.1,5.6,1.0,0.2,2.0,1.6,13.1,
15,Charles Bassey,23,C,19,0,205,5.1,7.0,0.725,0.0,0.2,0.0,5.1,6.8,0.744,0.725,0.9,1.1,0.833,4.0,9.3,13.3,3.7,1.4,3.0,2.6,5.4,11.1,
16,Sidy Cissoko,19,SF,12,0,141,4.1,8.4,0.485,0.3,3.1,0.083,3.8,5.4,0.714,0.5,3.1,3.8,0.8,2.0,3.6,5.6,2.6,1.8,0.8,0.8,4.6,11.5,
17,David Duke Jr.,24,SG,4,0,51,7.1,12.7,0.556,2.1,4.2,0.5,4.9,8.5,0.583,0.639,2.1,2.1,1.0,1.4,5.6,7.1,3.5,1.4,0.0,2.1,2.8,18.4,
18,RaiQuan Gray,24,PF,3,0,39,9.2,15.7,0.588,2.8,6.5,0.429,6.5,9.2,0.7,0.676,0.0,0.0,,1.8,4.6,6.5,5.5,0.9,0.9,0.9,0.0,21.2,
19,Jamaree Bouyea,24,PG,3,0,38,4.7,6.6,0.714,0.9,0.9,1.0,3.8,5.7,0.667,0.786,0.0,0.0,,0.9,7.6,8.5,2.8,0.9,0.0,0.9,6.6,10.4,
20,Mamadi Diakite,27,PF,3,0,16,9.0,11.3,0.8,0.0,0.0,,9.0,11.3,0.8,0.8,9.0,13.5,0.667,2.3,4.5,6.8,4.5,0.0,2.3,0.0,2.3,27.0,
