Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Devin Vassell,23.0,SG,68,62,2248,0.472,16.4,0.578,0.163,0.126,0.159,0.13,0.422,0.544,0.715,0.511,0.548,0.358,0.372,0.602,0.837,0.05,49,0.188,0.512,2,0,
2.0,Jeremy Sochan,20.0,PF,74,73,2193,0.438,11.0,0.707,0.332,0.256,0.084,0.035,0.293,0.492,0.659,0.362,0.292,0.333,0.308,0.596,0.986,0.098,68,0.317,0.319,4,0,
3.0,Tre Jones,24.0,PG,77,48,2138,0.505,11.5,0.682,0.328,0.242,0.1,0.012,0.318,0.584,0.726,0.497,0.367,0.286,0.335,0.406,0.906,0.003,1,0.403,0.377,2,0,
4.0,Victor Wembanyama,20.0,C,71,71,2106,0.465,13.0,0.668,0.293,0.204,0.089,0.082,0.332,0.534,0.706,0.463,0.321,0.33,0.325,0.728,0.797,0.158,165,0.056,0.545,1,0,"ROY-1,DPOY-2,DEF1"
5.0,Keldon Johnson,24.0,SF,69,27,2038,0.454,13.4,0.574,0.261,0.256,0.038,0.019,0.426,0.533,0.636,0.439,0.485,0.5,0.346,0.492,0.906,0.038,28,0.3,0.327,1,0,
6.0,Malaki Branham,20.0,PG,75,29,1594,0.432,15.1,0.573,0.186,0.189,0.134,0.064,0.427,0.494,0.744,0.328,0.5,0.25,0.347,0.657,0.968,0.019,12,0.272,0.384,0,0,
7.0,Zach Collins,26.0,C,69,29,1526,0.484,11.5,0.706,0.266,0.313,0.088,0.039,0.294,0.552,0.726,0.472,0.463,0.208,0.32,0.713,1.0,0.042,25,0.099,0.333,0,0,
8.0,Julian Champagnie,22.0,SF,74,59,1468,0.408,18.4,0.311,0.194,0.09,0.012,0.015,0.689,0.504,0.641,0.306,0.0,0.333,0.365,0.857,0.98,0.067,19,0.329,0.363,0,0,
9.0,Cedi Osman,28.0,SF,72,3,1269,0.479,16.7,0.424,0.221,0.151,0.034,0.018,0.576,0.601,0.776,0.448,0.154,0.571,0.389,0.724,0.965,0.005,2,0.235,0.462,0,0,
10.0,Blake Wesley,20.0,SG,61,3,876,0.474,9.8,0.744,0.433,0.219,0.07,0.023,0.256,0.563,0.624,0.574,0.267,0.2,0.218,0.556,1.0,0.116,22,0.309,0.412,2,0,
11.0,Doug McDermott,32.0,SF,46,0,700,0.442,21.8,0.195,0.116,0.028,0.023,0.028,0.805,0.452,0.56,0.0,0.4,0.5,0.439,0.947,0.974,0.023,5,0.208,0.417,0,0,
12.0,Sandro Mamukelashvili,24.0,C,46,5,451,0.471,13.4,0.587,0.323,0.213,0.045,0.006,0.413,0.593,0.66,0.515,0.429,1.0,0.297,0.611,1.0,0.077,10,0.297,0.263,3,0,
13.0,Dominick Barlow,20.0,PF,33,1,420,0.496,7.4,0.92,0.398,0.257,0.221,0.044,0.08,0.51,0.578,0.483,0.48,0.2,0.333,0.698,1.0,0.088,9,0.889,0.375,0,0,
14.0,Devonte' Graham,28.0,PG,23,0,313,0.352,21.9,0.231,0.083,0.037,0.074,0.037,0.769,0.52,0.667,0.5,0.375,0.5,0.301,0.385,0.72,0.0,0,0.145,0.25,1,0,
15.0,Charles Bassey,23.0,C,19,0,205,0.725,5.0,0.975,0.65,0.1,0.2,0.025,0.025,0.744,0.846,0.75,0.5,0.0,0.0,0.793,,0.25,10,0.0,,0,0,
16.0,Sidy Cissoko,19.0,SF,12,0,141,0.485,10.4,0.636,0.424,0.212,0.0,0.0,0.364,0.714,0.857,0.429,,,0.083,0.8,1.0,0.333,10,0.5,0.167,0,0,
17.0,David Duke Jr.,24.0,SG,4,0,51,0.556,12.6,0.667,0.333,0.167,0.056,0.111,0.333,0.583,0.833,0.333,0.0,0.5,0.5,0.714,1.0,0.0,0,0.333,0.5,0,0,
18.0,RaiQuan Gray,24.0,PF,3,0,39,0.588,12.8,0.588,0.235,0.353,0.0,0.0,0.412,0.7,0.75,0.667,,,0.429,0.571,1.0,0.059,1,0.143,0.0,0,0,
19.0,Jamaree Bouyea,24.0,PG,3,0,38,0.714,7.8,0.857,0.429,0.286,0.143,0.0,0.143,0.667,0.667,0.5,1.0,,1.0,0.5,1.0,0.0,0,0.0,,0,0,
20.0,Mamadi Diakite,27.0,PF,3,0,16,0.8,4.2,1.0,0.6,0.4,0.0,0.0,0.0,0.8,0.667,1.0,,,,1.0,,0.2,1,,,0,0,
,Team Totals,,,82,82,19830,0.462,12.7,0.599,0.258,0.2,0.088,0.052,0.401,0.539,0.692,0.445,0.427,0.338,0.347,0.625,0.914,0.066,437,0.235,0.384,16,0,
