Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Luka Dončić,25.0,PG,5,5,208,0.452,17.0,0.558,0.087,0.24,0.173,0.058,0.442,0.534,0.889,0.48,0.444,0.5,0.348,0.29,0.375,0.0,0,0.022,1.0,1,0,
2.0,LeBron James,40.0,SF,5,5,204,0.489,13.3,0.682,0.273,0.159,0.125,0.125,0.318,0.55,0.833,0.286,0.364,0.455,0.357,0.576,0.7,0.068,6,0.179,0.8,0,0,
3.0,Austin Reaves,26.0,SG,5,5,196,0.411,19.0,0.356,0.096,0.205,0.027,0.027,0.644,0.577,0.857,0.467,0.0,1.0,0.319,0.4,0.733,0.0,0,0.213,0.4,0,0,
4.0,Rui Hachimura,26.0,PF,5,5,182,0.491,15.9,0.456,0.193,0.14,0.105,0.018,0.544,0.5,0.818,0.375,0.167,0.0,0.484,0.923,1.0,0.035,2,0.323,0.6,0,0,
5.0,Dorian Finney-Smith,31.0,PF,5,1,170,0.414,16.7,0.345,0.276,0.069,0.0,0.0,0.655,0.5,0.625,0.0,,,0.368,0.8,1.0,0.034,1,0.526,0.2,0,0,
6.0,Gabe Vincent,28.0,PG,5,0,99,0.357,23.5,0.071,0.071,0.0,0.0,0.0,0.929,1.0,1.0,,,,0.308,0.0,1.0,0.0,0,0.385,0.4,0,0,
7.0,Jarred Vanderbilt,25.0,PF,5,0,60,0.333,7.2,0.833,0.333,0.5,0.0,0.0,0.167,0.4,1.0,0.0,,,0.0,0.5,,0.167,1,0.0,,0,0,
8.0,Jordan Goodwin,26.0,PG,4,0,31,0.2,16.8,0.6,0.2,0.0,0.2,0.2,0.4,0.333,0.0,,1.0,0.0,0.0,1.0,,0.0,0,0.5,0.0,0,0,
9.0,Jaxson Hayes,24.0,C,4,4,31,0.375,3.8,1.0,0.625,0.375,0.0,0.0,0.0,0.375,0.6,0.0,,,,1.0,,0.375,1,,,0,0,
10.0,Maxi Kleber,33.0,PF,1,0,5,0.0,24.7,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,1.0,0.0,0,0,
11.0,Bronny James,20.0,SG,2,0,4,0.0,25.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0,
12.0,Dalton Knecht,23.0,SF,2,0,4,0.4,22.0,0.2,0.0,0.0,0.2,0.0,0.8,1.0,,,1.0,,0.25,0.0,1.0,0.0,0,0.25,0.0,0,0,
13.0,Alex Len,31.0,C,2,0,4,0.0,8.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0,,,0,0,
14.0,Shake Milton,28.0,SG,2,0,4,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0,,,0,0,
,Team Totals,,,5,5,1202,0.439,15.9,0.508,0.173,0.183,0.099,0.053,0.492,0.525,0.794,0.361,0.385,0.476,0.351,0.524,0.75,0.033,11,0.227,0.432,1,0,
