Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19855,3425,7459,0.459,1043,2964,0.352,2382,4495,0.53,1482,1916,0.773,940,2787,3727,2035,639,375,1045,1702,9375
Team/G,,242.1,41.8,91.0,0.459,12.7,36.1,0.352,29.0,54.8,0.53,18.1,23.4,0.773,11.5,34.0,45.5,24.8,7.8,4.6,12.7,20.8,114.3
Lg Rank,,3,19,5,27.0,14,12,23.0,17,11,23.0,9,5,20.0,6,6,3,25,8,24,8,29,16
Year/Year,,0.5%,2.9%,2.4%,0.002,21.8%,13.2%,0.025,-3.7%,-3.7%,0.0,-5.4%,-7.8%,0.019,-14.5%,3.4%,-1.8%,10.9%,6.5%,0.3%,-21.5%,1.4%,3.2%
Opponent,82.0,19855,3344,7226,0.463,1012,2904,0.348,2332,4322,0.54,1583,2065,0.767,878,2803,3681,1997,597,482,1132,1609,9283
Opponent/G,,242.1,40.8,88.1,0.463,12.3,35.4,0.348,28.4,52.7,0.54,19.3,25.2,0.767,10.7,34.2,44.9,24.4,7.3,5.9,13.8,19.6,113.2
Lg Rank,,3,10,14,5.0,9,16,1.0,10,9,11.0,28,29,2.0,17,26,24,2,14,24,14,6,14
Year/Year,,0.5%,-3.9%,0.0%,-0.019,-14.9%,-8.8%,-0.025,1.8%,6.9%,-0.027,0.4%,4.0%,-0.027,2.0%,10.2%,8.1%,-6.8%,-16.9%,-5.3%,4.9%,-4.9%,-4.5%
