unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jaren Jackson Jr.,32:40,6,23,.261,2,8,.250,12,14,.857,1,4,5,2,0,1,2,5,26,11.5,-2,True,,MEM,CLE,CLE,MEM,False,True,d79776087741e7c9b9b55e0b5c60e40e58dda0a4,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
Zach Edey,24:43,3,7,.429,0,1,.000,7,9,.778,2,5,7,0,2,2,1,4,13,12.2,+1,True,,MEM,CLE,CLE,MEM,False,True,05a1a879bd7f397e8b853cae9f1cff23a9da02ca,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
Cedric Coward,24:32,3,8,.375,2,6,.333,2,2,1.000,2,6,8,2,0,1,2,1,10,8.5,-1,True,,MEM,CLE,CLE,MEM,False,True,7eb9d754ecfc91b302a8fd91e9e0c99e5203c0bd,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
Jaylen Wells,23:51,3,8,.375,1,4,.250,1,1,1.000,0,2,2,0,0,0,2,4,8,0.6,+3,True,,MEM,CLE,CLE,MEM,False,True,2083a9deba0dc2bbdc4d02ff5f9c0777bbb51ddd,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
Ja Morant,5:59,2,2,1.000,0,0,,3,4,.750,1,0,1,2,0,0,1,0,7,7.1,+4,True,,MEM,CLE,CLE,MEM,False,True,ea90158935b3e7ad3c3ad22c41bdb89f8718c30f,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MEM,CLE,CLE,MEM,False,True,1a5debbbf41993d5104739f0048cc74bb7464c76,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
Vince Williams Jr.,26:46,3,9,.333,2,4,.500,0,2,.000,0,4,4,5,2,0,4,1,8,4.4,+4,True,,MEM,CLE,CLE,MEM,False,True,856c24dfa3e9cd89142151a776e6d1399b132ac8,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
Santi Aldama,25:01,5,9,.556,2,4,.500,0,2,.000,1,10,11,2,1,0,0,3,12,11.8,-13,True,,MEM,CLE,CLE,MEM,False,True,ef9a89cd43add1b4b37c77bf0689f42a7d10161e,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
Kentavious Caldwell-Pope,23:19,2,4,.500,0,0,,2,2,1.000,0,0,0,3,0,0,1,0,6,5.1,+1,True,,MEM,CLE,CLE,MEM,False,True,1bcca7f2d5cb0c76f1039b8fb9eb3de078e517a8,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
Cam Spencer,19:49,1,4,.250,0,1,.000,1,2,.500,1,0,1,3,1,0,0,1,3,3.6,-14,True,,MEM,CLE,CLE,MEM,False,True,697e292c591281f17c8ff273181a9c25e6b38dd6,202511150CLE,"Memphis Grizzlies at Cleveland Cavaliers Box Score, November 15, 2025",2025-12-31T08:31:11.316605,box-MEM-game-basic
