Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3321,7223,0.46,937,2722,0.344,2384,4501,0.53,1466,1908,0.768,784,2737,3521,1943,588,369,1156,1552,9045
Team/G,,241.5,40.5,88.1,0.46,11.4,33.2,0.344,29.1,54.9,0.53,17.9,23.3,0.768,9.6,33.4,42.9,23.7,7.2,4.5,14.1,18.9,110.3
Lg Rank,,8,18,15,20.0,25,21,24.0,10,9,19.0,7,5,18.0,22,23,26,22,20,19,19,11,16
Year/Year,,0.5%,-4.9%,-0.6%,-0.021,-5.9%,-0.4%,-0.02,-4.5%,-0.8%,-0.021,9.0%,5.7%,0.023,2.1%,4.2%,3.7%,-7.1%,-4.9%,-9.5%,5.4%,-2.7%,-3.0%
Opponent,82.0,19805,3561,7429,0.479,1065,2864,0.372,2496,4565,0.547,1306,1682,0.776,866,2891,3757,2077,668,395,1106,1665,9493
Opponent/G,,241.5,43.4,90.6,0.479,13.0,34.9,0.372,30.4,55.7,0.547,15.9,20.5,0.776,10.6,35.3,45.8,25.3,8.1,4.8,13.5,20.3,115.8
Lg Rank,,8,29,27,28.0,24,16,29.0,28,26,25.0,8,7,17.0,22,24,22,21,25,18,16,7,29
Year/Year,,0.5%,-0.4%,1.3%,-0.008,4.7%,7.1%,-0.008,-2.4%,-2.0%,-0.003,-10.6%,-9.4%,-0.01,-0.9%,2.0%,1.3%,0.0%,7.6%,3.2%,-1.7%,8.5%,-1.4%
