Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Harrison Barnes,29.0,77,77,2587,391,834,0.469,142,360,0.394,249,474,0.525,0.554,341,413,0.826,82,350,432,186,53,14,118,94,1265,0,
2.0,De'Aaron Fox,24.0,59,59,2083,516,1092,0.473,74,249,0.297,442,843,0.524,0.506,261,348,0.75,25,206,231,330,68,25,168,172,1367,0,
3.0,Davion Mitchell,23.0,75,19,2076,352,843,0.418,101,320,0.316,251,523,0.48,0.477,56,85,0.659,33,133,166,313,55,24,114,141,861,0,
4.0,Tyrese Haliburton,21.0,51,51,1757,268,586,0.457,104,252,0.413,164,334,0.491,0.546,87,104,0.837,39,160,199,379,86,34,115,71,727,0,
5.0,Buddy Hield,29.0,55,6,1574,265,693,0.382,182,495,0.368,83,198,0.419,0.514,80,92,0.87,43,178,221,105,48,15,90,113,792,0,
6.0,Chimezie Metu,24.0,60,20,1279,203,449,0.452,57,186,0.306,146,263,0.555,0.516,71,91,0.78,34,301,335,60,51,32,61,93,534,0,
7.0,Richaun Holmes,28.0,45,37,1074,198,300,0.66,2,5,0.4,196,295,0.664,0.663,70,90,0.778,93,224,317,48,17,41,56,128,468,0,
8.0,Damian Jones,26.0,56,15,1017,175,266,0.658,10,29,0.345,165,237,0.696,0.677,94,131,0.718,75,171,246,69,26,47,59,130,454,0,
9.0,Maurice Harkless,28.0,47,24,863,83,181,0.459,31,101,0.307,52,80,0.65,0.544,20,28,0.714,12,100,112,23,29,24,31,77,217,0,
10.0,Donte DiVincenzo,25.0,25,1,665,79,218,0.362,53,144,0.368,26,74,0.351,0.484,47,56,0.839,22,88,110,89,37,5,44,43,258,0,
11.0,Marvin Bagley III,22.0,30,17,656,114,246,0.463,15,62,0.242,99,184,0.538,0.494,35,47,0.745,67,148,215,17,9,11,21,50,278,0,
12.0,Justin Holiday,32.0,25,25,641,71,204,0.348,50,146,0.342,21,58,0.362,0.471,16,21,0.762,11,44,55,38,21,15,21,49,208,0,
13.0,Alex Len,28.0,39,10,620,94,176,0.534,6,21,0.286,88,155,0.568,0.551,41,63,0.651,52,109,161,45,13,25,43,100,235,0,
14.0,Trey Lyles,26.0,24,20,547,87,178,0.489,23,63,0.365,64,115,0.557,0.553,57,67,0.851,29,106,135,30,7,6,19,32,254,0,
15.0,Terence Davis,24.0,30,11,536,113,267,0.423,49,149,0.329,64,118,0.542,0.515,36,44,0.818,11,83,94,40,25,11,33,70,311,0,
16.0,Domantas Sabonis,25.0,15,15,504,112,202,0.554,4,17,0.235,108,185,0.584,0.564,55,74,0.743,46,139,185,87,13,5,52,57,283,0,
17.0,Tristan Thompson,30.0,30,3,455,76,151,0.503,1,1,1.0,75,150,0.5,0.507,32,60,0.533,72,89,161,18,11,12,29,52,185,0,
18.0,Jeremy Lamb,29.0,17,0,322,48,119,0.403,16,53,0.302,32,66,0.485,0.471,22,26,0.846,11,49,60,30,8,8,13,15,134,0,
19.0,Jahmi'us Ramsey,20.0,19,0,134,24,58,0.414,5,18,0.278,19,40,0.475,0.457,7,14,0.5,4,9,13,7,1,1,5,10,60,0,
20.0,Josh Jackson,24.0,12,0,123,17,49,0.347,3,17,0.176,14,32,0.438,0.378,15,21,0.714,4,14,18,5,5,4,9,17,52,0,
21.0,Neemias Queta,22.0,15,0,120,17,38,0.447,0,0,,17,38,0.447,0.447,11,17,0.647,14,17,31,6,1,8,6,18,45,0,
22.0,Louis King,22.0,10,0,104,15,47,0.319,8,27,0.296,7,20,0.35,0.404,7,10,0.7,0,12,12,9,2,1,0,14,45,0,
23.0,Robert Woodard II,22.0,12,0,42,2,16,0.125,1,4,0.25,1,12,0.083,0.156,2,2,1.0,5,6,11,3,1,1,1,3,7,0,
24.0,Justin Robinson,24.0,3,0,15,1,8,0.125,0,3,0.0,1,5,0.2,0.125,0,0,,0,1,1,2,0,0,1,2,2,0,
25.0,Emmanuel Mudiay,25.0,2,0,11,0,2,0.0,0,0,,0,2,0.0,0.0,3,4,0.75,0,0,0,4,1,0,1,1,3,0,
26.0,Ade Murkey,24.0,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,82,82,19806,3321,7223,0.46,937,2722,0.344,2384,4501,0.53,0.525,1466,1908,0.768,784,2737,3521,1943,588,369,1110,1552,9045,0,
