Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Harrison Barnes,29.0,PF,77,77,2587,0.469,13.3,0.568,0.23,0.278,0.04,0.006,0.432,0.525,0.677,0.405,0.455,0.4,0.394,0.546,0.937,0.034,25,0.303,0.495,0,0,
2.0,De'Aaron Fox,24.0,PG,59,59,2083,0.473,12.2,0.772,0.196,0.263,0.185,0.114,0.228,0.524,0.72,0.463,0.46,0.448,0.297,0.213,0.541,0.013,14,0.129,0.25,0,0,
3.0,Davion Mitchell,23.0,PG,75,19,2076,0.418,15.4,0.62,0.187,0.154,0.108,0.167,0.38,0.48,0.646,0.438,0.352,0.418,0.316,0.231,0.653,0.004,3,0.116,0.324,4,0,
4.0,Tyrese Haliburton,21.0,SG,51,51,1757,0.457,16.4,0.57,0.113,0.183,0.162,0.102,0.43,0.491,0.742,0.355,0.453,0.5,0.413,0.238,0.567,0.019,11,0.143,0.472,3,0,
5.0,Buddy Hield,29.0,SG,55,6,1574,0.382,20.4,0.286,0.11,0.061,0.051,0.056,0.714,0.419,0.605,0.19,0.314,0.436,0.368,0.482,0.802,0.006,4,0.131,0.431,2,1,
6.0,Chimezie Metu,24.0,C,60,20,1279,0.452,14.0,0.586,0.229,0.223,0.085,0.049,0.414,0.555,0.718,0.49,0.368,0.409,0.306,0.74,0.965,0.167,63,0.301,0.304,0,0,
7.0,Richaun Holmes,28.0,C,45,37,1074,0.66,5.4,0.983,0.48,0.27,0.197,0.01,0.017,0.664,0.771,0.556,0.559,0.667,0.4,0.724,1.0,0.223,59,0.0,,0,0,
8.0,Damian Jones,26.0,C,56,15,1017,0.658,7.4,0.891,0.489,0.241,0.06,0.102,0.109,0.696,0.877,0.469,0.438,0.519,0.345,0.794,0.9,0.252,57,0.241,0.286,1,0,
9.0,Maurice Harkless,28.0,SF,47,24,863,0.459,14.8,0.442,0.26,0.155,0.0,0.017,0.558,0.65,0.681,0.643,,0.333,0.307,0.769,1.0,0.116,17,0.594,0.367,0,0,
10.0,Donte DiVincenzo,25.0,SG,25,1,665,0.362,19.0,0.339,0.124,0.151,0.032,0.032,0.661,0.351,0.556,0.212,0.429,0.143,0.368,0.423,0.868,0.0,0,0.181,0.577,0,0,
11.0,Marvin Bagley III,22.0,PF,30,17,656,0.463,10.0,0.748,0.289,0.35,0.098,0.012,0.252,0.538,0.718,0.442,0.375,0.333,0.242,0.596,0.867,0.089,18,0.613,0.237,1,0,
12.0,Justin Holiday,32.0,SG,25,25,641,0.348,20.0,0.284,0.113,0.074,0.029,0.069,0.716,0.362,0.435,0.333,0.5,0.214,0.342,0.667,0.94,0.029,5,0.281,0.366,0,0,
13.0,Alex Len,28.0,C,39,10,620,0.534,6.7,0.881,0.409,0.33,0.125,0.006,0.119,0.568,0.708,0.448,0.455,0.0,0.286,0.761,0.667,0.17,26,0.238,0.2,0,0,
14.0,Trey Lyles,26.0,PF,24,20,547,0.489,11.8,0.646,0.309,0.242,0.084,0.011,0.354,0.557,0.709,0.488,0.2,0.5,0.365,0.625,1.0,0.062,9,0.317,0.45,0,0,
15.0,Terence Davis,24.0,SG,30,11,536,0.423,15.8,0.442,0.221,0.15,0.03,0.03,0.558,0.542,0.712,0.375,0.375,0.5,0.329,0.563,0.796,0.037,7,0.201,0.367,1,0,
16.0,Domantas Sabonis,25.0,PF,15,15,504,0.554,6.8,0.916,0.411,0.376,0.059,0.069,0.084,0.584,0.699,0.539,0.583,0.143,0.235,0.602,0.75,0.079,14,0.059,0.0,0,0,
17.0,Tristan Thompson,30.0,C,30,3,455,0.503,3.9,0.993,0.497,0.47,0.026,0.0,0.007,0.5,0.56,0.423,0.75,,1.0,0.64,1.0,0.172,18,0.0,,0,0,
18.0,Jeremy Lamb,29.0,SG,17,0,322,0.403,16.3,0.555,0.101,0.235,0.134,0.084,0.445,0.485,0.75,0.393,0.438,0.5,0.302,0.375,0.625,0.0,0,0.151,0.25,1,0,
19.0,Jahmi'us Ramsey,20.0,SG,19,0,134,0.414,12.4,0.69,0.31,0.224,0.069,0.086,0.31,0.475,0.667,0.231,0.25,0.6,0.278,0.579,0.8,0.034,2,0.167,0.333,0,0,
20.0,Josh Jackson,24.0,SF,12,0,123,0.347,13.7,0.653,0.245,0.204,0.082,0.122,0.347,0.438,0.667,0.4,0.25,0.167,0.176,0.571,1.0,0.0,0,0.118,0.0,0,0,
21.0,Neemias Queta,22.0,C,15,0,120,0.447,5.4,1.0,0.447,0.368,0.132,0.053,0.0,0.447,0.529,0.5,0.2,0.0,,0.647,,0.158,5,,,0,0,
22.0,Louis King,22.0,SF,10,0,104,0.319,20.1,0.426,0.021,0.128,0.085,0.191,0.574,0.35,1.0,0.333,0.25,0.333,0.296,0.429,0.75,0.0,0,0.296,0.375,0,0,
23.0,Robert Woodard II,22.0,SF,12,0,42,0.125,12.7,0.75,0.188,0.25,0.125,0.188,0.25,0.083,0.333,0.0,0.0,0.0,0.25,1.0,1.0,0.063,1,0.25,0.0,0,0,
24.0,Justin Robinson,24.0,PG,3,0,15,0.125,16.2,0.625,0.0,0.25,0.25,0.125,0.375,0.2,,0.0,0.0,1.0,0.0,0.0,,0.0,0,0.333,0.0,0,0,
25.0,Emmanuel Mudiay,25.0,PG,2,0,11,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0,,,0,0,
26.0,Ade Murkey,24.0,SG,1,0,1,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,82,82,19806,0.46,12.9,0.623,0.23,0.217,0.098,0.071,0.377,0.53,0.7,0.434,0.425,0.422,0.344,0.492,0.791,0.058,358,0.215,0.386,13,1,
