Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,LeBron James,36,PG,6,6,224,8.7,18.3,0.474,2.9,7.7,0.375,5.8,10.6,0.545,0.553,2.3,3.7,0.609,1.1,5.8,6.9,7.7,1.4,0.3,4.0,1.1,22.5,
2,Dennis Schröder,27,SG,6,6,196,5.1,12.9,0.4,1.5,4.8,0.308,3.7,8.1,0.455,0.457,4.0,4.8,0.846,0.2,3.1,3.3,3.1,1.1,0.2,1.8,2.4,15.8,
3,Kentavious Caldwell-Pope,27,SG,5,5,146,2.7,7.2,0.379,1.0,4.7,0.211,1.7,2.5,0.7,0.448,1.2,1.2,1.0,0.5,3.0,3.5,1.2,1.2,0.0,0.5,3.7,7.6,
4,Anthony Davis,27,PF,5,5,144,6.2,15.5,0.403,0.5,2.7,0.182,5.8,12.8,0.451,0.419,8.7,10.5,0.833,1.7,6.5,8.2,3.2,0.7,2.0,1.5,2.3,21.7,
5,Kyle Kuzma,25,SF,6,0,129,3.9,13.4,0.292,1.1,6.4,0.174,2.8,7.0,0.4,0.333,1.7,2.5,0.667,1.1,5.3,6.4,2.0,0.6,0.3,1.7,2.2,10.6,
6,Alex Caruso,26,PG,6,0,121,4.2,11.3,0.368,1.5,5.1,0.294,2.7,6.2,0.429,0.434,0.6,0.6,1.0,0.6,1.8,2.4,0.9,0.3,1.2,2.1,3.6,10.4,
7,Wesley Matthews,34,SG,6,1,110,3.3,10.8,0.303,2.3,8.2,0.28,1.0,2.6,0.375,0.409,2.0,2.0,1.0,1.6,1.6,3.3,0.7,0.7,0.0,0.0,4.3,10.8,
8,Andre Drummond,27,C,5,5,105,6.5,11.0,0.594,0.0,0.0,,6.5,11.0,0.594,0.594,2.4,3.4,0.7,6.5,12.3,18.9,0.0,1.4,1.0,3.8,4.1,15.4,
9,Marc Gasol,36,C,5,1,87,3.3,5.4,0.615,2.9,4.6,0.636,0.4,0.8,0.5,0.885,1.2,1.7,0.75,1.7,6.2,7.9,6.2,1.7,1.7,1.7,6.6,10.8,
10,Talen Horton-Tucker,20,SG,4,0,48,8.2,18.0,0.458,0.7,3.7,0.2,7.5,14.3,0.526,0.479,2.3,3.7,0.6,1.5,9.0,10.5,1.5,0.7,0.0,2.3,2.3,19.5,
11,Montrezl Harrell,27,C,4,0,39,7.4,12.9,0.571,0.0,0.0,,7.4,12.9,0.571,0.571,6.5,8.3,0.778,4.6,4.6,9.2,0.0,1.8,0.0,1.8,2.8,21.2,
12,Markieff Morris,31,PF,4,1,38,1.9,8.5,0.222,0.9,3.8,0.25,0.9,4.7,0.2,0.278,3.8,5.7,0.667,3.8,0.0,3.8,2.8,0.0,0.9,1.9,5.7,8.5,
13,Ben McLemore,27,SG,4,0,36,2.0,9.0,0.222,2.0,6.0,0.333,0.0,3.0,0.0,0.333,0.0,0.0,,1.0,6.0,7.0,1.0,1.0,0.0,1.0,5.0,6.0,
14,Alfonzo McKinnie,28,SF,2,0,12,0.0,9.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,
15,Jared Dudley,35,PF,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
